id,gene,description
cg10277146,SPAST,spastin [Source:HGNC Symbol;Acc:HGNC:11233]
cg10306450,GLS2,glutaminase 2 [Source:HGNC Symbol;Acc:HGNC:29570]
cg10348543,MOSPD3,motile sperm domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25078]
cg10474546,FMNL3,formin like 3 [Source:HGNC Symbol;Acc:HGNC:23698]
cg10565270,FAM86C,NA
cg10627354,CBR3,carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]
cg10679277,ETS1,ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]
cg10711039,CEP68,centrosomal protein 68 [Source:HGNC Symbol;Acc:HGNC:29076]
cg10770076,TMEM45A,transmembrane protein 45A [Source:HGNC Symbol;Acc:HGNC:25480]
cg10797813,PHF1,PHD finger protein 1 [Source:HGNC Symbol;Acc:HGNC:8919]
cg10823844,FGFR1,fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]
cg10830905,METTL10,NA
cg10877050,PCCA,propionyl-CoA carboxylase alpha subunit [Source:HGNC Symbol;Acc:HGNC:8653]
cg10906530,LOC645332,NA
cg10932427,LNPEP,leucyl and cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]
cg10983623,DDX6,DEAD-box helicase 6 [Source:HGNC Symbol;Acc:HGNC:2747]
cg11145399,TP53BP2,tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]
cg11220437,CLK4,CDC like kinase 4 [Source:HGNC Symbol;Acc:HGNC:13659]
cg11743054,SLC9A1,solute carrier family 9 member A1 [Source:HGNC Symbol;Acc:HGNC:11071]
cg11785176,EFR3B,EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155]
cg11856711,ZNF385A,zinc finger protein 385A [Source:HGNC Symbol;Acc:HGNC:17521]
cg12136126,CCDC15,coiled-coil domain containing 15 [Source:HGNC Symbol;Acc:HGNC:25798]
cg12241297,HNRNPA0,heterogeneous nuclear ribonucleoprotein A0 [Source:HGNC Symbol;Acc:HGNC:5030]
cg12374775,SCAND2,NA
cg12421536,FAF1,Fas associated factor 1 [Source:HGNC Symbol;Acc:HGNC:3578]
cg12491765,RAB15,RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]
cg12840024,EPB49,NA
cg12847584,C20orf111,NA
cg13235717,SFN,stratifin [Source:HGNC Symbol;Acc:HGNC:10773]
cg13250711,ARNTL,aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]
cg13413755,NFIL3,nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]
cg13432911,LSM6,LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17017]
cg13531234,PAPOLA,poly(A) polymerase alpha [Source:HGNC Symbol;Acc:HGNC:14981]
cg13613210,ZNF367,zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]
cg13819485,CCDC84,coiled-coil domain containing 84 [Source:HGNC Symbol;Acc:HGNC:30460]
cg13965276,RBM4,RNA binding motif protein 4 [Source:HGNC Symbol;Acc:HGNC:9901]
cg13991233,GAS7,growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]
cg14042912,SCN4B,sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592]
cg14221264,CKAP2,cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]
cg14276242,ZNF594,zinc finger protein 594 [Source:HGNC Symbol;Acc:HGNC:29392]
cg14288486,AK3,adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]
cg14334897,KLHL5,kelch like family member 5 [Source:HGNC Symbol;Acc:HGNC:6356]
cg14446107,ANKRD19,NA
cg14593317,CDK2AP2,cyclin dependent kinase 2 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:30833]
cg14660573,NR1H2,nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965]
cg14665951,SLC4A3,solute carrier family 4 member 3 [Source:HGNC Symbol;Acc:HGNC:11029]
cg14903221,PHYH,phytanoyl-CoA 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:8940]
cg15035911,ARID3A,AT-rich interaction domain 3A [Source:HGNC Symbol;Acc:HGNC:3031]
cg15153791,AGRN,agrin [Source:HGNC Symbol;Acc:HGNC:329]
cg15275890,SLC25A17,solute carrier family 25 member 17 [Source:HGNC Symbol;Acc:HGNC:10987]
cg15454857,RPUSD2,RNA pseudouridylate synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180]
cg15460387,UBE2Q2,ubiquitin conjugating enzyme E2 Q2 [Source:HGNC Symbol;Acc:HGNC:19248]
cg15489541,C11orf31,NA
cg15589930,DNTTIP2,deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013]
cg15594306,MOXD1,monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063]
cg15611108,NR2F6,nuclear receptor subfamily 2 group F member 6 [Source:HGNC Symbol;Acc:HGNC:7977]
cg15622309,ATL3,atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]
cg15781625,UCK2,uridine-cytidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12562]
cg15804598,HEXIM1,hexamethylene bisacetamide inducible 1 [Source:HGNC Symbol;Acc:HGNC:24953]
cg16047490,ITGB4,integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]
cg16174196,TUBB,tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]
cg16195804,C12orf65,chromosome 12 open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:26784]
cg16276290,KCTD15,potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]
cg16505687,GPR137B,G protein-coupled receptor 137B [Source:HGNC Symbol;Acc:HGNC:11862]
cg16568681,CD59,CD59 molecule (CD59 blood group) [Source:HGNC Symbol;Acc:HGNC:1689]
cg16617366,KIAA0427,NA
cg16635274,PIAS2,protein inhibitor of activated STAT 2 [Source:HGNC Symbol;Acc:HGNC:17311]
cg16709384,LRIG2,leucine rich repeats and immunoglobulin like domains 2 [Source:HGNC Symbol;Acc:HGNC:20889]
cg16936060,HOPX,HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]
cg16949889,DND1,DND microRNA-mediated repression inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:23799]
cg17065601,SUMO2,small ubiquitin-like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]
cg17085457,ZNF697,zinc finger protein 697 [Source:HGNC Symbol;Acc:HGNC:32034]
cg17100207,XPO7,exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]
cg17140815,ATP6V1F,ATPase H+ transporting V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832]
cg17170446,C11orf58,chromosome 11 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:16990]
cg17270808,POGK,pogo transposable element derived with KRAB domain [Source:HGNC Symbol;Acc:HGNC:18800]
cg17514123,ZNF251,zinc finger protein 251 [Source:HGNC Symbol;Acc:HGNC:13045]
cg17610931,SMTN,smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]
cg17865752,CCNT2,cyclin T2 [Source:HGNC Symbol;Acc:HGNC:1600]
cg18030038,ARMC8,armadillo repeat containing 8 [Source:HGNC Symbol;Acc:HGNC:24999]
cg18061678,FDXR,ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]
cg18087326,GPX7,glutathione peroxidase 7 [Source:HGNC Symbol;Acc:HGNC:4559]
cg18137040,TRPC6,transient receptor potential cation channel subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:12338]
cg18172823,SH3GLB1,SH3 domain containing GRB2 like, endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]
cg18182269,DST,dystonin [Source:HGNC Symbol;Acc:HGNC:1090]
cg18273818,KIAA0947,NA
cg18313221,MET,MET proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7029]
cg18429646,TTC39C,tetratricopeptide repeat domain 39C [Source:HGNC Symbol;Acc:HGNC:26595]
cg18433086,ABL2,ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]
cg18512512,MDC1,mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]
cg18847227,SUMF1,sulfatase modifying factor 1 [Source:HGNC Symbol;Acc:HGNC:20376]
cg18873530,BCAT2,branched chain amino acid transaminase 2 [Source:HGNC Symbol;Acc:HGNC:977]
cg18919684,SCAMP5,secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]
cg19280968,PPP1R2,protein phosphatase 1 regulatory inhibitor subunit 2 [Source:HGNC Symbol;Acc:HGNC:9288]
cg19327213,KPTN,kaptin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:6404]
cg19734030,H2AFV,H2A histone family member V [Source:HGNC Symbol;Acc:HGNC:20664]
cg19787841,PCBP2,poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]
cg19823329,TEX10,testis expressed 10 [Source:HGNC Symbol;Acc:HGNC:25988]
cg19914904,LZTS2,leucine zipper tumor suppressor 2 [Source:HGNC Symbol;Acc:HGNC:29381]
cg19937285,EPHB1,EPH receptor B1 [Source:HGNC Symbol;Acc:HGNC:3392]
cg20161772,TADA1,transcriptional adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30631]
cg20220242,RWDD2B,RWD domain containing 2B [Source:HGNC Symbol;Acc:HGNC:1302]
cg20249469,ETV6,ETS variant 6 [Source:HGNC Symbol;Acc:HGNC:3495]
cg20372689,RCN2,reticulocalbin 2 [Source:HGNC Symbol;Acc:HGNC:9935]
cg20740157,SCD5,stearoyl-CoA desaturase 5 [Source:HGNC Symbol;Acc:HGNC:21088]
cg20779700,MYCBP2,MYC binding protein 2, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:23386]
cg20784314,YWHAB,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta [Source:HGNC Symbol;Acc:HGNC:12849]
cg20806130,ATAD2B,ATPase family, AAA domain containing 2B [Source:HGNC Symbol;Acc:HGNC:29230]
cg20873420,FZD5,frizzled class receptor 5 [Source:HGNC Symbol;Acc:HGNC:4043]
cg20908260,MPI,mannose phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:7216]
cg21197871,C8orf38,NA
cg21208943,RABIF,RAB interacting factor [Source:HGNC Symbol;Acc:HGNC:9797]
cg21297395,WRB,tryptophan rich basic protein [Source:HGNC Symbol;Acc:HGNC:12790]
cg21664310,LSM4,LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]
cg21834204,MTERFD3,NA
cg22637865,TTLL1,tubulin tyrosine ligase like 1 [Source:HGNC Symbol;Acc:HGNC:1312]
cg22920792,DPY19L3,dpy-19 like C-mannosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:27120]
cg23117316,PL-5283,NA
cg23137569,GMFB,glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]
cg23141096,TM9SF3,transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529]
cg23322292,KIAA1715,NA
cg23547429,SLC43A3,solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]
cg23825830,ACAA2,acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83]
cg23850205,MAP2K7,mitogen-activated protein kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6847]
cg23868119,PTPLA,NA
cg23962826,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715]
cg24564491,SUMO3,small ubiquitin-like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
cg24635736,PSTK,phosphoseryl-tRNA kinase [Source:HGNC Symbol;Acc:HGNC:28578]
cg25162921,MTAP,methylthioadenosine phosphorylase [Source:HGNC Symbol;Acc:HGNC:7413]
cg25282072,MYL5,myosin light chain 5 [Source:HGNC Symbol;Acc:HGNC:7586]
cg25908612,PCIF1,PDX1 C-terminal inhibiting factor 1 [Source:HGNC Symbol;Acc:HGNC:16200]
cg26349568,ATAD2,ATPase family, AAA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30123]
cg26408003,HAUS4,HAUS augmin like complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:20163]
cg27271513,OXSR1,oxidative stress responsive 1 [Source:HGNC Symbol;Acc:HGNC:8508]
cg27364319,RARG,retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]
cg27527736,SOCS7,suppressor of cytokine signaling 7 [Source:HGNC Symbol;Acc:HGNC:29846]
