id,gene,description
cg11718315,PARP16,poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]
cg11737403,ZNF460,zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628]
cg11925488,SLC35C1,solute carrier family 35 member C1 [Source:HGNC Symbol;Acc:HGNC:20197]
cg11986615,MSTO1,misato 1, mitochondrial distribution and morphology regulator [Source:HGNC Symbol;Acc:HGNC:29678]
cg12047012,RGS2,regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998]
cg12163132,TBX2,T-box 2 [Source:HGNC Symbol;Acc:HGNC:11597]
cg12213457,CHPT1,choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]
cg12286540,MBD3,methyl-CpG binding domain protein 3 [Source:HGNC Symbol;Acc:HGNC:6918]
cg12488346,PRC1,protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]
cg12611449,PKP1,plakophilin 1 [Source:HGNC Symbol;Acc:HGNC:9023]
cg12706330,GHITM,growth hormone inducible transmembrane protein [Source:HGNC Symbol;Acc:HGNC:17281]
cg12935497,MEX3B,mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]
cg12963850,NAGA,alpha-N-acetylgalactosaminidase [Source:HGNC Symbol;Acc:HGNC:7631]
cg13209487,SRXN1,sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132]
cg13394530,C9orf23,NA
cg13451370,DHX8,DEAH-box helicase 8 [Source:HGNC Symbol;Acc:HGNC:2749]
cg13462028,RAB31,RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]
cg13482925,RTKN2,rhotekin 2 [Source:HGNC Symbol;Acc:HGNC:19364]
cg13543375,WNT4,Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783]
cg13564468,C6orf192,NA
cg13572911,ACO1,aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]
cg13615491,HMG20A,high mobility group 20A [Source:HGNC Symbol;Acc:HGNC:5001]
cg13651857,KPNA5,karyopherin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6398]
cg13740482,ADCY6,adenylate cyclase 6 [Source:HGNC Symbol;Acc:HGNC:237]
cg13843266,SHB,SH2 domain containing adaptor protein B [Source:HGNC Symbol;Acc:HGNC:10838]
cg13858687,RPL5,ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360]
cg14020129,GRHL1,grainyhead like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:17923]
cg14040252,NUMB,NUMB, endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]
cg14074042,PWWP2A,PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406]
cg14151259,ID4,inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]
cg14153737,FAM78B,family with sequence similarity 78 member B [Source:HGNC Symbol;Acc:HGNC:13495]
cg14166453,ASPRV1,aspartic peptidase retroviral like 1 [Source:HGNC Symbol;Acc:HGNC:26321]
cg14186304,STRBP,spermatid perinuclear RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16462]
cg14213160,GDF15,growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]
cg14215970,STOM,stomatin [Source:HGNC Symbol;Acc:HGNC:3383]
cg14254745,DHDDS,dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:20603]
cg14275845,MARK2,microtubule affinity regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]
cg14290704,SMARCA2,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 [Source:HGNC Symbol;Acc:HGNC:11098]
cg14292368,CRTC1,CREB regulated transcription coactivator 1 [Source:HGNC Symbol;Acc:HGNC:16062]
cg14400389,NUP85,nucleoporin 85 [Source:HGNC Symbol;Acc:HGNC:8734]
cg14446942,ITGB1,integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]
cg14447369,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase [Source:HGNC Symbol;Acc:HGNC:23657]
cg14462645,PAQR8,progestin and adipoQ receptor family member 8 [Source:HGNC Symbol;Acc:HGNC:15708]
cg14487271,WWP1,WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]
cg14503783,ANP32B,acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]
cg14514237,ALOX5,arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]
cg14531530,LIMCH1,LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]
cg14633139,OGDH,oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]
cg14679202,L3MBTL2,L3MBTL2, polycomb repressive complex 1 subunit [Source:HGNC Symbol;Acc:HGNC:18594]
cg14741143,SSR3,signal sequence receptor subunit 3 [Source:HGNC Symbol;Acc:HGNC:11325]
cg14808739,SREBF1,sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289]
cg14812492,DGKH,diacylglycerol kinase eta [Source:HGNC Symbol;Acc:HGNC:2854]
cg14879736,MRPS22,mitochondrial ribosomal protein S22 [Source:HGNC Symbol;Acc:HGNC:14508]
cg14903097,C2orf43,NA
cg14947789,FBXO34,F-box protein 34 [Source:HGNC Symbol;Acc:HGNC:20201]
cg14976442,SH3BP5L,SH3 binding domain protein 5 like [Source:HGNC Symbol;Acc:HGNC:29360]
cg15407162,ZNF193,NA
cg15421984,RICTOR,RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611]
cg15423613,KCTD7,potassium channel tetramerization domain containing 7 [Source:HGNC Symbol;Acc:HGNC:21957]
cg15445000,MED1,mediator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:9234]
cg15664905,PHLDB3,pleckstrin homology like domain family B member 3 [Source:HGNC Symbol;Acc:HGNC:30499]
cg15736978,EBF4,early B cell factor 4 [Source:HGNC Symbol;Acc:HGNC:29278]
cg15831653,DNAJC1,DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]
cg15848147,USP53,ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]
cg15863826,PLCL2,phospholipase C like 2 [Source:HGNC Symbol;Acc:HGNC:9064]
cg15875062,ATAD3B,ATPase family, AAA domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24007]
cg15964212,PLEKHH1,pleckstrin homology, MyTH4 and FERM domain containing H1 [Source:HGNC Symbol;Acc:HGNC:17733]
cg16393207,GDPD5,glycerophosphodiester phosphodiesterase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28804]
cg16417937,NUDC,nuclear distribution C, dynein complex regulator [Source:HGNC Symbol;Acc:HGNC:8045]
cg16489360,TMEM209,transmembrane protein 209 [Source:HGNC Symbol;Acc:HGNC:21898]
cg16591875,NDN,necdin, MAGE family member [Source:HGNC Symbol;Acc:HGNC:7675]
cg16657244,NOLC1,nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15608]
cg16678437,EFCAB2,EF-hand calcium binding domain 2 [Source:HGNC Symbol;Acc:HGNC:28166]
cg16882097,NPC1,NPC intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7897]
cg16954204,MBOAT1,membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]
cg17214237,ZNF467,zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]
cg17341370,NUP43,nucleoporin 43 [Source:HGNC Symbol;Acc:HGNC:21182]
cg17359975,CTGF,connective tissue growth factor [Source:HGNC Symbol;Acc:HGNC:2500]
cg17465827,TMEM184C,transmembrane protein 184C [Source:HGNC Symbol;Acc:HGNC:25587]
cg17751892,SDK2,sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]
cg17800124,CAPS,calcyphosine [Source:HGNC Symbol;Acc:HGNC:1487]
cg17806678,RP9P,RP9 pseudogene [Source:HGNC Symbol;Acc:HGNC:33969]
cg17878881,SCARB1,scavenger receptor class B member 1 [Source:HGNC Symbol;Acc:HGNC:1664]
cg17935811,DHRS3,dehydrogenase/reductase 3 [Source:HGNC Symbol;Acc:HGNC:17693]
cg18023724,NAF1,nuclear assembly factor 1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:25126]
cg18024487,DERL3,derlin 3 [Source:HGNC Symbol;Acc:HGNC:14236]
cg18078696,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:8575]
cg18174881,C14orf106,NA
cg18177616,IRAK3,interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]
cg18295152,LSM11,LSM11, U7 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:30860]
cg18517961,SPNS2,sphingolipid transporter 2 [Source:HGNC Symbol;Acc:HGNC:26992]
cg18557556,KRR1,KRR1, small subunit processome component homolog [Source:HGNC Symbol;Acc:HGNC:5176]
cg18623836,RRM2,ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]
cg18676764,DCAF12,DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]
cg18724342,C6orf129,NA
cg18753928,CCDC52,NA
cg18842363,C6orf47,chromosome 6 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:19076]
cg19040032,C8orf33,chromosome 8 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26104]
cg19395400,EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526]
cg19486271,DDB2,damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]
cg19499776,ZNF525,zinc finger protein 525 [Source:HGNC Symbol;Acc:HGNC:29423]
cg19539004,LIF,LIF, interleukin 6 family cytokine [Source:HGNC Symbol;Acc:HGNC:6596]
cg19552565,USP30,ubiquitin specific peptidase 30 [Source:HGNC Symbol;Acc:HGNC:20065]
cg19581275,PDPR,pyruvate dehydrogenase phosphatase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:30264]
cg19601991,MARCH6,membrane associated ring-CH-type finger 6 [Source:HGNC Symbol;Acc:HGNC:30550]
cg19940065,SEPT5,septin 5 [Source:HGNC Symbol;Acc:HGNC:9164]
cg19959005,ESCO1,establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24645]
cg20074395,SNPH,syntaphilin [Source:HGNC Symbol;Acc:HGNC:15931]
cg20333027,ITM2C,integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175]
cg20353653,ZSCAN2,zinc finger and SCAN domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20994]
cg20509780,FBLN1,fibulin 1 [Source:HGNC Symbol;Acc:HGNC:3600]
cg20708135,TSKU,tsukushi, small leucine rich proteoglycan [Source:HGNC Symbol;Acc:HGNC:28850]
cg21008098,ZHX2,zinc fingers and homeoboxes 2 [Source:HGNC Symbol;Acc:HGNC:18513]
cg21224049,ATP5I,NA
cg21365364,DTD1,D-tyrosyl-tRNA deacylase 1 [Source:HGNC Symbol;Acc:HGNC:16219]
cg21531688,GUSBL2,NA
cg21534931,SDHB,succinate dehydrogenase complex iron sulfur subunit B [Source:HGNC Symbol;Acc:HGNC:10681]
cg21583668,MON1A,MON1 homolog A, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:28207]
cg21637763,SPPL3,signal peptide peptidase like 3 [Source:HGNC Symbol;Acc:HGNC:30424]
cg21725624,KIF13A,kinesin family member 13A [Source:HGNC Symbol;Acc:HGNC:14566]
cg21867468,RNF14,ring finger protein 14 [Source:HGNC Symbol;Acc:HGNC:10058]
cg21911861,SAMD4B,sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]
cg21962791,PYROXD1,pyridine nucleotide-disulphide oxidoreductase domain 1 [Source:HGNC Symbol;Acc:HGNC:26162]
cg22298500,PIAS4,protein inhibitor of activated STAT 4 [Source:HGNC Symbol;Acc:HGNC:17002]
cg22378614,CARM1,coactivator associated arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23393]
cg22541791,PEX12,peroxisomal biogenesis factor 12 [Source:HGNC Symbol;Acc:HGNC:8854]
cg22775789,CS,citrate synthase [Source:HGNC Symbol;Acc:HGNC:2422]
cg22793614,LETMD1,LETM1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24241]
cg22807305,TMEM30A,transmembrane protein 30A [Source:HGNC Symbol;Acc:HGNC:16667]
cg23024444,PTTG1,pituitary tumor-transforming 1 [Source:HGNC Symbol;Acc:HGNC:9690]
cg23092250,ASPHD2,aspartate beta-hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30437]
cg23430644,PCNXL3,NA
cg23478349,C15orf39,chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:24497]
cg23861930,GSK3A,glycogen synthase kinase 3 alpha [Source:HGNC Symbol;Acc:HGNC:4616]
cg23887129,FBXO46,F-box protein 46 [Source:HGNC Symbol;Acc:HGNC:25069]
cg23957915,RCOR2,REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455]
cg24057023,HNRNPA3,heterogeneous nuclear ribonucleoprotein A3 [Source:HGNC Symbol;Acc:HGNC:24941]
cg24070123,C6orf106,chromosome 6 open reading frame 106 [Source:HGNC Symbol;Acc:HGNC:21215]
cg24109790,RASAL1,RAS protein activator like 1 [Source:HGNC Symbol;Acc:HGNC:9873]
cg24132694,SNAPC2,small nuclear RNA activating complex polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:11135]
cg24562149,BTBD3,BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854]
cg24824245,CMAS,cytidine monophosphate N-acetylneuraminic acid synthetase [Source:HGNC Symbol;Acc:HGNC:18290]
cg24878755,C6orf115,NA
cg25124030,MRPL48,mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:HGNC:16653]
cg25284512,TTC4,tetratricopeptide repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12394]
cg25741319,CCDC138,coiled-coil domain containing 138 [Source:HGNC Symbol;Acc:HGNC:26531]
cg25778220,SMAD4,SMAD family member 4 [Source:HGNC Symbol;Acc:HGNC:6770]
cg25793831,ARMC9,armadillo repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:20730]
cg25864757,SETD2,SET domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18420]
cg26001467,METTL3,methyltransferase like 3 [Source:HGNC Symbol;Acc:HGNC:17563]
cg26024206,ZNF282,zinc finger protein 282 [Source:HGNC Symbol;Acc:HGNC:13076]
cg26112661,MAGOH,mago homolog, exon junction complex core component [Source:HGNC Symbol;Acc:HGNC:6815]
cg26126750,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763]
cg26159395,MAT2A,methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]
cg26298737,SRP9,signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]
cg26355399,LYRM7,LYR motif containing 7 [Source:HGNC Symbol;Acc:HGNC:28072]
cg26674779,GOLGA7,golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876]
cg26764244,GNG12,G protein subunit gamma 12 [Source:HGNC Symbol;Acc:HGNC:19663]
cg26780705,TRIM65,tripartite motif containing 65 [Source:HGNC Symbol;Acc:HGNC:27316]
cg26789489,NBPF1,NBPF member 1 [Source:HGNC Symbol;Acc:HGNC:26088]
cg26823162,HSPBP1,HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989]
cg27583138,GMNN,geminin, DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:17493]
