id,gene,description
cg09049376,OLA1,Obg like ATPase 1 [Source:HGNC Symbol;Acc:HGNC:28833]
cg09126043,CEP350,centrosomal protein 350 [Source:HGNC Symbol;Acc:HGNC:24238]
cg09139451,TRAF5,TNF receptor associated factor 5 [Source:HGNC Symbol;Acc:HGNC:12035]
cg09141351,SMARCE1,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 [Source:HGNC Symbol;Acc:HGNC:11109]
cg09177277,DAPK2,death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]
cg09227563,CDC42EP5,CDC42 effector protein 5 [Source:HGNC Symbol;Acc:HGNC:17408]
cg09291654,AVPI1,arginine vasopressin induced 1 [Source:HGNC Symbol;Acc:HGNC:30898]
cg09413064,UBE2Q1,ubiquitin conjugating enzyme E2 Q1 [Source:HGNC Symbol;Acc:HGNC:15698]
cg09451763,EI24,EI24, autophagy associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:13276]
cg09459719,ATP1B3,ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]
cg09574807,MED7,mediator complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:2378]
cg09619309,TPD52,tumor protein D52 [Source:HGNC Symbol;Acc:HGNC:12005]
cg09659443,SKP1,S-phase kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]
cg09759994,TTL,tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586]
cg09949713,GABARAP,GABA type A receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:4067]
cg10035321,CLASP1,cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]
cg10107382,ZCCHC3,zinc finger CCHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16230]
cg10112672,DACT1,dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]
cg10120645,RNF139,ring finger protein 139 [Source:HGNC Symbol;Acc:HGNC:17023]
cg10203522,NUDT16L1,nudix hydrolase 16 like 1 [Source:HGNC Symbol;Acc:HGNC:28154]
cg10207787,PPP2R2A,protein phosphatase 2 regulatory subunit Balpha [Source:HGNC Symbol;Acc:HGNC:9304]
cg10223225,GPR125,NA
cg10227843,TULP3,tubby like protein 3 [Source:HGNC Symbol;Acc:HGNC:12425]
cg10286128,CHST12,carbohydrate sulfotransferase 12 [Source:HGNC Symbol;Acc:HGNC:17423]
cg10315375,FAM193B,family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524]
cg10315993,CENPA,centromere protein A [Source:HGNC Symbol;Acc:HGNC:1851]
cg10418598,SNX33,sorting nexin 33 [Source:HGNC Symbol;Acc:HGNC:28468]
cg10586903,ADCK4,NA
cg10695234,RAD54B,RAD54 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:17228]
cg10825850,DDX41,DEAD-box helicase 41 [Source:HGNC Symbol;Acc:HGNC:18674]
cg10829342,SLC9A3R1,SLC9A3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075]
cg10859192,ATP5G2,NA
cg11012543,ALAS1,5'-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396]
cg11037719,NQO2,N-ribosyldihydronicotinamide:quinone reductase 2 [Source:HGNC Symbol;Acc:HGNC:7856]
cg11115143,TTC30A,tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853]
cg11127732,MRPS9,mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]
cg11143148,TTC7B,tetratricopeptide repeat domain 7B [Source:HGNC Symbol;Acc:HGNC:19858]
cg11231849,KLHL12,kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]
cg11288801,DAZAP1,DAZ associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2683]
cg11512800,ENDOD1,endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]
cg11518240,FKBP4,FK506 binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3720]
cg11518257,AURKAIP1,aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]
cg11547273,GNPDA2,glucosamine-6-phosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:21526]
cg11639001,CEP164,centrosomal protein 164 [Source:HGNC Symbol;Acc:HGNC:29182]
cg11695653,LDOC1L,NA
cg11740152,DSN1,DSN1 homolog, MIS12 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16165]
cg11850311,ID1,inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]
cg11874323,C3orf52,chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:26255]
cg11952714,SNX7,sorting nexin 7 [Source:HGNC Symbol;Acc:HGNC:14971]
cg11965671,CCNJL,cyclin J like [Source:HGNC Symbol;Acc:HGNC:25876]
cg12013321,GCLC,glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311]
cg12039184,TRAF3IP1,TRAF3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:17861]
cg12051613,ATRIP,ATR interacting protein [Source:HGNC Symbol;Acc:HGNC:33499]
cg12076012,ZFYVE1,zinc finger FYVE-type containing 1 [Source:HGNC Symbol;Acc:HGNC:13180]
cg12076344,SLC27A4,solute carrier family 27 member 4 [Source:HGNC Symbol;Acc:HGNC:10998]
cg12377874,RAB27B,RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]
cg12395216,STT3B,STT3B, catalytic subunit of the oligosaccharyltransferase complex [Source:HGNC Symbol;Acc:HGNC:30611]
cg12396306,PCDHB14,protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685]
cg12488585,EP400,E1A binding protein p400 [Source:HGNC Symbol;Acc:HGNC:11958]
cg12578959,CWF19L2,CWF19 like 2, cell cycle control (S. pombe) [Source:HGNC Symbol;Acc:HGNC:26508]
cg12612947,TOP2B,DNA topoisomerase II beta [Source:HGNC Symbol;Acc:HGNC:11990]
cg12649539,C6orf132,chromosome 6 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:21288]
cg12656487,ODF2L,outer dense fiber of sperm tails 2 like [Source:HGNC Symbol;Acc:HGNC:29225]
cg12686915,EIF3H,eukaryotic translation initiation factor 3 subunit H [Source:HGNC Symbol;Acc:HGNC:3273]
cg12876038,ZNF16,zinc finger protein 16 [Source:HGNC Symbol;Acc:HGNC:12947]
cg12878982,TMEM120B,transmembrane protein 120B [Source:HGNC Symbol;Acc:HGNC:32008]
cg12883826,CAMK2D,calcium/calmodulin dependent protein kinase II delta [Source:HGNC Symbol;Acc:HGNC:1462]
cg12972062,ZNF121,zinc finger protein 121 [Source:HGNC Symbol;Acc:HGNC:12904]
cg12986628,RNF26,ring finger protein 26 [Source:HGNC Symbol;Acc:HGNC:14646]
cg13067671,PDCD2,programmed cell death 2 [Source:HGNC Symbol;Acc:HGNC:8762]
cg13118545,NFE2L3,nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]
cg13237657,SLC30A9,solute carrier family 30 member 9 [Source:HGNC Symbol;Acc:HGNC:1329]
cg13313295,CNOT6L,CCR4-NOT transcription complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:18042]
cg13372293,NBEAL1,neurobeachin like 1 [Source:HGNC Symbol;Acc:HGNC:20681]
cg13405161,EIF2C2,NA
cg13466487,CMBL,carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]
cg13521538,ALDH1B1,aldehyde dehydrogenase 1 family member B1 [Source:HGNC Symbol;Acc:HGNC:407]
cg13532055,FXN,frataxin [Source:HGNC Symbol;Acc:HGNC:3951]
cg13621184,ARHGEF18,Rho/Rac guanine nucleotide exchange factor 18 [Source:HGNC Symbol;Acc:HGNC:17090]
cg13622209,KIAA1033,NA
cg13728951,WHSC1,NA
cg13747803,ZNF234,zinc finger protein 234 [Source:HGNC Symbol;Acc:HGNC:13027]
cg13789015,NCRNA00094,NA
cg13795627,ARHGEF11,Rho guanine nucleotide exchange factor 11 [Source:HGNC Symbol;Acc:HGNC:14580]
cg13828600,KLHL7,kelch like family member 7 [Source:HGNC Symbol;Acc:HGNC:15646]
cg13830636,SEC24C,SEC24 homolog C, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10705]
cg13913149,ADRBK1,NA
cg13932995,KDSR,3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]
cg13981356,IMPACT,impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387]
cg14081599,PDCD5,programmed cell death 5 [Source:HGNC Symbol;Acc:HGNC:8764]
cg14198877,IKBKB,inhibitor of nuclear factor kappa B kinase subunit beta [Source:HGNC Symbol;Acc:HGNC:5960]
cg14310730,C9orf156,NA
cg14420982,GNAQ,G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390]
cg14525897,ARHGAP19,Rho GTPase activating protein 19 [Source:HGNC Symbol;Acc:HGNC:23724]
cg14553765,CLDN5,claudin 5 [Source:HGNC Symbol;Acc:HGNC:2047]
cg14583673,FBXL7,F-box and leucine rich repeat protein 7 [Source:HGNC Symbol;Acc:HGNC:13604]
cg14601284,PLXDC1,plexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20945]
cg14648167,C7orf36,NA
cg14693961,ARHGEF1,Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]
cg14773826,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]
cg14776763,ZNF607,zinc finger protein 607 [Source:HGNC Symbol;Acc:HGNC:28192]
cg14849782,SLC16A10,solute carrier family 16 member 10 [Source:HGNC Symbol;Acc:HGNC:17027]
cg14884747,ZNF330,zinc finger protein 330 [Source:HGNC Symbol;Acc:HGNC:15462]
cg15032393,ZNF8,zinc finger protein 8 [Source:HGNC Symbol;Acc:HGNC:13154]
cg15056556,RAB32,RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]
cg15210999,DTNBP1,dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]
cg15244129,C8orf83,NA
cg15308295,HERC5,HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]
cg15337887,SLC30A5,solute carrier family 30 member 5 [Source:HGNC Symbol;Acc:HGNC:19089]
cg15562706,ABCD3,ATP binding cassette subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:67]
cg15613465,TMEM150A,transmembrane protein 150A [Source:HGNC Symbol;Acc:HGNC:24677]
cg15654964,BSDC1,BSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25501]
cg15787744,NFKBIE,NFKB inhibitor epsilon [Source:HGNC Symbol;Acc:HGNC:7799]
cg15927357,C18orf32,chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:31690]
cg15949924,USP24,ubiquitin specific peptidase 24 [Source:HGNC Symbol;Acc:HGNC:12623]
cg16028064,BPTF,bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]
cg16119505,PTBP2,polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]
cg16189569,FAM133B,family with sequence similarity 133 member B [Source:HGNC Symbol;Acc:HGNC:28629]
cg16253168,NOL7,nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]
cg16369235,PFKL,phosphofructokinase, liver type [Source:HGNC Symbol;Acc:HGNC:8876]
cg16505550,PPAP2B,NA
cg16546279,ATXN7L3,ataxin 7 like 3 [Source:HGNC Symbol;Acc:HGNC:25416]
cg16658719,TGFB2,transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]
cg17021527,POGZ,pogo transposable element derived with ZNF domain [Source:HGNC Symbol;Acc:HGNC:18801]
cg17074353,PAQR5,progestin and adipoQ receptor family member 5 [Source:HGNC Symbol;Acc:HGNC:29645]
cg17077762,OAZ2,ornithine decarboxylase antizyme 2 [Source:HGNC Symbol;Acc:HGNC:8096]
cg17200564,EIF3F,eukaryotic translation initiation factor 3 subunit F [Source:HGNC Symbol;Acc:HGNC:3275]
cg17239185,UBR4,ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313]
cg17341703,SLC35A1,solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021]
cg17355191,GBGT1,globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group) [Source:HGNC Symbol;Acc:HGNC:20460]
cg17412602,POU3F1,POU class 3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9214]
cg17449086,C7orf55,NA
cg17574799,TSEN2,tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]
cg17808646,PFKFB2,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:8873]
cg17901584,DHCR24,24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]
cg17919465,MTMR3,myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]
cg17945282,ATR,ATR serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:882]
cg18053505,KAT2B,lysine acetyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:8638]
cg18253802,MYB,MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]
cg18407136,C15orf40,chromosome 15 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:28443]
cg18539332,C10orf116,NA
cg18768887,NACC2,NACC family member 2 [Source:HGNC Symbol;Acc:HGNC:23846]
cg18958585,AHNAK2,AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]
cg19016967,SMARCD2,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2 [Source:HGNC Symbol;Acc:HGNC:11107]
cg19037388,ATP13A1,ATPase 13A1 [Source:HGNC Symbol;Acc:HGNC:24215]
cg19149125,PROSC,NA
cg19285277,C2orf42,chromosome 2 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:26056]
cg19285552,ATG16L2,autophagy related 16 like 2 [Source:HGNC Symbol;Acc:HGNC:25464]
cg19377754,FOXP1,forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823]
cg19391265,ZNF136,zinc finger protein 136 [Source:HGNC Symbol;Acc:HGNC:12920]
cg19712746,KDR,kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]
cg19766102,XPNPEP1,X-prolyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:12822]
cg19825525,PDS5B,PDS5 cohesin associated factor B [Source:HGNC Symbol;Acc:HGNC:20418]
cg19942640,TARS,threonyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:11572]
cg19995112,CSE1L,chromosome segregation 1 like [Source:HGNC Symbol;Acc:HGNC:2431]
cg20010873,ACTR5,ARP5 actin related protein 5 homolog [Source:HGNC Symbol;Acc:HGNC:14671]
cg20066347,DCAF5,DDB1 and CUL4 associated factor 5 [Source:HGNC Symbol;Acc:HGNC:20224]
cg20080997,ARHGAP11A,Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]
cg20154743,ZNF562,zinc finger protein 562 [Source:HGNC Symbol;Acc:HGNC:25950]
cg20330296,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714]
cg20444320,STAM,signal transducing adaptor molecule [Source:HGNC Symbol;Acc:HGNC:11357]
cg20468883,BNIP2,BCL2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1083]
cg20696605,KTELC1,NA
cg20981402,CAPRIN1,cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]
cg21083314,MRPL33,mitochondrial ribosomal protein L33 [Source:HGNC Symbol;Acc:HGNC:14487]
cg21125143,ALKBH3,alkB homolog 3, alpha-ketoglutaratedependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:30141]
cg21127537,TTC12,tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]
cg21169611,SMC2,structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]
cg21507882,IPO11,importin 11 [Source:HGNC Symbol;Acc:HGNC:20628]
cg21541083,STXBP2,syntaxin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11445]
cg21975390,RPL27A,ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329]
cg22012835,ZNF224,zinc finger protein 224 [Source:HGNC Symbol;Acc:HGNC:13017]
cg22376661,SLC12A9,solute carrier family 12 member 9 [Source:HGNC Symbol;Acc:HGNC:17435]
cg22876739,TET1,tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]
cg23141632,F2RL1,F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]
cg23325384,ACSL3,acyl-CoA synthetase long chain family member 3 [Source:HGNC Symbol;Acc:HGNC:3570]
cg23575320,FLVCR2,feline leukemia virus subgroup C cellular receptor family member 2 [Source:HGNC Symbol;Acc:HGNC:20105]
cg23641267,LPXN,leupaxin [Source:HGNC Symbol;Acc:HGNC:14061]
cg23752828,DCTN2,dynactin subunit 2 [Source:HGNC Symbol;Acc:HGNC:2712]
cg24072013,SYF2,SYF2 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:19824]
cg24631739,FOXN2,forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281]
cg24780263,ALDOA,aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]
cg24843157,UBA2,ubiquitin like modifier activating enzyme 2 [Source:HGNC Symbol;Acc:HGNC:30661]
cg24873772,PPP1R12C,protein phosphatase 1 regulatory subunit 12C [Source:HGNC Symbol;Acc:HGNC:14947]
cg25159610,PLK2,polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]
cg25485435,RAMP1,receptor activity modifying protein 1 [Source:HGNC Symbol;Acc:HGNC:9843]
cg25742326,PLEKHN1,pleckstrin homology domain containing N1 [Source:HGNC Symbol;Acc:HGNC:25284]
cg25866059,UBE2G2,ubiquitin conjugating enzyme E2 G2 [Source:HGNC Symbol;Acc:HGNC:12483]
cg25986496,BIRC5,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]
cg26107590,APPL1,adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1 [Source:HGNC Symbol;Acc:HGNC:24035]
cg26179134,DTNB,dystrobrevin beta [Source:HGNC Symbol;Acc:HGNC:3058]
cg26308530,AXIN2,axin 2 [Source:HGNC Symbol;Acc:HGNC:904]
cg26515186,RPS6KA1,ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]
cg26517889,CENPJ,centromere protein J [Source:HGNC Symbol;Acc:HGNC:17272]
cg26682425,ANKRD40,ankyrin repeat domain 40 [Source:HGNC Symbol;Acc:HGNC:28233]
cg26782876,TPP2,tripeptidyl peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12016]
cg26836809,FANCL,Fanconi anemia complementation group L [Source:HGNC Symbol;Acc:HGNC:20748]
cg27023515,GCC2,GRIP and coiled-coil domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23218]
cg27457339,RAP1B,RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]
