id,gene,description
cg07564598,WSB1,WD repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:19221]
cg07603056,STIL,STIL, centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]
cg07619549,TFB1M,transcription factor B1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17037]
cg07647825,SLC46A3,solute carrier family 46 member 3 [Source:HGNC Symbol;Acc:HGNC:27501]
cg07730848,MED10,mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760]
cg07740877,TCFL5,transcription factor like 5 [Source:HGNC Symbol;Acc:HGNC:11646]
cg07765621,COL23A1,collagen type XXIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22990]
cg07775501,JOSD2,Josephin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28853]
cg07829469,PDCD6,programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]
cg08000847,C10orf78,NA
cg08018825,SEL1L3,SEL1L family member 3 [Source:HGNC Symbol;Acc:HGNC:29108]
cg08036278,SYVN1,synoviolin 1 [Source:HGNC Symbol;Acc:HGNC:20738]
cg08047293,TERF2,telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]
cg08060512,AP4E1,adaptor related protein complex 4 epsilon 1 subunit [Source:HGNC Symbol;Acc:HGNC:573]
cg08073142,TNRC6A,trinucleotide repeat containing 6A [Source:HGNC Symbol;Acc:HGNC:11969]
cg08120592,ATMIN,ATM interactor [Source:HGNC Symbol;Acc:HGNC:29034]
cg08133919,MYO5A,myosin VA [Source:HGNC Symbol;Acc:HGNC:7602]
cg08138807,ACAP2,ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]
cg08156809,GTF2I,general transcription factor IIi [Source:HGNC Symbol;Acc:HGNC:4659]
cg08361238,PTGFRN,prostaglandin F2 receptor inhibitor [Source:HGNC Symbol;Acc:HGNC:9601]
cg08398452,GLRX2,glutaredoxin 2 [Source:HGNC Symbol;Acc:HGNC:16065]
cg08421983,AP2M1,adaptor related protein complex 2 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:564]
cg08499107,PRKACA,protein kinase cAMP-activated catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9380]
cg08603125,SRPK1,SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]
cg08624472,ARPC1B,actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]
cg08639244,ATP5SL,NA
cg08857677,PTPRS,protein tyrosine phosphatase, receptor type S [Source:HGNC Symbol;Acc:HGNC:9681]
cg08861493,MCAM,melanoma cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6934]
cg08911391,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:2728]
cg09000112,EFNA5,ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]
cg09059548,PHC1,polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]
cg09063566,FAM46A,family with sequence similarity 46 member A [Source:HGNC Symbol;Acc:HGNC:18345]
cg09163317,B4GALNT1,beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]
cg09222287,ALCAM,activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]
cg09257332,ZFP82,ZFP82 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:28682]
cg09279169,ZFP30,ZFP30 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29555]
cg09310644,ZFP90,ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]
cg09321108,NUP160,nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017]
cg09348985,CXCL12,C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]
cg09409311,CLPTM1,CLPTM1, transmembrane protein [Source:HGNC Symbol;Acc:HGNC:2087]
cg09446127,UBAC1,UBA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30221]
cg09561458,ZNF417,zinc finger protein 417 [Source:HGNC Symbol;Acc:HGNC:20646]
cg09567670,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]
cg09704422,ZFAT,zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]
cg09827499,SDC1,syndecan 1 [Source:HGNC Symbol;Acc:HGNC:10658]
cg09862440,RABL5,NA
cg10107725,LY75,lymphocyte antigen 75 [Source:HGNC Symbol;Acc:HGNC:6729]
cg10108626,GPR108,G protein-coupled receptor 108 [Source:HGNC Symbol;Acc:HGNC:17829]
cg10135717,ADAMTS17,ADAM metallopeptidase with thrombospondin type 1 motif 17 [Source:HGNC Symbol;Acc:HGNC:17109]
cg10258419,TMEM22,NA
cg10369242,KRT7,keratin 7 [Source:HGNC Symbol;Acc:HGNC:6445]
cg10459029,ING5,inhibitor of growth family member 5 [Source:HGNC Symbol;Acc:HGNC:19421]
cg10486909,COG3,component of oligomeric golgi complex 3 [Source:HGNC Symbol;Acc:HGNC:18619]
cg10550320,DCAF11,DDB1 and CUL4 associated factor 11 [Source:HGNC Symbol;Acc:HGNC:20258]
cg10621377,ZNF140,zinc finger protein 140 [Source:HGNC Symbol;Acc:HGNC:12925]
cg10626261,CCM2,CCM2 scaffolding protein [Source:HGNC Symbol;Acc:HGNC:21708]
cg10639412,FAM98A,family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]
cg10722846,TRAPPC9,trafficking protein particle complex 9 [Source:HGNC Symbol;Acc:HGNC:30832]
cg10748765,SLC4A11,solute carrier family 4 member 11 [Source:HGNC Symbol;Acc:HGNC:16438]
cg10773601,CLEC11A,C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]
cg10928931,ARHGEF5,Rho guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:13209]
cg10947003,KIAA0895L,KIAA0895 like [Source:HGNC Symbol;Acc:HGNC:34408]
cg10954182,NFYB,nuclear transcription factor Y subunit beta [Source:HGNC Symbol;Acc:HGNC:7805]
cg11176186,ADRM1,adhesion regulating molecule 1 [Source:HGNC Symbol;Acc:HGNC:15759]
cg11207300,METAP2,methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:16672]
cg11286122,PHLDB1,pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697]
cg11336311,ID3,inhibitor of DNA binding 3, HLH protein [Source:HGNC Symbol;Acc:HGNC:5362]
cg11372683,CNOT8,CCR4-NOT transcription complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:9207]
cg11443787,MLLT10,MLLT10, histone lysine methyltransferase DOT1L cofactor [Source:HGNC Symbol;Acc:HGNC:16063]
cg11494123,PC,pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]
cg11537406,SLC37A2,solute carrier family 37 member 2 [Source:HGNC Symbol;Acc:HGNC:20644]
cg11540838,ZMIZ2,zinc finger MIZ-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22229]
cg11745092,C7orf25,chromosome 7 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:21703]
cg11818867,OGFR,opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]
cg11859953,CDK7,cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]
cg11953434,RFWD2,NA
cg11965365,C14orf2,NA
cg12149391,DLG1,discs large MAGUK scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:2900]
cg12217444,RAB8B,RAB8B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30273]
cg12277145,DCAF8,DDB1 and CUL4 associated factor 8 [Source:HGNC Symbol;Acc:HGNC:24891]
cg12280622,INSR,insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]
cg12311930,RANBP2,RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]
cg12478809,COX5A,cytochrome c oxidase subunit 5A [Source:HGNC Symbol;Acc:HGNC:2267]
cg12479098,PRKCDBP,NA
cg12501923,FBF1,Fas binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]
cg12634957,SYNC,syncoilin, intermediate filament protein [Source:HGNC Symbol;Acc:HGNC:28897]
cg12683173,AUTS2,AUTS2, activator of transcription and developmental regulator [Source:HGNC Symbol;Acc:HGNC:14262]
cg12781915,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]
cg12801082,MFAP1,microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]
cg12806521,NOP2,NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]
cg12825836,MPND,MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]
cg12850242,PCYOX1,prenylcysteine oxidase 1 [Source:HGNC Symbol;Acc:HGNC:20588]
cg12970724,CRLF1,cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]
cg13180375,PPP3CC,protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]
cg13226597,RAC1,Rac family small GTPase 1 [Source:HGNC Symbol;Acc:HGNC:9801]
cg13236881,PON2,paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]
cg13357249,PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha [Source:HGNC Symbol;Acc:HGNC:8994]
cg13401831,TUBA8,tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]
cg13470069,RAB5C,RAB5C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9785]
cg13473383,ZDHHC5,zinc finger DHHC-type containing 5 [Source:HGNC Symbol;Acc:HGNC:18472]
cg13475031,RAD23B,RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]
cg13679077,TOMM7,translocase of outer mitochondrial membrane 7 [Source:HGNC Symbol;Acc:HGNC:21648]
cg13710595,BAHD1,bromo adjacent homology domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29153]
cg13717725,RASD2,RASD family member 2 [Source:HGNC Symbol;Acc:HGNC:18229]
cg13735965,ZNF616,zinc finger protein 616 [Source:HGNC Symbol;Acc:HGNC:28062]
cg13755373,RCOR1,REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]
cg13777294,ACSS2,acyl-CoA synthetase short chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814]
cg13826167,ANKDD1A,ankyrin repeat and death domain containing 1A [Source:HGNC Symbol;Acc:HGNC:28002]
cg13886636,ST6GALNAC4,ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]
cg13906792,C15orf17,NA
cg13974409,SCYL1,SCY1 like pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:14372]
cg14034503,TMEM2,transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:11869]
cg14044120,ENTPD2,ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]
cg14044916,TIMM44,translocase of inner mitochondrial membrane 44 [Source:HGNC Symbol;Acc:HGNC:17316]
cg14076411,RNGTT,RNA guanylyltransferase and 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:10073]
cg14117180,C9orf89,NA
cg14126461,CADM4,cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825]
cg14182621,RYR1,ryanodine receptor 1 [Source:HGNC Symbol;Acc:HGNC:10483]
cg14199455,ARPC5L,actin related protein 2/3 complex subunit 5 like [Source:HGNC Symbol;Acc:HGNC:23366]
cg14304267,C12orf57,chromosome 12 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:29521]
cg14401372,MAD1L1,mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]
cg14474880,MTF2,metal response element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29535]
cg14602351,ZCCHC6,zinc finger CCHC-type containing 6 [Source:HGNC Symbol;Acc:HGNC:25817]
cg14623313,APPBP2,amyloid beta precursor protein binding protein 2 [Source:HGNC Symbol;Acc:HGNC:622]
cg14825887,WDSUB1,WD repeat, sterile alpha motif and U-box domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26697]
cg14854718,MTOR,mechanistic target of rapamycin kinase [Source:HGNC Symbol;Acc:HGNC:3942]
cg14865907,UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]
cg14939300,SLC25A35,solute carrier family 25 member 35 [Source:HGNC Symbol;Acc:HGNC:31921]
cg14969981,TMCC2,transmembrane and coiled-coil domain family 2 [Source:HGNC Symbol;Acc:HGNC:24239]
cg15032098,UCHL1,ubiquitin C-terminal hydrolase L1 [Source:HGNC Symbol;Acc:HGNC:12513]
cg15035705,MAML1,mastermind like transcriptional coactivator 1 [Source:HGNC Symbol;Acc:HGNC:13632]
cg15081886,LOC441869,NA
cg15090185,MBD2,methyl-CpG binding domain protein 2 [Source:HGNC Symbol;Acc:HGNC:6917]
cg15091337,POLE4,DNA polymerase epsilon 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:18755]
cg15128510,AURKC,aurora kinase C [Source:HGNC Symbol;Acc:HGNC:11391]
cg15241708,CNOT6,CCR4-NOT transcription complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14099]
cg15267024,LOC388789,NA
cg15473083,ILF2,interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]
cg15572535,BACH1,BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]
cg15723195,FAM111A,family with sequence similarity 111 member A [Source:HGNC Symbol;Acc:HGNC:24725]
cg15776446,OSBPL6,oxysterol binding protein like 6 [Source:HGNC Symbol;Acc:HGNC:16388]
cg15825417,MEIS3P1,Meis homeobox 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7002]
cg16124337,UBE2J1,ubiquitin conjugating enzyme E2 J1 [Source:HGNC Symbol;Acc:HGNC:17598]
cg16180531,SLCO4A1,solute carrier organic anion transporter family member 4A1 [Source:HGNC Symbol;Acc:HGNC:10953]
cg16188243,SGTA,small glutamine rich tetratricopeptide repeat containing alpha [Source:HGNC Symbol;Acc:HGNC:10819]
cg16298282,KIAA0776,NA
cg16402817,COBLL1,cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]
cg16477886,WHSC1L1,NA
cg16484842,TH1L,NA
cg16574924,HSPA4L,heat shock protein family A (Hsp70) member 4 like [Source:HGNC Symbol;Acc:HGNC:17041]
cg16579893,TCEB3,NA
cg16603012,APRT,adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]
cg16712472,FAM165B,NA
cg16714230,IPO8,importin 8 [Source:HGNC Symbol;Acc:HGNC:9853]
cg16746471,KIAA1324L,KIAA1324 like [Source:HGNC Symbol;Acc:HGNC:21945]
cg16771596,C9orf30,NA
cg16810487,LENG9,leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306]
cg16848984,C13orf1,NA
cg16915676,TMEM17,transmembrane protein 17 [Source:HGNC Symbol;Acc:HGNC:26623]
cg16961218,ATP9B,ATPase phospholipid transporting 9B (putative) [Source:HGNC Symbol;Acc:HGNC:13541]
cg17139210,DENND2C,DENN domain containing 2C [Source:HGNC Symbol;Acc:HGNC:24748]
cg17386128,PDK1,pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809]
cg17554472,POLR3H,RNA polymerase III subunit H [Source:HGNC Symbol;Acc:HGNC:30349]
cg17634401,APOM,apolipoprotein M [Source:HGNC Symbol;Acc:HGNC:13916]
cg17647744,TMEM9B,TMEM9 domain family member B [Source:HGNC Symbol;Acc:HGNC:1168]
cg17855783,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16 [Source:HGNC Symbol;Acc:HGNC:29157]
cg17957801,VPS53,VPS53, GARP complex subunit [Source:HGNC Symbol;Acc:HGNC:25608]
cg18079334,ARRDC4,arrestin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28087]
cg18177659,RIOK3,RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]
cg18192417,NEBL,nebulette [Source:HGNC Symbol;Acc:HGNC:16932]
cg18247339,CFL2,cofilin 2 [Source:HGNC Symbol;Acc:HGNC:1875]
cg18248284,LYL1,LYL1, basic helix-loop-helix family member [Source:HGNC Symbol;Acc:HGNC:6734]
cg18280057,MTSS1,MTSS1, I-BAR domain containing [Source:HGNC Symbol;Acc:HGNC:20443]
cg18317589,PNRC1,proline rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278]
cg18380353,ERO1L,NA
cg18440048,ZNF70,zinc finger protein 70 [Source:HGNC Symbol;Acc:HGNC:13140]
cg18522315,TMX4,thioredoxin related transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:25237]
cg18929903,ENTPD7,ectonucleoside triphosphate diphosphohydrolase 7 [Source:HGNC Symbol;Acc:HGNC:19745]
cg18963800,HSD17B7P2,hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]
cg19017420,ARL2,ADP ribosylation factor like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:693]
cg19025034,FUT2,fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4013]
cg19047340,EIF6,eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]
cg19241468,PARP14,poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]
cg19258882,ERBB3,erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]
cg19434221,ABHD12,abhydrolase domain containing 12 [Source:HGNC Symbol;Acc:HGNC:15868]
cg19476647,LTBR,lymphotoxin beta receptor [Source:HGNC Symbol;Acc:HGNC:6718]
cg19569340,RNF216,ring finger protein 216 [Source:HGNC Symbol;Acc:HGNC:21698]
cg20072951,PSMC1,proteasome 26S subunit, ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9547]
cg20145760,COMMD5,COMM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17902]
cg20201639,SNHG5,small nucleolar RNA host gene 5 [Source:HGNC Symbol;Acc:HGNC:21026]
cg20687462,CCDC102A,coiled-coil domain containing 102A [Source:HGNC Symbol;Acc:HGNC:28097]
cg20929922,C5orf28,NA
cg21025488,CDC16,cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]
cg21091119,DEK,DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]
cg21101143,MLLT6,MLLT6, PHD finger containing [Source:HGNC Symbol;Acc:HGNC:7138]
cg21182649,ALMS1,ALMS1, centrosome and basal body associated protein [Source:HGNC Symbol;Acc:HGNC:428]
cg21210124,GADD45G,growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]
cg21218854,SVEP1,sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
cg21428681,NKX3-1,NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838]
cg21500300,BCAT1,branched chain amino acid transaminase 1 [Source:HGNC Symbol;Acc:HGNC:976]
cg21608792,EPHX2,epoxide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3402]
cg21712812,TMEM65,transmembrane protein 65 [Source:HGNC Symbol;Acc:HGNC:25203]
cg21975824,RBM26,RNA binding motif protein 26 [Source:HGNC Symbol;Acc:HGNC:20327]
cg22045942,GRAMD1A,GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305]
cg22136118,ULBP3,UL16 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:14895]
cg22247277,SYNGR1,synaptogyrin 1 [Source:HGNC Symbol;Acc:HGNC:11498]
cg22336633,RPS13,ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386]
cg22377998,ARVCF,ARVCF, delta catenin family member [Source:HGNC Symbol;Acc:HGNC:728]
cg22719913,TM6SF1,transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860]
cg22745781,ISPD,isoprenoid synthase domain containing [Source:HGNC Symbol;Acc:HGNC:37276]
cg22748407,USP22,ubiquitin specific peptidase 22 [Source:HGNC Symbol;Acc:HGNC:12621]
cg22776856,THOC6,THO complex 6 [Source:HGNC Symbol;Acc:HGNC:28369]
cg22797134,HYI,hydroxypyruvate isomerase (putative) [Source:HGNC Symbol;Acc:HGNC:26948]
cg22826226,SLC11A2,solute carrier family 11 member 2 [Source:HGNC Symbol;Acc:HGNC:10908]
cg22843797,TNFRSF10A,TNF receptor superfamily member 10a [Source:HGNC Symbol;Acc:HGNC:11904]
cg22869804,HIC2,HIC ZBTB transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:18595]
cg22917801,TM9SF1,transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11864]
cg22930312,XRN1,5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]
cg23003881,BOD1,biorientation of chromosomes in cell division 1 [Source:HGNC Symbol;Acc:HGNC:25114]
cg23078896,RAP2B,RAP2B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9862]
cg23083824,PHF14,PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]
cg23098812,INTS4,integrator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:25048]
cg23208590,CARD10,caspase recruitment domain family member 10 [Source:HGNC Symbol;Acc:HGNC:16422]
cg23215333,PPIH,peptidylprolyl isomerase H [Source:HGNC Symbol;Acc:HGNC:14651]
cg23506077,C20orf4,NA
cg23525492,MESDC2,NA
cg23570923,HTRA3,HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406]
cg23614605,PSMA6,proteasome subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:9535]
cg23626617,MAST2,microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:19035]
cg23821329,VIM,vimentin [Source:HGNC Symbol;Acc:HGNC:12692]
cg23912823,NAB2,NGFI-A binding protein 2 [Source:HGNC Symbol;Acc:HGNC:7627]
cg24145210,NPM1,nucleophosmin 1 [Source:HGNC Symbol;Acc:HGNC:7910]
cg24276491,EAPP,E2F associated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:19312]
cg24481441,SFRS4,NA
cg24728542,C6orf64,NA
cg24742512,MICAL2,microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]
cg25166437,SCARF1,scavenger receptor class F member 1 [Source:HGNC Symbol;Acc:HGNC:16820]
cg25187463,DDX11,DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]
cg25195477,HPS3,HPS3, biogenesis of lysosomal organelles complex 2 subunit 1 [Source:HGNC Symbol;Acc:HGNC:15597]
cg25333225,AKT2,AKT serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:392]
cg25466974,SLC30A1,solute carrier family 30 member 1 [Source:HGNC Symbol;Acc:HGNC:11012]
cg25564800,KPNA1,karyopherin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6394]
cg25740451,ATP11A,ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]
cg25779063,MRFAP1,Morf4 family associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24549]
cg25974355,LPHN2,NA
cg26050975,MGAT4B,mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B [Source:HGNC Symbol;Acc:HGNC:7048]
cg26212229,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]
cg26230819,ADAR,adenosine deaminase, RNA specific [Source:HGNC Symbol;Acc:HGNC:225]
cg26513734,EPHX1,epoxide hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3401]
cg26995992,FBXO31,F-box protein 31 [Source:HGNC Symbol;Acc:HGNC:16510]
cg27039625,NT5E,5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]
cg27049727,ZNF263,zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]
cg27308707,KIF20B,kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]
