id,gene,description
cg01994542,EIF5,eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]
cg01997529,C19orf22,NA
cg02003041,CBFA2T3,CBFA2/RUNX1 translocation partner 3 [Source:HGNC Symbol;Acc:HGNC:1537]
cg02011404,ZBTB39,zinc finger and BTB domain containing 39 [Source:HGNC Symbol;Acc:HGNC:29014]
cg02017109,WDR41,WD repeat domain 41 [Source:HGNC Symbol;Acc:HGNC:25601]
cg02024846,CDC14B,cell division cycle 14B [Source:HGNC Symbol;Acc:HGNC:1719]
cg02045669,PTPN13,protein tyrosine phosphatase, non-receptor type 13 [Source:HGNC Symbol;Acc:HGNC:9646]
cg02059813,HLTF,helicase like transcription factor [Source:HGNC Symbol;Acc:HGNC:11099]
cg02071712,NT5DC3,5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826]
cg02075454,ING1,inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062]
cg02075570,SLC45A3,solute carrier family 45 member 3 [Source:HGNC Symbol;Acc:HGNC:8642]
cg02081976,SOAT1,sterol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:11177]
cg02096001,EIF1,eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249]
cg02102075,RAB11FIP3,RAB11 family interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:17224]
cg02102829,CTBP2,C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495]
cg02121749,HAPLN3,hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]
cg02137183,AGK,acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]
cg02144516,AURKAIP1,aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]
cg02145048,RAE1,ribonucleic acid export 1 [Source:HGNC Symbol;Acc:HGNC:9828]
cg02161761,DSCC1,DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:HGNC:24453]
cg02172616,EED,embryonic ectoderm development [Source:HGNC Symbol;Acc:HGNC:3188]
cg02172790,AHSA2,NA
cg02177621,STYX,serine/threonine/tyrosine interacting protein [Source:HGNC Symbol;Acc:HGNC:11447]
cg02197938,PSMD12,proteasome 26S subunit, non-ATPase 12 [Source:HGNC Symbol;Acc:HGNC:9557]
cg02201774,MYADM,myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]
cg02216380,DZIP1L,DAZ interacting zinc finger protein 1 like [Source:HGNC Symbol;Acc:HGNC:26551]
cg02219997,WFDC1,WAP four-disulfide core domain 1 [Source:HGNC Symbol;Acc:HGNC:15466]
cg02224749,LMCD1,LIM and cysteine rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]
cg02241241,ABCG1,ATP binding cassette subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:73]
cg02244288,SPG7,SPG7, paraplegin matrix AAA peptidase subunit [Source:HGNC Symbol;Acc:HGNC:11237]
cg02252907,AP3D1,adaptor related protein complex 3 delta 1 subunit [Source:HGNC Symbol;Acc:HGNC:568]
cg02254056,TXNDC5,thioredoxin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21073]
cg02283238,TNFAIP8,TNF alpha induced protein 8 [Source:HGNC Symbol;Acc:HGNC:17260]
cg02289189,PHF11,PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024]
cg02294176,IQGAP2,IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]
cg02303805,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]
cg02306493,FARSA,phenylalanyl-tRNA synthetase alpha subunit [Source:HGNC Symbol;Acc:HGNC:3592]
cg02316506,ZBTB47,zinc finger and BTB domain containing 47 [Source:HGNC Symbol;Acc:HGNC:26955]
cg02322140,USP7,ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]
cg02324021,RASA1,RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]
cg02326796,NIPA1,non imprinted in Prader-Willi/Angelman syndrome 1 [Source:HGNC Symbol;Acc:HGNC:17043]
cg02328223,MGLL,monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]
cg02337166,NR1D1,nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]
cg02337583,ZC3H11A,zinc finger CCCH-type containing 11A [Source:HGNC Symbol;Acc:HGNC:29093]
cg02338142,ZFAND1,zinc finger AN1-type containing 1 [Source:HGNC Symbol;Acc:HGNC:25858]
cg02341811,PYGO2,pygopus family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:30257]
cg02343275,TMEM206,transmembrane protein 206 [Source:HGNC Symbol;Acc:HGNC:25593]
cg02351179,RAB1B,RAB1B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18370]
cg02361903,CSF1,colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]
cg02370113,C7orf25,chromosome 7 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:21703]
cg02371408,VCAN,versican [Source:HGNC Symbol;Acc:HGNC:2464]
cg02375320,SFRS7,NA
cg02393097,CLU,clusterin [Source:HGNC Symbol;Acc:HGNC:2095]
cg02396005,LPCAT1,lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718]
cg02397782,DGAT2,diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]
cg02400751,RNF169,ring finger protein 169 [Source:HGNC Symbol;Acc:HGNC:26961]
cg02404636,SFI1,SFI1 centrin binding protein [Source:HGNC Symbol;Acc:HGNC:29064]
cg02407048,PION,NA
cg02421543,DR1,down-regulator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:3017]
cg02430305,DCTD,dCMP deaminase [Source:HGNC Symbol;Acc:HGNC:2710]
cg02432528,GDPD5,glycerophosphodiester phosphodiesterase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28804]
cg02435538,RHBDD2,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]
cg02445972,CLDN7,claudin 7 [Source:HGNC Symbol;Acc:HGNC:2049]
cg02446081,FAM54A,NA
cg02447122,ADCY3,adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]
cg02452627,ZNF438,zinc finger protein 438 [Source:HGNC Symbol;Acc:HGNC:21029]
cg02458384,TBL3,transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]
cg02458483,KIAA1522,KIAA1522 [Source:HGNC Symbol;Acc:HGNC:29301]
cg02464093,DCBLD2,discoidin, CUB and LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24627]
cg02475416,RING1,ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]
cg02477448,H1F0,H1 histone family member 0 [Source:HGNC Symbol;Acc:HGNC:4714]
cg02486855,SMAD3,SMAD family member 3 [Source:HGNC Symbol;Acc:HGNC:6769]
cg02493740,VAMP5,vesicle associated membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:12646]
cg02513485,SPTBN1,spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]
cg02531214,ZNF37A,zinc finger protein 37A [Source:HGNC Symbol;Acc:HGNC:13102]
cg02535111,TRMT11,tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]
cg02536026,ARRB1,arrestin beta 1 [Source:HGNC Symbol;Acc:HGNC:711]
cg02549492,RHOBTB3,Rho related BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18757]
cg02583576,HAX1,HCLS1 associated protein X-1 [Source:HGNC Symbol;Acc:HGNC:16915]
cg02587129,CEP250,centrosomal protein 250 [Source:HGNC Symbol;Acc:HGNC:1859]
cg02616710,ACER2,alkaline ceramidase 2 [Source:HGNC Symbol;Acc:HGNC:23675]
cg02617702,FCHO1,FCH domain only 1 [Source:HGNC Symbol;Acc:HGNC:29002]
cg02622557,EIF3A,eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271]
cg02623413,ALG6,ALG6, alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23157]
cg02625929,HLX,H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]
cg02633761,IQSEC1,IQ motif and Sec7 domain 1 [Source:HGNC Symbol;Acc:HGNC:29112]
cg02637948,DIAPH1,diaphanous related formin 1 [Source:HGNC Symbol;Acc:HGNC:2876]
cg02641560,RCAN3,RCAN family member 3 [Source:HGNC Symbol;Acc:HGNC:3042]
cg02650323,ERLIN2,ER lipid raft associated 2 [Source:HGNC Symbol;Acc:HGNC:1356]
cg02654291,C9orf64,chromosome 9 open reading frame 64 [Source:HGNC Symbol;Acc:HGNC:28144]
cg02659117,KIAA0232,KIAA0232 [Source:HGNC Symbol;Acc:HGNC:28992]
cg02662840,TLCD1,TLC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25177]
cg02671819,LOC146880,NA
cg02678688,TRMT61B,tRNA methyltransferase 61B [Source:HGNC Symbol;Acc:HGNC:26070]
cg02703843,SLC43A2,solute carrier family 43 member 2 [Source:HGNC Symbol;Acc:HGNC:23087]
cg02709052,TMEM135,transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]
cg02715246,NKTR,natural killer cell triggering receptor [Source:HGNC Symbol;Acc:HGNC:7833]
cg02716173,PDLIM5,PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]
cg02720697,NFIC,nuclear factor I C [Source:HGNC Symbol;Acc:HGNC:7786]
cg02720725,TOMM20,translocase of outer mitochondrial membrane 20 [Source:HGNC Symbol;Acc:HGNC:20947]
cg02746232,MAP2K4,mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]
cg02767164,ABI2,abl interactor 2 [Source:HGNC Symbol;Acc:HGNC:24011]
cg02783889,SCUBE2,signal peptide, CUB domain and EGF like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30425]
cg02788090,SOX9,SRY-box 9 [Source:HGNC Symbol;Acc:HGNC:11204]
cg02789515,WSB1,WD repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:19221]
cg02799643,CAV2,caveolin 2 [Source:HGNC Symbol;Acc:HGNC:1528]
cg02801598,PDP2,pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]
cg02813863,APOLD1,apolipoprotein L domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25268]
cg02835499,CBX1,chromobox 1 [Source:HGNC Symbol;Acc:HGNC:1551]
cg02846329,ZNF10,zinc finger protein 10 [Source:HGNC Symbol;Acc:HGNC:12879]
cg02861781,GJB2,gap junction protein beta 2 [Source:HGNC Symbol;Acc:HGNC:4284]
cg02863476,RBBP8,RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]
cg02869963,SYTL2,synaptotagmin like 2 [Source:HGNC Symbol;Acc:HGNC:15585]
cg02876297,KIF22,kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]
cg02876925,SEPT11,septin 11 [Source:HGNC Symbol;Acc:HGNC:25589]
cg02883230,PARP6,poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]
cg02885771,LTV1,LTV1 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:21173]
cg02893482,C20orf194,chromosome 20 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:17721]
cg02896624,SDCBP,syndecan binding protein [Source:HGNC Symbol;Acc:HGNC:10662]
cg02898721,RARA,retinoic acid receptor alpha [Source:HGNC Symbol;Acc:HGNC:9864]
cg02905426,FAM76A,family with sequence similarity 76 member A [Source:HGNC Symbol;Acc:HGNC:28530]
cg02907176,FGFR1OP,FGFR1 oncogene partner [Source:HGNC Symbol;Acc:HGNC:17012]
cg02917772,CTH,cystathionine gamma-lyase [Source:HGNC Symbol;Acc:HGNC:2501]
cg02921472,C20orf30,NA
cg02924961,HIST1H2BC,histone cluster 1 H2B family member c [Source:HGNC Symbol;Acc:HGNC:4757]
cg02929956,DNAL1,dynein axonemal light chain 1 [Source:HGNC Symbol;Acc:HGNC:23247]
cg02930951,CEBPB,CCAAT/enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]
cg02935132,INPP5D,inositol polyphosphate-5-phosphatase D [Source:HGNC Symbol;Acc:HGNC:6079]
cg02943720,ATN1,atrophin 1 [Source:HGNC Symbol;Acc:HGNC:3033]
cg02951971,SOS2,SOS Ras/Rho guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:11188]
cg02954252,NACA,nascent polypeptide-associated complex alpha subunit [Source:HGNC Symbol;Acc:HGNC:7629]
cg02959669,ZNF256,zinc finger protein 256 [Source:HGNC Symbol;Acc:HGNC:13049]
cg02961109,MCL1,MCL1, BCL2 family apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:6943]
cg02965157,TRIT1,tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286]
cg02974815,DUSP7,dual specificity phosphatase 7 [Source:HGNC Symbol;Acc:HGNC:3073]
cg02980604,RASL10B,RAS like family 10 member B [Source:HGNC Symbol;Acc:HGNC:30295]
cg02987906,FIP1L1,factor interacting with PAPOLA and CPSF1 [Source:HGNC Symbol;Acc:HGNC:19124]
cg03004497,FAM111B,family with sequence similarity 111 member B [Source:HGNC Symbol;Acc:HGNC:24200]
cg03007571,HIST1H2BD,histone cluster 1 H2B family member d [Source:HGNC Symbol;Acc:HGNC:4747]
cg03009080,MTIF3,mitochondrial translational initiation factor 3 [Source:HGNC Symbol;Acc:HGNC:29788]
cg03015610,C16orf80,NA
cg03024536,RFTN1,raftlin, lipid raft linker 1 [Source:HGNC Symbol;Acc:HGNC:30278]
cg03036777,TRIM62,tripartite motif containing 62 [Source:HGNC Symbol;Acc:HGNC:25574]
cg03052606,SCUBE3,signal peptide, CUB domain and EGF like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:13655]
cg03052962,NDUFV3,NADH:ubiquinone oxidoreductase subunit V3 [Source:HGNC Symbol;Acc:HGNC:7719]
cg03054480,BMP4,bone morphogenetic protein 4 [Source:HGNC Symbol;Acc:HGNC:1071]
cg03055499,PRKCA,protein kinase C alpha [Source:HGNC Symbol;Acc:HGNC:9393]
cg03064080,ZNF333,zinc finger protein 333 [Source:HGNC Symbol;Acc:HGNC:15624]
cg03135713,C13orf18,NA
cg03140827,MAN1A2,mannosidase alpha class 1A member 2 [Source:HGNC Symbol;Acc:HGNC:6822]
cg03149699,PRICKLE1,prickle planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:17019]
cg03152385,RRN3,RRN3 homolog, RNA polymerase I transcription factor [Source:HGNC Symbol;Acc:HGNC:30346]
cg03159124,LAMA1,laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]
cg03168184,CCDC85C,coiled-coil domain containing 85C [Source:HGNC Symbol;Acc:HGNC:35459]
cg03171465,C2orf55,NA
cg03175771,PRR14,proline rich 14 [Source:HGNC Symbol;Acc:HGNC:28458]
cg03178748,OSBPL1A,oxysterol binding protein like 1A [Source:HGNC Symbol;Acc:HGNC:16398]
cg03216085,FANCF,Fanconi anemia complementation group F [Source:HGNC Symbol;Acc:HGNC:3587]
cg03228054,RRAGA,Ras related GTP binding A [Source:HGNC Symbol;Acc:HGNC:16963]
cg03232960,C7orf27,NA
cg03236948,DNAJC4,DnaJ heat shock protein family (Hsp40) member C4 [Source:HGNC Symbol;Acc:HGNC:5271]
cg03236992,WWOX,WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799]
cg03253625,CCDC53,NA
cg03272326,FAM78B,family with sequence similarity 78 member B [Source:HGNC Symbol;Acc:HGNC:13495]
cg03282336,ARL5B,ADP ribosylation factor like GTPase 5B [Source:HGNC Symbol;Acc:HGNC:23052]
cg03284102,NDUFA4,NDUFA4, mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]
cg03301282,THAP1,THAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20856]
cg03340036,PIGY,phosphatidylinositol glycan anchor biosynthesis class Y [Source:HGNC Symbol;Acc:HGNC:28213]
cg03341334,DUSP23,dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]
cg03345145,ACAA2,acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83]
cg03345668,MOBKL2C,NA
cg03346802,CSNK2A1,casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457]
cg03358887,C6orf72,NA
cg03364683,DDX60L,DExD/H-box 60 like [Source:HGNC Symbol;Acc:HGNC:26429]
cg03368643,TRIM26,tripartite motif containing 26 [Source:HGNC Symbol;Acc:HGNC:12962]
cg03375056,YTHDF2,YTH N6-methyladenosine RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:31675]
cg03392673,OLFML2B,olfactomedin like 2B [Source:HGNC Symbol;Acc:HGNC:24558]
cg03393602,ABHD3,abhydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18718]
cg03401506,KCTD5,potassium channel tetramerization domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21423]
cg03404362,ULK1,unc-51 like autophagy activating kinase 1 [Source:HGNC Symbol;Acc:HGNC:12558]
cg03411765,TSNARE1,t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]
cg03411979,INTS6,integrator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14879]
cg03413475,ABCF2,ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71]
cg03433033,ACADM,acyl-CoA dehydrogenase medium chain [Source:HGNC Symbol;Acc:HGNC:89]
cg03441514,GALE,UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116]
cg03447931,BMP6,bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]
cg03448938,PIKFYVE,phosphoinositide kinase, FYVE-type zinc finger containing [Source:HGNC Symbol;Acc:HGNC:23785]
cg03468541,ZC3H14,zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509]
cg03474133,CCNI,cyclin I [Source:HGNC Symbol;Acc:HGNC:1595]
cg03489712,ZYX,zyxin [Source:HGNC Symbol;Acc:HGNC:13200]
cg03496780,CDK6,cyclin dependent kinase 6 [Source:HGNC Symbol;Acc:HGNC:1777]
cg03498173,DUSP6,dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072]
cg03503471,SDAD1,SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537]
cg03517466,RGS16,regulator of G protein signaling 16 [Source:HGNC Symbol;Acc:HGNC:9997]
cg03522615,KIAA0831,NA
cg03530967,ITGAV,integrin subunit alpha V [Source:HGNC Symbol;Acc:HGNC:6150]
cg03539474,SLC25A12,solute carrier family 25 member 12 [Source:HGNC Symbol;Acc:HGNC:10982]
cg03562266,TCF7L1,transcription factor 7 like 1 [Source:HGNC Symbol;Acc:HGNC:11640]
cg03566479,TP53I3,tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:HGNC:19373]
cg03570417,MMP17,matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]
cg03573445,INF2,inverted formin, FH2 and WH2 domain containing [Source:HGNC Symbol;Acc:HGNC:23791]
cg03575501,CDKN1A,cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]
cg03600516,FAM105A,family with sequence similarity 105 member A [Source:HGNC Symbol;Acc:HGNC:25629]
cg03605761,RNF126,ring finger protein 126 [Source:HGNC Symbol;Acc:HGNC:21151]
cg03610073,TLR2,toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]
cg03613649,FGF11,fibroblast growth factor 11 [Source:HGNC Symbol;Acc:HGNC:3667]
cg03617406,SMAD2,SMAD family member 2 [Source:HGNC Symbol;Acc:HGNC:6768]
cg03617487,TP53BP1,tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999]
cg03624661,APH1B,aph-1 homolog B, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:24080]
cg03631331,C11orf9,NA
cg03643520,RBM42,RNA binding motif protein 42 [Source:HGNC Symbol;Acc:HGNC:28117]
cg03645851,DGCR2,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]
cg03680128,RNF24,ring finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13779]
cg03691735,FZD7,frizzled class receptor 7 [Source:HGNC Symbol;Acc:HGNC:4045]
cg03691812,CORO1A,coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]
cg03698765,POP4,POP4 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30081]
cg03700679,TTC30B,tetratricopeptide repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:26425]
cg03700944,PLA2G7,phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040]
cg03713997,NFRKB,nuclear factor related to kappaB binding protein [Source:HGNC Symbol;Acc:HGNC:7802]
cg03733229,COL18A1,collagen type XVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2195]
cg03743605,TOR3A,torsin family 3 member A [Source:HGNC Symbol;Acc:HGNC:11997]
cg03746590,DCTN6,dynactin subunit 6 [Source:HGNC Symbol;Acc:HGNC:16964]
cg03751356,ZNF789,zinc finger protein 789 [Source:HGNC Symbol;Acc:HGNC:27801]
cg03752138,SOCS3,suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]
cg03752689,C1orf74,chromosome 1 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:26319]
cg03779258,LARGE,NA
cg03782956,HMGN4,high mobility group nucleosomal binding domain 4 [Source:HGNC Symbol;Acc:HGNC:4989]
cg03785076,SNED1,sushi, nidogen and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:24696]
cg03793407,SPRY4,sprouty RTK signaling antagonist 4 [Source:HGNC Symbol;Acc:HGNC:15533]
cg03796659,MYO1B,myosin IB [Source:HGNC Symbol;Acc:HGNC:7596]
cg03801030,APBB1,amyloid beta precursor protein binding family B member 1 [Source:HGNC Symbol;Acc:HGNC:581]
cg03802185,SH2B2,SH2B adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:17381]
cg03802191,TARBP1,TAR (HIV-1) RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11568]
cg03802907,LRRC37A3,leucine rich repeat containing 37 member A3 [Source:HGNC Symbol;Acc:HGNC:32427]
cg03812837,PARD6B,par-6 family cell polarity regulator beta [Source:HGNC Symbol;Acc:HGNC:16245]
cg03829839,CDK4,cyclin dependent kinase 4 [Source:HGNC Symbol;Acc:HGNC:1773]
cg03853793,BRP44L,NA
cg03869608,PDZRN3,PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]
cg03884132,GREM1,gremlin 1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:2001]
cg03885332,CD151,CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]
cg03887534,BCL2L13,BCL2 like 13 [Source:HGNC Symbol;Acc:HGNC:17164]
cg03896792,CDK17,cyclin dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]
cg03907454,KIF2C,kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]
cg03925157,DSTN,destrin, actin depolymerizing factor [Source:HGNC Symbol;Acc:HGNC:15750]
cg03946034,CCDC88C,coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]
cg03948452,SYPL1,synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]
cg03954991,OSCP1,organic solute carrier partner 1 [Source:HGNC Symbol;Acc:HGNC:29971]
cg03960313,TNFRSF19,TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]
cg03973663,LYN,LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]
cg03974859,KIAA1009,NA
cg03985459,ZFAND3,zinc finger AN1-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18019]
cg04000474,PGGT1B,protein geranylgeranyltransferase type I subunit beta [Source:HGNC Symbol;Acc:HGNC:8895]
cg04001726,NAA25,N(alpha)-acetyltransferase 25, NatB auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:25783]
cg04020309,ZNF496,zinc finger protein 496 [Source:HGNC Symbol;Acc:HGNC:23713]
cg04028634,ADCY1,adenylate cyclase 1 [Source:HGNC Symbol;Acc:HGNC:232]
cg04062383,USP13,ubiquitin specific peptidase 13 [Source:HGNC Symbol;Acc:HGNC:12611]
cg04081326,FAM149A,family with sequence similarity 149 member A [Source:HGNC Symbol;Acc:HGNC:24527]
cg04081651,MAP3K8,mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]
cg04084401,RCOR3,REST corepressor 3 [Source:HGNC Symbol;Acc:HGNC:25594]
cg04100190,COL9A2,collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218]
cg04100492,SLC35E2,solute carrier family 35 member E2 [Source:HGNC Symbol;Acc:HGNC:20863]
cg04101379,DZIP1,DAZ interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:20908]
cg04118462,RNF13,ring finger protein 13 [Source:HGNC Symbol;Acc:HGNC:10057]
cg04133410,PTCH1,patched 1 [Source:HGNC Symbol;Acc:HGNC:9585]
cg04136149,ELMO1,engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286]
cg04143750,EFHD1,EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]
cg04152629,CACNB3,calcium voltage-gated channel auxiliary subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1403]
cg04154290,LRP8,LDL receptor related protein 8 [Source:HGNC Symbol;Acc:HGNC:6700]
cg04159993,DLST,dihydrolipoamide S-succinyltransferase [Source:HGNC Symbol;Acc:HGNC:2911]
cg04198824,USPL1,ubiquitin specific peptidase like 1 [Source:HGNC Symbol;Acc:HGNC:20294]
cg04216397,DACT1,dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]
cg04222463,RRP7A,ribosomal RNA processing 7 homolog A [Source:HGNC Symbol;Acc:HGNC:24286]
cg04230699,GPR19,G protein-coupled receptor 19 [Source:HGNC Symbol;Acc:HGNC:4473]
cg04259752,LOXL2,lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]
cg04267284,PYGB,glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]
cg04269351,VTI1B,vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793]
cg04280397,PLA2G6,phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039]
cg04286697,B3GNT7,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18811]
cg04290162,MPHOSPH6,M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:HGNC:7214]
cg04290171,CD46,CD46 molecule [Source:HGNC Symbol;Acc:HGNC:6953]
cg04295928,PGAP2,post-GPI attachment to proteins 2 [Source:HGNC Symbol;Acc:HGNC:17893]
cg04310316,PODXL,podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171]
cg04376887,CDT1,chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]
