id,gene,description
cg19801868,PFKFB3,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]
cg19825525,PDS5B,PDS5 cohesin associated factor B [Source:HGNC Symbol;Acc:HGNC:20418]
cg19881177,ZNF367,zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]
cg20173065,ANXA5,annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]
cg20215476,GYG1,glycogenin 1 [Source:HGNC Symbol;Acc:HGNC:4699]
cg20703614,YDJC,YdjC chitooligosaccharide deacetylase homolog [Source:HGNC Symbol;Acc:HGNC:27158]
cg20801110,ULK3,unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]
cg20838631,TRRAP,transformation/transcription domain associated protein [Source:HGNC Symbol;Acc:HGNC:12347]
cg21213111,NUP214,nucleoporin 214 [Source:HGNC Symbol;Acc:HGNC:8064]
cg21335266,BHLHE41,basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]
cg21507882,IPO11,importin 11 [Source:HGNC Symbol;Acc:HGNC:20628]
cg21718087,C6orf57,NA
cg22418565,MMP11,matrix metallopeptidase 11 [Source:HGNC Symbol;Acc:HGNC:7157]
cg22997252,GALNTL4,NA
cg23117316,PL-5283,NA
cg23422583,C7orf70,NA
cg24085258,CHAF1A,chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910]
cg24127869,CBR3,carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]
cg24502904,EIF4B,eukaryotic translation initiation factor 4B [Source:HGNC Symbol;Acc:HGNC:3285]
cg24789940,HINT3,histidine triad nucleotide binding protein 3 [Source:HGNC Symbol;Acc:HGNC:18468]
cg25169784,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15664]
cg25387624,LARP1,La ribonucleoprotein domain family member 1 [Source:HGNC Symbol;Acc:HGNC:29531]
cg25553477,ITFG2,integrin alpha FG-GAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:30879]
cg25974355,LPHN2,NA
cg26052553,RFC2,replication factor C subunit 2 [Source:HGNC Symbol;Acc:HGNC:9970]
cg26408003,HAUS4,HAUS augmin like complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:20163]
cg26517151,C10orf137,NA
cg26608332,MED15,mediator complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:14248]
cg26804848,CDAN1,codanin 1 [Source:HGNC Symbol;Acc:HGNC:1713]
cg26808417,ARL8A,ADP ribosylation factor like GTPase 8A [Source:HGNC Symbol;Acc:HGNC:25192]
cg27176729,IER5,immediate early response 5 [Source:HGNC Symbol;Acc:HGNC:5393]
cg27478579,MTIF2,mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]
cg27546241,STXBP2,syntaxin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11445]
