id,gene,description
cg25800166,OAS3,2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]
cg25809066,ZNF324B,zinc finger protein 324B [Source:HGNC Symbol;Acc:HGNC:33107]
cg25864757,SETD2,SET domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18420]
cg26367730,GINS4,GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]
cg26383001,THOC1,THO complex 1 [Source:HGNC Symbol;Acc:HGNC:19070]
cg26456957,PPP1R12C,protein phosphatase 1 regulatory subunit 12C [Source:HGNC Symbol;Acc:HGNC:14947]
cg26534677,CCDC25,coiled-coil domain containing 25 [Source:HGNC Symbol;Acc:HGNC:25591]
cg27254601,MAZ,MYC associated zinc finger protein [Source:HGNC Symbol;Acc:HGNC:6914]
cg27544759,CDK12,cyclin dependent kinase 12 [Source:HGNC Symbol;Acc:HGNC:24224]
cg27599271,RIPK3,receptor interacting serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:10021]
