id,gene,description
cg10695234,RAD54B,RAD54 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:17228]
cg10716823,RPLP1,ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372]
cg10743062,NCOA6,nuclear receptor coactivator 6 [Source:HGNC Symbol;Acc:HGNC:15936]
cg10779317,USP22,ubiquitin specific peptidase 22 [Source:HGNC Symbol;Acc:HGNC:12621]
cg10826053,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603]
cg10853556,STT3A,STT3A, catalytic subunit of the oligosaccharyltransferase complex [Source:HGNC Symbol;Acc:HGNC:6172]
cg10878896,CS,citrate synthase [Source:HGNC Symbol;Acc:HGNC:2422]
cg10935138,WBP2,WW domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12738]
cg10983623,DDX6,DEAD-box helicase 6 [Source:HGNC Symbol;Acc:HGNC:2747]
cg10993409,PROS1,protein S [Source:HGNC Symbol;Acc:HGNC:9456]
cg11145399,TP53BP2,tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]
cg11154542,CTSL1,NA
cg11285843,TMEM41A,transmembrane protein 41A [Source:HGNC Symbol;Acc:HGNC:30544]
cg11318576,CDC42SE2,CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]
cg11405475,SNRPE,small nuclear ribonucleoprotein polypeptide E [Source:HGNC Symbol;Acc:HGNC:11161]
cg11545871,C6orf125,NA
cg11648062,BCAM,basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722]
cg11650479,RHOBTB1,Rho related BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18738]
cg11668079,MYL12B,myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827]
cg11718315,PARP16,poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]
cg11789864,ABCB10,ATP binding cassette subfamily B member 10 [Source:HGNC Symbol;Acc:HGNC:41]
cg12049088,MYH9,myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]
cg12072973,PLEKHO1,pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310]
cg12283460,RNF111,ring finger protein 111 [Source:HGNC Symbol;Acc:HGNC:17384]
cg12344490,HDHD2,haloacid dehalogenase like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25364]
cg12470377,LMAN2,lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]
cg12483876,MMP24,matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]
cg12484370,NFIB,nuclear factor I B [Source:HGNC Symbol;Acc:HGNC:7785]
cg12491765,RAB15,RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]
cg12492027,DLGAP4,DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]
cg12524179,CD276,CD276 molecule [Source:HGNC Symbol;Acc:HGNC:19137]
cg12616531,ABLIM2,actin binding LIM protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19195]
cg12825836,MPND,MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]
cg12875426,DYM,dymeclin [Source:HGNC Symbol;Acc:HGNC:21317]
cg12876038,ZNF16,zinc finger protein 16 [Source:HGNC Symbol;Acc:HGNC:12947]
cg12941369,PDCD6IP,programmed cell death 6 interacting protein [Source:HGNC Symbol;Acc:HGNC:8766]
cg12968701,MARS,methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6898]
cg13132404,FHL3,four and a half LIM domains 3 [Source:HGNC Symbol;Acc:HGNC:3704]
cg13153661,TOP1MT,DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]
cg13158291,MCM6,minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]
cg13203249,LOC400657,NA
cg13392052,FAM69A,family with sequence similarity 69 member A [Source:HGNC Symbol;Acc:HGNC:32213]
cg13443953,NECAP1,NECAP endocytosis associated 1 [Source:HGNC Symbol;Acc:HGNC:24539]
cg13660655,AUTS2,AUTS2, activator of transcription and developmental regulator [Source:HGNC Symbol;Acc:HGNC:14262]
cg13728951,WHSC1,NA
cg13824156,SLC2A11,solute carrier family 2 member 11 [Source:HGNC Symbol;Acc:HGNC:14239]
cg13910583,RPS20,ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]
cg13960192,GNA11,G protein subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:4379]
cg14091631,DNAH14,dynein axonemal heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:2945]
cg14196208,NEK6,NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]
cg14212953,TMEM107,transmembrane protein 107 [Source:HGNC Symbol;Acc:HGNC:28128]
cg14281160,LLPH,LLP homolog, long-term synaptic facilitation [Source:HGNC Symbol;Acc:HGNC:28229]
cg14303330,RPL22,ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]
cg14502172,NET1,neuroepithelial cell transforming 1 [Source:HGNC Symbol;Acc:HGNC:14592]
cg14540337,MFGE8,milk fat globule-EGF factor 8 protein [Source:HGNC Symbol;Acc:HGNC:7036]
cg14568384,TMEM180,NA
cg14572307,NEK3,NIMA related kinase 3 [Source:HGNC Symbol;Acc:HGNC:7746]
cg14578028,FBXO3,F-box protein 3 [Source:HGNC Symbol;Acc:HGNC:13582]
cg14751914,SMAD7,SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]
cg14950039,KIAA1310,NA
cg15454857,RPUSD2,RNA pseudouridylate synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180]
cg15571376,CTSC,cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]
cg15628222,TRAM1,translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568]
cg15635341,NAA38,N(alpha)-acetyltransferase 38, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:28212]
cg15842116,NCALD,neurocalcin delta [Source:HGNC Symbol;Acc:HGNC:7655]
cg16149053,FAM171A1,family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]
cg16387467,CNDP2,carnosine dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:24437]
cg16487280,MYBL2,MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548]
cg16658737,ZNF529,zinc finger protein 529 [Source:HGNC Symbol;Acc:HGNC:29328]
cg16670864,DUSP14,dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007]
cg16863447,TMEM117,transmembrane protein 117 [Source:HGNC Symbol;Acc:HGNC:25308]
cg16908860,PPP1R2,protein phosphatase 1 regulatory inhibitor subunit 2 [Source:HGNC Symbol;Acc:HGNC:9288]
cg16935258,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:794]
cg17073859,EDNRA,endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]
cg17203840,TXNDC15,thioredoxin domain containing 15 [Source:HGNC Symbol;Acc:HGNC:20652]
cg17302852,FXR1,FMR1 autosomal homolog 1 [Source:HGNC Symbol;Acc:HGNC:4023]
cg17341703,SLC35A1,solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021]
cg17485827,C2orf49,chromosome 2 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28772]
cg17637556,PACRGL,parkin coregulated like [Source:HGNC Symbol;Acc:HGNC:28442]
cg17726575,E2F6,E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120]
cg17852997,CRYL1,crystallin lambda 1 [Source:HGNC Symbol;Acc:HGNC:18246]
cg17855783,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16 [Source:HGNC Symbol;Acc:HGNC:29157]
cg17866455,SCAND2,NA
cg17897148,EEFSEC,eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]
cg17919465,MTMR3,myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]
cg18027174,ADPRH,ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269]
cg18288168,RSPH3,radial spoke head 3 homolog [Source:HGNC Symbol;Acc:HGNC:21054]
cg18348434,SGPP1,sphingosine-1-phosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:17720]
cg18574725,GGNBP2,gametogenetin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19357]
cg18783781,SLC25A33,solute carrier family 25 member 33 [Source:HGNC Symbol;Acc:HGNC:29681]
cg18914892,CLK2P,NA
cg18923051,MEX3A,mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]
cg19071627,ARPC1A,actin related protein 2/3 complex subunit 1A [Source:HGNC Symbol;Acc:HGNC:703]
cg19076659,KDM3B,lysine demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]
cg19245381,ADORA2B,adenosine A2b receptor [Source:HGNC Symbol;Acc:HGNC:264]
cg19324791,CERCAM,cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:23723]
cg19350839,VKORC1L1,vitamin K epoxide reductase complex subunit 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21492]
cg19536127,CALM2,calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]
cg19552565,USP30,ubiquitin specific peptidase 30 [Source:HGNC Symbol;Acc:HGNC:20065]
cg19586881,STC2,stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]
cg19599045,SLC7A7,solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065]
cg19716816,GMCL1,germ cell-less, spermatogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23843]
cg19789473,C17orf63,NA
cg19801868,PFKFB3,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]
cg19817165,DYRK2,dual specificity tyrosine phosphorylation regulated kinase 2 [Source:HGNC Symbol;Acc:HGNC:3093]
cg19942640,TARS,threonyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:11572]
cg20064704,PIGU,phosphatidylinositol glycan anchor biosynthesis class U [Source:HGNC Symbol;Acc:HGNC:15791]
cg20098887,RAB32,RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]
cg20170110,SORCS2,sortilin related VPS10 domain containing receptor 2 [Source:HGNC Symbol;Acc:HGNC:16698]
cg20215476,GYG1,glycogenin 1 [Source:HGNC Symbol;Acc:HGNC:4699]
cg20222376,AKAP8L,A-kinase anchoring protein 8 like [Source:HGNC Symbol;Acc:HGNC:29857]
cg20234170,CAT,catalase [Source:HGNC Symbol;Acc:HGNC:1516]
cg20322375,TMTC2,transmembrane and tetratricopeptide repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:25440]
cg20372689,RCN2,reticulocalbin 2 [Source:HGNC Symbol;Acc:HGNC:9935]
cg20410135,ZNF354A,zinc finger protein 354A [Source:HGNC Symbol;Acc:HGNC:11628]
cg20410381,TGFB1,transforming growth factor beta 1 [Source:HGNC Symbol;Acc:HGNC:11766]
cg20546263,C3orf33,chromosome 3 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26434]
cg20731804,C6orf226,chromosome 6 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34431]
cg20988549,PPIH,peptidylprolyl isomerase H [Source:HGNC Symbol;Acc:HGNC:14651]
cg21398469,CCNG2,cyclin G2 [Source:HGNC Symbol;Acc:HGNC:1593]
cg21507882,IPO11,importin 11 [Source:HGNC Symbol;Acc:HGNC:20628]
cg21522254,MED21,mediator complex subunit 21 [Source:HGNC Symbol;Acc:HGNC:11473]
cg21608792,EPHX2,epoxide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3402]
cg21705120,UBE2G1,ubiquitin conjugating enzyme E2 G1 [Source:HGNC Symbol;Acc:HGNC:12482]
cg22082456,SCP2,sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]
cg22163406,MANBAL,mannosidase beta like [Source:HGNC Symbol;Acc:HGNC:15799]
cg22266470,JOSD2,Josephin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28853]
cg22274829,RASGEF1B,RasGEF domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24881]
cg22506605,SNX21,sorting nexin family member 21 [Source:HGNC Symbol;Acc:HGNC:16154]
cg22545112,EIF4EBP1,eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]
cg22670128,UBE2J2,ubiquitin conjugating enzyme E2 J2 [Source:HGNC Symbol;Acc:HGNC:19268]
cg22793614,LETMD1,LETM1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24241]
cg22876739,TET1,tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]
cg23112188,PCK2,phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]
cg23422583,C7orf70,NA
cg23624271,MED30,mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032]
cg23665603,SEC14L2,SEC14 like lipid binding 2 [Source:HGNC Symbol;Acc:HGNC:10699]
cg23927974,METTL5,methyltransferase like 5 [Source:HGNC Symbol;Acc:HGNC:25006]
cg24085258,CHAF1A,chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910]
cg24502904,EIF4B,eukaryotic translation initiation factor 4B [Source:HGNC Symbol;Acc:HGNC:3285]
cg24608205,SF3B4,splicing factor 3b subunit 4 [Source:HGNC Symbol;Acc:HGNC:10771]
cg24767368,NMD3,NMD3 ribosome export adaptor [Source:HGNC Symbol;Acc:HGNC:24250]
cg24789940,HINT3,histidine triad nucleotide binding protein 3 [Source:HGNC Symbol;Acc:HGNC:18468]
cg25166437,SCARF1,scavenger receptor class F member 1 [Source:HGNC Symbol;Acc:HGNC:16820]
cg25263635,GTPBP5,NA
cg25277397,OTUD3,OTU deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:29038]
cg25346122,NEK7,NIMA related kinase 7 [Source:HGNC Symbol;Acc:HGNC:13386]
cg25948980,CAPN5,calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]
cg25954354,AIF1L,allograft inflammatory factor 1 like [Source:HGNC Symbol;Acc:HGNC:28904]
cg26024206,ZNF282,zinc finger protein 282 [Source:HGNC Symbol;Acc:HGNC:13076]
cg26234644,TMEM220,transmembrane protein 220 [Source:HGNC Symbol;Acc:HGNC:33757]
cg26367730,GINS4,GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]
cg26461589,TBC1D13,TBC1 domain family member 13 [Source:HGNC Symbol;Acc:HGNC:25571]
cg26496291,UNC13A,unc-13 homolog A [Source:HGNC Symbol;Acc:HGNC:23150]
cg26517151,C10orf137,NA
cg26762173,FZD3,frizzled class receptor 3 [Source:HGNC Symbol;Acc:HGNC:4041]
cg27002758,WWP1,WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]
cg27153400,ISOC2,isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]
cg27544759,CDK12,cyclin dependent kinase 12 [Source:HGNC Symbol;Acc:HGNC:24224]
