id,gene,description
cg18645398,NUS1,NUS1 dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:21042]
cg18653282,KIF26A,kinesin family member 26A [Source:HGNC Symbol;Acc:HGNC:20226]
cg19260201,ALMS1,ALMS1, centrosome and basal body associated protein [Source:HGNC Symbol;Acc:HGNC:428]
cg19319069,UBE2H,ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]
cg19434221,ABHD12,abhydrolase domain containing 12 [Source:HGNC Symbol;Acc:HGNC:15868]
cg19437626,NKIRAS2,NFKB inhibitor interacting Ras like 2 [Source:HGNC Symbol;Acc:HGNC:17898]
cg19443920,ACLY,ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]
cg19498319,TSPAN13,tetraspanin 13 [Source:HGNC Symbol;Acc:HGNC:21643]
cg19787841,PCBP2,poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]
cg19796273,MYO10,myosin X [Source:HGNC Symbol;Acc:HGNC:7593]
cg19878733,MALAT1,metastasis associated lung adenocarcinoma transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:29665]
cg19921776,EDEM3,ER degradation enhancing alpha-mannosidase like protein 3 [Source:HGNC Symbol;Acc:HGNC:16787]
cg19993006,FAM109A,family with sequence similarity 109 member A [Source:HGNC Symbol;Acc:HGNC:26509]
cg20518446,AHNAK,AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347]
cg20530204,B3GALT4,beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]
cg20915447,CLN8,CLN8, transmembrane ER and ERGIC protein [Source:HGNC Symbol;Acc:HGNC:2079]
cg21020944,AKAP11,A-kinase anchoring protein 11 [Source:HGNC Symbol;Acc:HGNC:369]
cg21466042,NUP153,nucleoporin 153 [Source:HGNC Symbol;Acc:HGNC:8062]
cg21515032,KCNJ14,potassium voltage-gated channel subfamily J member 14 [Source:HGNC Symbol;Acc:HGNC:6260]
cg21558912,CDON,cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17104]
cg21783428,BPHL,biphenyl hydrolase like [Source:HGNC Symbol;Acc:HGNC:1094]
cg21828345,ITGA11,integrin subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:6136]
cg21919448,HDAC5,histone deacetylase 5 [Source:HGNC Symbol;Acc:HGNC:14068]
cg22019649,CXXC5,CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]
cg22488067,XRCC2,X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]
cg23051349,KLC1,kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]
cg23208590,CARD10,caspase recruitment domain family member 10 [Source:HGNC Symbol;Acc:HGNC:16422]
cg23241628,RTN4,reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085]
cg23325384,ACSL3,acyl-CoA synthetase long chain family member 3 [Source:HGNC Symbol;Acc:HGNC:3570]
cg23793263,EP400,E1A binding protein p400 [Source:HGNC Symbol;Acc:HGNC:11958]
cg23822915,CYB5R4,cytochrome b5 reductase 4 [Source:HGNC Symbol;Acc:HGNC:20147]
cg24062754,RNF44,ring finger protein 44 [Source:HGNC Symbol;Acc:HGNC:19180]
cg24413879,HMGXB4,HMG-box containing 4 [Source:HGNC Symbol;Acc:HGNC:5003]
cg24457897,SNRPA1,small nuclear ribonucleoprotein polypeptide A' [Source:HGNC Symbol;Acc:HGNC:11152]
cg24482202,ZFYVE9,zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775]
cg25032094,MYO15B,myosin XVB [Source:HGNC Symbol;Acc:HGNC:14083]
cg25129837,YIF1A,Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]
cg25325038,AMOTL1,angiomotin like 1 [Source:HGNC Symbol;Acc:HGNC:17811]
cg25553477,ITFG2,integrin alpha FG-GAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:30879]
cg25908612,PCIF1,PDX1 C-terminal inhibiting factor 1 [Source:HGNC Symbol;Acc:HGNC:16200]
cg26057969,TPRA1,transmembrane protein adipocyte associated 1 [Source:HGNC Symbol;Acc:HGNC:30413]
cg26082202,C14orf118,NA
cg26534677,CCDC25,coiled-coil domain containing 25 [Source:HGNC Symbol;Acc:HGNC:25591]
cg26834418,CHORDC1,cysteine and histidine rich domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14525]
cg26875637,CTTNBP2NL,CTTNBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:25330]
cg27478579,MTIF2,mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]
cg27500214,PARD3,par-3 family cell polarity regulator [Source:HGNC Symbol;Acc:HGNC:16051]
