id,gene,description
cg05405594,XPO4,exportin 4 [Source:HGNC Symbol;Acc:HGNC:17796]
cg05414479,IGFBP2,insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]
cg05463325,RAB4A,RAB4A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9781]
cg05494790,FAM3C,family with sequence similarity 3 member C [Source:HGNC Symbol;Acc:HGNC:18664]
cg05504194,ACAT2,acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94]
cg05546038,NOL3,nucleolar protein 3 [Source:HGNC Symbol;Acc:HGNC:7869]
cg05573262,SIM2,single-minded family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883]
cg05592245,REEP3,receptor accessory protein 3 [Source:HGNC Symbol;Acc:HGNC:23711]
cg05620842,KCTD15,potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]
cg05651282,MICA,MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]
cg05701676,ARHGEF17,Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726]
cg05714334,PJA2,praja ring finger ubiquitin ligase 2 [Source:HGNC Symbol;Acc:HGNC:17481]
cg05731122,RPAP3,RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]
cg05768908,C10orf78,NA
cg05776704,WWTR1,WW domain containing transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:24042]
cg05783302,MCFD2,multiple coagulation factor deficiency 2 [Source:HGNC Symbol;Acc:HGNC:18451]
cg05819150,YAP1,Yes associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16262]
cg05820491,MYL9,myosin light chain 9 [Source:HGNC Symbol;Acc:HGNC:15754]
cg05828191,WDR59,WD repeat domain 59 [Source:HGNC Symbol;Acc:HGNC:25706]
cg05860886,CYTSB,NA
cg05897169,SLFN5,schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]
cg06035250,ALPL,alkaline phosphatase, liver/bone/kidney [Source:HGNC Symbol;Acc:HGNC:438]
cg06046705,ANKRD50,ankyrin repeat domain 50 [Source:HGNC Symbol;Acc:HGNC:29223]
cg06052619,PERP,PERP, TP53 apoptosis effector [Source:HGNC Symbol;Acc:HGNC:17637]
cg06106242,SMPD3,sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]
cg06120425,ACVR2A,activin A receptor type 2A [Source:HGNC Symbol;Acc:HGNC:173]
cg06189038,GAL3ST4,galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:24145]
cg06254964,C7orf49,chromosome 7 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:22432]
cg06264303,ZNF33A,zinc finger protein 33A [Source:HGNC Symbol;Acc:HGNC:13096]
cg06284322,TAF7,TATA-box binding protein associated factor 7 [Source:HGNC Symbol;Acc:HGNC:11541]
cg06388006,UBN2,ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931]
cg06391473,UBE2F,ubiquitin conjugating enzyme E2 F (putative) [Source:HGNC Symbol;Acc:HGNC:12480]
cg06398735,MLLT10,MLLT10, histone lysine methyltransferase DOT1L cofactor [Source:HGNC Symbol;Acc:HGNC:16063]
cg06419476,POU2F2,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]
cg06485447,TIAL1,TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]
cg06499262,NFAT5,nuclear factor of activated T cells 5 [Source:HGNC Symbol;Acc:HGNC:7774]
cg06626102,CLPTM1L,CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]
cg06653045,KCNJ2,potassium voltage-gated channel subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:6263]
cg06671387,ELMOD2,ELMO domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28111]
cg06685319,TBC1D9,TBC1 domain family member 9 [Source:HGNC Symbol;Acc:HGNC:21710]
cg06694641,ZNF605,zinc finger protein 605 [Source:HGNC Symbol;Acc:HGNC:28068]
cg06698332,S100A10,S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]
cg06718723,ILVBL,ilvB acetolactate synthase like [Source:HGNC Symbol;Acc:HGNC:6041]
cg06741198,LATS1,large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]
cg06747322,DAD1,defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664]
cg06754987,B4GALT2,beta-1,4-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:925]
cg06772874,GNAI3,G protein subunit alpha i3 [Source:HGNC Symbol;Acc:HGNC:4387]
cg06793377,SHANK3,SH3 and multiple ankyrin repeat domains 3 [Source:HGNC Symbol;Acc:HGNC:14294]
cg06806080,CD47,CD47 molecule [Source:HGNC Symbol;Acc:HGNC:1682]
cg06808011,ZNF200,zinc finger protein 200 [Source:HGNC Symbol;Acc:HGNC:12993]
cg06812522,B4GALNT3,beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]
cg06813554,ABHD4,abhydrolase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20154]
cg06854353,CD164,CD164 molecule [Source:HGNC Symbol;Acc:HGNC:1632]
cg06907053,FHL2,four and a half LIM domains 2 [Source:HGNC Symbol;Acc:HGNC:3703]
cg06952751,C18orf8,NA
cg06999776,SEMA4F,ssemaphorin 4F [Source:HGNC Symbol;Acc:HGNC:10734]
cg07036730,E4F1,E4F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3121]
cg07138452,FLCN,folliculin [Source:HGNC Symbol;Acc:HGNC:27310]
cg07233159,LOX,lysyl oxidase [Source:HGNC Symbol;Acc:HGNC:6664]
cg07243700,RTCD1,NA
cg07257037,RAB3IP,RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508]
cg07345708,ITGB8,integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]
cg07351164,PSRC1,proline and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24472]
cg07362058,CCDC124,coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171]
cg07378013,GAS8,growth arrest specific 8 [Source:HGNC Symbol;Acc:HGNC:4166]
cg07412079,MOCOS,molybdenum cofactor sulfurase [Source:HGNC Symbol;Acc:HGNC:18234]
cg07437286,SF1,splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950]
cg07575784,TCF4,transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]
cg07580418,COX18,COX18, cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:26801]
cg07588141,CBLB,Cbl proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:1542]
cg07592090,INTS3,integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153]
cg07658207,NOTCH1,notch 1 [Source:HGNC Symbol;Acc:HGNC:7881]
cg07705639,MRPS14,mitochondrial ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:14049]
cg07706038,NVL,nuclear VCP-like [Source:HGNC Symbol;Acc:HGNC:8070]
cg07714565,UBE2Q2,ubiquitin conjugating enzyme E2 Q2 [Source:HGNC Symbol;Acc:HGNC:19248]
cg07725658,GRSF1,G-rich RNA sequence binding factor 1 [Source:HGNC Symbol;Acc:HGNC:4610]
cg07738533,PPM1M,protein phosphatase, Mg2+/Mn2+ dependent 1M [Source:HGNC Symbol;Acc:HGNC:26506]
cg07744166,WASF3,WAS protein family member 3 [Source:HGNC Symbol;Acc:HGNC:12734]
cg07784526,FAM72B,family with sequence similarity 72 member B [Source:HGNC Symbol;Acc:HGNC:24805]
cg07797438,ZNF260,zinc finger protein 260 [Source:HGNC Symbol;Acc:HGNC:13499]
cg07810884,TPM4,tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]
cg07819987,CCPG1,cell cycle progression 1 [Source:HGNC Symbol;Acc:HGNC:24227]
cg07830103,NFKB1,nuclear factor kappa B subunit 1 [Source:HGNC Symbol;Acc:HGNC:7794]
cg07831164,NUBP1,nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8041]
cg07835094,CABC1,NA
cg07843027,TMEM170A,transmembrane protein 170A [Source:HGNC Symbol;Acc:HGNC:29577]
cg07847949,CHD7,chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]
cg07883956,PDE8A,phosphodiesterase 8A [Source:HGNC Symbol;Acc:HGNC:8793]
cg07932300,HECA,hdc homolog, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:21041]
cg07968857,ZNF841,zinc finger protein 841 [Source:HGNC Symbol;Acc:HGNC:27611]
cg07973390,CDKN2AIP,CDKN2A interacting protein [Source:HGNC Symbol;Acc:HGNC:24325]
cg07984168,SHISA2,shisa family member 2 [Source:HGNC Symbol;Acc:HGNC:20366]
cg08003613,FLJ42709,NA
cg08059845,FCGRT,Fc fragment of IgG receptor and transporter [Source:HGNC Symbol;Acc:HGNC:3621]
cg08129583,GYPC,glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:HGNC:4704]
cg08143011,MRPS35,mitochondrial ribosomal protein S35 [Source:HGNC Symbol;Acc:HGNC:16635]
cg08146221,PTMS,parathymosin [Source:HGNC Symbol;Acc:HGNC:9629]
cg08181646,SIK2,salt inducible kinase 2 [Source:HGNC Symbol;Acc:HGNC:21680]
cg08217910,TMEM37,transmembrane protein 37 [Source:HGNC Symbol;Acc:HGNC:18216]
cg08233594,ROBO1,roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]
cg08239869,CCDC113,coiled-coil domain containing 113 [Source:HGNC Symbol;Acc:HGNC:25002]
cg08245509,SCYL3,SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285]
cg08252303,KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]
cg08365388,SASH1,SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19182]
cg08398452,GLRX2,glutaredoxin 2 [Source:HGNC Symbol;Acc:HGNC:16065]
cg08440162,RFC4,replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972]
cg08450256,UFSP1,UFM1 specific peptidase 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:33821]
cg08467108,EGLN2,egl-9 family hypoxia inducible factor 2 [Source:HGNC Symbol;Acc:HGNC:14660]
cg08523505,ATXN1,ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]
cg08532057,NUPL1,NA
cg08612187,ANKRD42,ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:HGNC:26752]
cg08639244,ATP5SL,NA
cg08655844,VOPP1,VOPP1, WBP1/VOPP1 family member [Source:HGNC Symbol;Acc:HGNC:34518]
cg08719081,ALX3,ALX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:449]
cg08719486,DAPK1,death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]
cg08923160,APOB48R,NA
cg08923450,HEY2,hes related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol;Acc:HGNC:4881]
cg08940001,MAPRE3,microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]
cg09009042,PPP1R8,protein phosphatase 1 regulatory subunit 8 [Source:HGNC Symbol;Acc:HGNC:9296]
cg09023593,FAM102A,family with sequence similarity 102 member A [Source:HGNC Symbol;Acc:HGNC:31419]
cg09049982,ITCH,itchy E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13890]
cg09119654,KIAA1841,KIAA1841 [Source:HGNC Symbol;Acc:HGNC:29387]
cg09144709,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:799]
cg09169255,SPR,sepiapterin reductase [Source:HGNC Symbol;Acc:HGNC:11257]
cg09179046,MKL2,MKL1/myocardin like 2 [Source:HGNC Symbol;Acc:HGNC:29819]
cg09192801,ZDHHC17,zinc finger DHHC-type containing 17 [Source:HGNC Symbol;Acc:HGNC:18412]
cg09222287,ALCAM,activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]
cg09246924,CLN5,CLN5, intracellular trafficking protein [Source:HGNC Symbol;Acc:HGNC:2076]
cg09303312,TTC27,tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]
cg09310644,ZFP90,ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]
cg09334331,GATAD2A,GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]
cg09339476,ACCS,1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989]
cg09444392,GFPT2,glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]
cg09444439,UBR2,ubiquitin protein ligase E3 component n-recognin 2 [Source:HGNC Symbol;Acc:HGNC:21289]
cg09459719,ATP1B3,ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]
cg09501892,SRM,spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]
cg09504571,MRPL28,mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]
cg09506385,PAK4,p21 (RAC1) activated kinase 4 [Source:HGNC Symbol;Acc:HGNC:16059]
cg09566763,ATP1B2,ATPase Na+/K+ transporting subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:805]
cg09605111,NUP50,nucleoporin 50 [Source:HGNC Symbol;Acc:HGNC:8065]
cg09615521,ZW10,zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]
cg09733103,SFXN4,sideroflexin 4 [Source:HGNC Symbol;Acc:HGNC:16088]
cg09790829,BACH2,BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]
cg09874600,TRIP4,thyroid hormone receptor interactor 4 [Source:HGNC Symbol;Acc:HGNC:12310]
cg10258419,TMEM22,NA
cg10341935,CLTC,clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]
cg10376598,LPAR2,lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]
cg10418598,SNX33,sorting nexin 33 [Source:HGNC Symbol;Acc:HGNC:28468]
cg10447615,CLCC1,chloride channel CLIC like 1 [Source:HGNC Symbol;Acc:HGNC:29675]
cg10495758,DYNC1LI2,dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]
cg10517222,C17orf58,chromosome 17 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:27568]
cg10558228,ASH1L,ASH1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:19088]
cg10593256,ZNF700,zinc finger protein 700 [Source:HGNC Symbol;Acc:HGNC:25292]
cg10638118,TMBIM6,transmembrane BAX inhibitor motif containing 6 [Source:HGNC Symbol;Acc:HGNC:11723]
cg10666906,GOLGA4,golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]
cg10694761,FAM86B1,family with sequence similarity 86 member B1 [Source:HGNC Symbol;Acc:HGNC:28268]
cg10823546,NAA35,N(alpha)-acetyltransferase 35, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:24340]
cg10828210,VCP,valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]
cg10876928,SDC4,syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]
cg10932427,LNPEP,leucyl and cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]
cg10999598,PHAX,phosphorylated adaptor for RNA export [Source:HGNC Symbol;Acc:HGNC:10241]
cg11007123,SPTAN1,spectrin alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]
cg11014109,NARS2,asparaginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26274]
cg11057897,APC,APC, WNT signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:583]
cg11115143,TTC30A,tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853]
cg11220437,CLK4,CDC like kinase 4 [Source:HGNC Symbol;Acc:HGNC:13659]
cg11239111,UXS1,UDP-glucuronate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:17729]
cg11250576,HSPA4,heat shock protein family A (Hsp70) member 4 [Source:HGNC Symbol;Acc:HGNC:5237]
cg11304457,CCNE1,cyclin E1 [Source:HGNC Symbol;Acc:HGNC:1589]
cg11373746,ALDH9A1,aldehyde dehydrogenase 9 family member A1 [Source:HGNC Symbol;Acc:HGNC:412]
cg11393995,SERPINB1,serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]
cg11534937,TNRC18,trinucleotide repeat containing 18 [Source:HGNC Symbol;Acc:HGNC:11962]
cg11582558,ANKRD46,ankyrin repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:27229]
cg11609366,RPL8,ribosomal protein L8 [Source:HGNC Symbol;Acc:HGNC:10368]
cg11671771,PLEKHO2,pleckstrin homology domain containing O2 [Source:HGNC Symbol;Acc:HGNC:30026]
cg11753033,PER3,period circadian regulator 3 [Source:HGNC Symbol;Acc:HGNC:8847]
cg11768167,HLA-F,major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]
cg11917694,STAMBPL1,STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105]
cg11949328,PGBD2,piggyBac transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:19399]
cg11965365,C14orf2,NA
cg12033781,ADAR,adenosine deaminase, RNA specific [Source:HGNC Symbol;Acc:HGNC:225]
cg12113898,RPL27,ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328]
cg12171396,TRAFD1,TRAF-type zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24808]
cg12277145,DCAF8,DDB1 and CUL4 associated factor 8 [Source:HGNC Symbol;Acc:HGNC:24891]
cg12391232,HCN3,hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183]
cg12500884,U2AF2,U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]
cg12501923,FBF1,Fas binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]
cg12531003,ZNF580,zinc finger protein 580 [Source:HGNC Symbol;Acc:HGNC:29473]
cg12565055,TTC28,tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]
cg12580870,CCAR1,cell division cycle and apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:24236]
cg12767885,INPP5A,inositol polyphosphate-5-phosphatase A [Source:HGNC Symbol;Acc:HGNC:6076]
cg12781915,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]
cg12802086,MECR,mitochondrial trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:19691]
cg12805727,TNKS2,tankyrase 2 [Source:HGNC Symbol;Acc:HGNC:15677]
cg12827798,UCHL3,ubiquitin C-terminal hydrolase L3 [Source:HGNC Symbol;Acc:HGNC:12515]
cg12876594,NPR2,natriuretic peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:7944]
cg13036321,SC4MOL,NA
cg13137476,DNAJC10,DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]
cg13140267,SNRNP200,small nuclear ribonucleoprotein U5 subunit 200 [Source:HGNC Symbol;Acc:HGNC:30859]
cg13150344,CHKA,choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937]
cg13339112,KRCC1,lysine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28039]
cg13343565,PLD2,phospholipase D2 [Source:HGNC Symbol;Acc:HGNC:9068]
cg13357455,PCBD2,pterin-4 alpha-carbinolamine dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:24474]
cg13383851,ZNF749,zinc finger protein 749 [Source:HGNC Symbol;Acc:HGNC:32783]
cg13388944,C1orf123,chromosome 1 open reading frame 123 [Source:HGNC Symbol;Acc:HGNC:26059]
cg13419700,SELK,NA
cg13429675,COMMD4,COMM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26027]
cg13430450,ABCA1,ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]
cg13442749,PHF2,PHD finger protein 2 [Source:HGNC Symbol;Acc:HGNC:8920]
cg13449787,TTC26,tetratricopeptide repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21882]
cg13452386,NUDT8,nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]
cg13491192,FBXO42,F-box protein 42 [Source:HGNC Symbol;Acc:HGNC:29249]
cg13508391,TEAD4,TEA domain transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11717]
cg13648117,TMEM141,transmembrane protein 141 [Source:HGNC Symbol;Acc:HGNC:28211]
cg13758899,ZFP3,ZFP3 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12861]
cg13852791,BCL2L1,BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]
cg13882835,TLK1,tousled like kinase 1 [Source:HGNC Symbol;Acc:HGNC:11841]
cg13913149,ADRBK1,NA
cg13916266,CHD3,chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918]
cg13964184,VAV2,vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]
cg13993179,RALBP1,ralA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9841]
cg14061503,TSC1,TSC complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:12362]
cg14129169,ZNF788,zinc finger family member 788 [Source:HGNC Symbol;Acc:HGNC:33112]
cg14253932,LIN37,lin-37 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:33234]
cg14271908,TFAM,transcription factor A, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11741]
cg14370507,NOL12,nucleolar protein 12 [Source:HGNC Symbol;Acc:HGNC:28585]
cg14391622,SLC12A8,solute carrier family 12 member 8 [Source:HGNC Symbol;Acc:HGNC:15595]
cg14447369,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase [Source:HGNC Symbol;Acc:HGNC:23657]
cg14472148,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6 [Source:HGNC Symbol;Acc:HGNC:7701]
cg14531530,LIMCH1,LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]
cg14551251,ANKRD28,ankyrin repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29024]
cg14610958,ANGEL2,angel homolog 2 [Source:HGNC Symbol;Acc:HGNC:30534]
cg14633139,OGDH,oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]
cg14654385,FERMT3,fermitin family member 3 [Source:HGNC Symbol;Acc:HGNC:23151]
cg14742079,CDC42EP1,CDC42 effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17014]
cg14906103,TMEM33,transmembrane protein 33 [Source:HGNC Symbol;Acc:HGNC:25541]
cg14961031,SETMAR,SET domain and mariner transposase fusion gene [Source:HGNC Symbol;Acc:HGNC:10762]
cg15175129,MSRB3,methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]
cg15296858,PPM1G,protein phosphatase, Mg2+/Mn2+ dependent 1G [Source:HGNC Symbol;Acc:HGNC:9278]
cg15423872,FAM110B,family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587]
cg15538418,H3F3B,H3 histone family member 3B [Source:HGNC Symbol;Acc:HGNC:4765]
cg15553911,CNOT3,CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879]
cg15585670,E2F3,E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]
cg15676512,WDR74,WD repeat domain 74 [Source:HGNC Symbol;Acc:HGNC:25529]
cg15822908,AK2,adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]
cg15825417,MEIS3P1,Meis homeobox 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7002]
cg15879316,CELSR1,cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850]
cg15931047,DIMT1L,NA
cg16083439,LACE1,NA
cg16102063,PPP3CC,protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]
cg16127594,CNN3,calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]
cg16188243,SGTA,small glutamine rich tetratricopeptide repeat containing alpha [Source:HGNC Symbol;Acc:HGNC:10819]
cg16203863,WDR73,WD repeat domain 73 [Source:HGNC Symbol;Acc:HGNC:25928]
cg16228688,DPP3,dipeptidyl peptidase 3 [Source:HGNC Symbol;Acc:HGNC:3008]
cg16369235,PFKL,phosphofructokinase, liver type [Source:HGNC Symbol;Acc:HGNC:8876]
cg16414945,DUSP12,dual specificity phosphatase 12 [Source:HGNC Symbol;Acc:HGNC:3067]
cg16419620,HDAC7,histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067]
cg16478236,MAP1B,microtubule associated protein 1B [Source:HGNC Symbol;Acc:HGNC:6836]
cg16483426,C12orf34,NA
cg16520955,AKAP13,A-kinase anchoring protein 13 [Source:HGNC Symbol;Acc:HGNC:371]
cg16525281,KCNK6,potassium two pore domain channel subfamily K member 6 [Source:HGNC Symbol;Acc:HGNC:6281]
cg16579893,TCEB3,NA
cg16712472,FAM165B,NA
cg16742990,RNF146,ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336]
cg16768447,MAPK6,mitogen-activated protein kinase 6 [Source:HGNC Symbol;Acc:HGNC:6879]
cg16799965,PSME1,proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]
cg16810487,LENG9,leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306]
cg16862762,PLSCR3,phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495]
cg16880597,LRP6,LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]
cg16918801,RDH14,retinol dehydrogenase 14 [Source:HGNC Symbol;Acc:HGNC:19979]
cg16951550,STX5,syntaxin 5 [Source:HGNC Symbol;Acc:HGNC:11440]
cg17003376,ZNF202,zinc finger protein 202 [Source:HGNC Symbol;Acc:HGNC:12994]
cg17024257,PLD1,phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]
cg17122244,SAPS2,NA
cg17123010,GCLM,glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]
cg17172595,ITGA5,integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]
cg17214237,ZNF467,zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]
cg17254388,ZEB1,zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]
cg17301506,EIF2S2,eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]
cg17328659,STUB1,STIP1 homology and U-box containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11427]
cg17341345,CCNH,cyclin H [Source:HGNC Symbol;Acc:HGNC:1594]
cg17346022,SNX6,sorting nexin 6 [Source:HGNC Symbol;Acc:HGNC:14970]
cg17396989,WHSC2,NA
cg17398851,PRR24,NA
cg17498102,TTC9,tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20267]
cg17536532,KIAA0649,NA
