id,gene,description
cg04081651,MAP3K8,mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]
cg04084401,RCOR3,REST corepressor 3 [Source:HGNC Symbol;Acc:HGNC:25594]
cg04100492,SLC35E2,solute carrier family 35 member E2 [Source:HGNC Symbol;Acc:HGNC:20863]
cg04118462,RNF13,ring finger protein 13 [Source:HGNC Symbol;Acc:HGNC:10057]
cg04136149,ELMO1,engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286]
cg04143750,EFHD1,EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]
cg04159993,DLST,dihydrolipoamide S-succinyltransferase [Source:HGNC Symbol;Acc:HGNC:2911]
cg04203758,NETO2,neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644]
cg04206417,EMID1,EMI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18036]
cg04216397,DACT1,dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]
cg04269351,VTI1B,vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793]
cg04280397,PLA2G6,phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039]
cg04290162,MPHOSPH6,M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:HGNC:7214]
cg04290171,CD46,CD46 molecule [Source:HGNC Symbol;Acc:HGNC:6953]
cg04295928,PGAP2,post-GPI attachment to proteins 2 [Source:HGNC Symbol;Acc:HGNC:17893]
cg04376887,CDT1,chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]
cg04389426,BNC2,basonuclin 2 [Source:HGNC Symbol;Acc:HGNC:30988]
cg04391391,ZSWIM4,zinc finger SWIM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:25704]
cg04442746,RGMB,repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]
cg04444006,ARFGAP2,ADP ribosylation factor GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:13504]
cg04446112,FKBP2,FK506 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3718]
cg04459086,LARS2,leucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17095]
cg04459413,HSPH1,heat shock protein family H (Hsp110) member 1 [Source:HGNC Symbol;Acc:HGNC:16969]
cg04469873,SOX12,SRY-box 12 [Source:HGNC Symbol;Acc:HGNC:11198]
cg04475375,NRN1,neuritin 1 [Source:HGNC Symbol;Acc:HGNC:17972]
cg04485516,RBM6,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]
cg04521957,SKAP2,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]
cg04542030,BOLA3,bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415]
cg04544093,TUBB2C,NA
cg04548463,CAND2,cullin associated and neddylation dissociated 2 (putative) [Source:HGNC Symbol;Acc:HGNC:30689]
cg04590978,CCNJ,cyclin J [Source:HGNC Symbol;Acc:HGNC:23434]
cg04603355,ZNF599,zinc finger protein 599 [Source:HGNC Symbol;Acc:HGNC:26408]
cg04605667,SIAH2,siah E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:10858]
cg04617786,MAK16,MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]
cg04673590,HOXA1,homeobox A1 [Source:HGNC Symbol;Acc:HGNC:5099]
cg04677537,FAM98C,family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119]
cg04701034,NID2,nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]
cg04708888,MXD3,MAX dimerization protein 3 [Source:HGNC Symbol;Acc:HGNC:14008]
cg04738827,C2orf68,chromosome 2 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:34353]
cg04747445,BBX,BBX, HMG-box containing [Source:HGNC Symbol;Acc:HGNC:14422]
cg04749104,STEAP3,STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]
cg04775238,ALS2,ALS2, alsin Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:443]
cg04776516,SNX25,sorting nexin 25 [Source:HGNC Symbol;Acc:HGNC:21883]
cg04809136,SF3B14,NA
cg04823720,SLC25A13,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]
cg04831870,C4orf32,NA
cg04840669,GINS3,GINS complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25851]
cg04842553,CCDC104,NA
cg04846203,MPZL1,myelin protein zero like 1 [Source:HGNC Symbol;Acc:HGNC:7226]
cg04852949,COL16A1,collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]
cg04864179,IRF5,interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]
cg04865929,GJC1,gap junction protein gamma 1 [Source:HGNC Symbol;Acc:HGNC:4280]
cg04867738,UBTF,upstream binding transcription factor, RNA polymerase I [Source:HGNC Symbol;Acc:HGNC:12511]
cg04892919,MFSD6,major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]
cg04895065,YPEL3,yippee like 3 [Source:HGNC Symbol;Acc:HGNC:18327]
cg04904530,ALKBH5,alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]
cg04907151,PPP2R3A,protein phosphatase 2 regulatory subunit B''alpha [Source:HGNC Symbol;Acc:HGNC:9307]
cg04917686,ZBTB20,zinc finger and BTB domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13503]
cg04922908,ATXN7L2,ataxin 7 like 2 [Source:HGNC Symbol;Acc:HGNC:28713]
cg04935041,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]
cg05036937,ITGA2,integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]
cg05038268,KDM2A,lysine demethylase 2A [Source:HGNC Symbol;Acc:HGNC:13606]
cg05062896,PPOX,protoporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:9280]
cg05083393,DNAJC28,DnaJ heat shock protein family (Hsp40) member C28 [Source:HGNC Symbol;Acc:HGNC:1297]
cg05129258,UBE2D3,ubiquitin conjugating enzyme E2 D3 [Source:HGNC Symbol;Acc:HGNC:12476]
cg05202084,NR2C1,nuclear receptor subfamily 2 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7971]
cg05224385,AAAS,aladin WD repeat nucleoporin [Source:HGNC Symbol;Acc:HGNC:13666]
cg05293216,FANCG,Fanconi anemia complementation group G [Source:HGNC Symbol;Acc:HGNC:3588]
cg05301808,C1orf21,chromosome 1 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:15494]
cg05315865,ZDHHC2,zinc finger DHHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:18469]
cg05375277,SLC43A1,solute carrier family 43 member 1 [Source:HGNC Symbol;Acc:HGNC:9225]
cg05385684,NRBP1,nuclear receptor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7993]
cg05398095,YOD1,YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]
cg05478295,RAB2A,RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]
cg05506908,AGPHD1,NA
cg05523653,TIMM22,translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]
cg05544807,DNMT3A,DNA methyltransferase 3 alpha [Source:HGNC Symbol;Acc:HGNC:2978]
cg05549854,ZNF629,zinc finger protein 629 [Source:HGNC Symbol;Acc:HGNC:29008]
cg05571413,FAM117A,family with sequence similarity 117 member A [Source:HGNC Symbol;Acc:HGNC:24179]
cg05587282,COL12A1,collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]
cg05590442,DENND2C,DENN domain containing 2C [Source:HGNC Symbol;Acc:HGNC:24748]
cg05592184,RPL14,ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]
cg05592406,VSIG10,V-set and immunoglobulin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:26078]
cg05653859,ZBTB41,zinc finger and BTB domain containing 41 [Source:HGNC Symbol;Acc:HGNC:24819]
cg05692837,TUBA1A,tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]
cg05713971,HERPUD1,homocysteine inducible ER protein with ubiquitin like domain 1 [Source:HGNC Symbol;Acc:HGNC:13744]
cg05729908,TAOK3,TAO kinase 3 [Source:HGNC Symbol;Acc:HGNC:18133]
cg05730269,PHLDB1,pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697]
cg05765466,TESK2,testis-specific kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]
cg05770971,E2F8,E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]
cg05865011,C17orf28,NA
cg05899224,SEC11C,SEC11 homolog C, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:23400]
cg05928051,C18orf1,NA
cg05934755,DUSP28,dual specificity phosphatase 28 [Source:HGNC Symbol;Acc:HGNC:33237]
cg05949660,MICAL1,microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20619]
cg05965417,M6PR,mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]
cg05998513,SORBS1,sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]
cg06000732,TMEM144,transmembrane protein 144 [Source:HGNC Symbol;Acc:HGNC:25633]
cg06030229,MIB1,mindbomb E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]
cg06046574,SNX4,sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175]
cg06060853,C20orf20,NA
cg06070414,PDK4,pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]
cg06098164,SPAG16,sperm associated antigen 16 [Source:HGNC Symbol;Acc:HGNC:23225]
cg06154544,METRN,meteorin, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:14151]
cg06155229,PMPCB,peptidase, mitochondrial processing beta subunit [Source:HGNC Symbol;Acc:HGNC:9119]
cg06162279,KLF6,Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]
cg06221222,BCAR3,BCAR3, NSP family adaptor protein [Source:HGNC Symbol;Acc:HGNC:973]
cg06292898,TCP11L1,t-complex 11 like 1 [Source:HGNC Symbol;Acc:HGNC:25655]
cg06295590,PRIC285,NA
cg06329022,SPAG5,sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]
cg06338299,LCOR,ligand dependent nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29503]
cg06372718,TRABD,TraB domain containing [Source:HGNC Symbol;Acc:HGNC:28805]
cg06472439,NR2F1,nuclear receptor subfamily 2 group F member 1 [Source:HGNC Symbol;Acc:HGNC:7975]
cg06482989,SOX15,SRY-box 15 [Source:HGNC Symbol;Acc:HGNC:11196]
cg06512849,MCC,mutated in colorectal cancers [Source:HGNC Symbol;Acc:HGNC:6935]
cg06521544,ARHGEF3,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]
cg06539804,CPXM1,carboxypeptidase X, M14 family member 1 [Source:HGNC Symbol;Acc:HGNC:15771]
cg06594281,SLC16A5,solute carrier family 16 member 5 [Source:HGNC Symbol;Acc:HGNC:10926]
cg06604206,RARS,arginyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:9870]
cg06624156,USP4,ubiquitin specific peptidase 4 [Source:HGNC Symbol;Acc:HGNC:12627]
cg06652632,ITSN2,intersectin 2 [Source:HGNC Symbol;Acc:HGNC:6184]
cg06726056,EIF2B2,eukaryotic translation initiation factor 2B subunit beta [Source:HGNC Symbol;Acc:HGNC:3258]
cg06731443,LGR4,leucine rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:13299]
cg06761793,MIB2,mindbomb E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:30577]
cg06795635,PARP8,poly(ADP-ribose) polymerase family member 8 [Source:HGNC Symbol;Acc:HGNC:26124]
cg06815112,PTK2B,protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]
cg06851207,PNMAL1,NA
cg06927717,HIP1R,huntingtin interacting protein 1 related [Source:HGNC Symbol;Acc:HGNC:18415]
cg06932455,SUMO3,small ubiquitin-like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
cg06937882,C20orf3,NA
cg06938406,COX6A1,cytochrome c oxidase subunit 6A1 [Source:HGNC Symbol;Acc:HGNC:2277]
cg06942685,ZNF542,NA
cg06962913,WDR55,WD repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25971]
cg06967828,CHST3,carbohydrate sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:1971]
cg06978067,MAT2A,methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]
cg06982544,C1orf51,NA
cg07006920,TMEM48,NA
cg07056057,DYNLL2,dynein light chain LC8-type 2 [Source:HGNC Symbol;Acc:HGNC:24596]
cg07107916,PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha [Source:HGNC Symbol;Acc:HGNC:9309]
cg07125123,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]
cg07150925,BSN,bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]
cg07185174,OGFR,opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]
cg07218880,UPF3A,UPF3A, regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20332]
cg07220554,C1orf203,NA
cg07230446,GIGYF2,GRB10 interacting GYF protein 2 [Source:HGNC Symbol;Acc:HGNC:11960]
cg07260532,SLC30A9,solute carrier family 30 member 9 [Source:HGNC Symbol;Acc:HGNC:1329]
cg07279085,EHD1,EH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242]
cg07279963,PTPRG,protein tyrosine phosphatase, receptor type G [Source:HGNC Symbol;Acc:HGNC:9671]
cg07319108,MLYCD,malonyl-CoA decarboxylase [Source:HGNC Symbol;Acc:HGNC:7150]
cg07364906,SNRPB2,small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155]
cg07398558,TRNAU1AP,tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]
cg07399977,FAM46B,family with sequence similarity 46 member B [Source:HGNC Symbol;Acc:HGNC:28273]
cg07430472,PCDH17,protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]
cg07435215,LOC729082,NA
cg07472227,ERF,ETS2 repressor factor [Source:HGNC Symbol;Acc:HGNC:3444]
cg07474108,BMP2K,BMP2 inducible kinase [Source:HGNC Symbol;Acc:HGNC:18041]
cg07476963,RABGAP1L,RAB GTPase activating protein 1 like [Source:HGNC Symbol;Acc:HGNC:24663]
cg07488073,ARIH1,ariadne RBR E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:689]
cg07502168,PTPN14,protein tyrosine phosphatase, non-receptor type 14 [Source:HGNC Symbol;Acc:HGNC:9647]
cg07507685,CAST,calpastatin [Source:HGNC Symbol;Acc:HGNC:1515]
cg07537734,PDGFC,platelet derived growth factor C [Source:HGNC Symbol;Acc:HGNC:8801]
cg07546684,PPIL4,peptidylprolyl isomerase like 4 [Source:HGNC Symbol;Acc:HGNC:15702]
cg07589773,IKZF1,IKAROS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13176]
cg07603056,STIL,STIL, centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]
cg07654982,EFHC1,EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]
cg07680232,SEC24D,SEC24 homolog D, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10706]
cg07688749,SLC38A2,solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]
cg07695826,C18orf54,chromosome 18 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:13796]
cg07719253,LOC285074,NA
cg07738955,RAPGEFL1,Rap guanine nucleotide exchange factor like 1 [Source:HGNC Symbol;Acc:HGNC:17428]
cg07740877,TCFL5,transcription factor like 5 [Source:HGNC Symbol;Acc:HGNC:11646]
cg07753967,FRG1B,NA
cg07757083,ZNF20,zinc finger protein 20 [Source:HGNC Symbol;Acc:HGNC:12992]
cg07782886,PIGV,phosphatidylinositol glycan anchor biosynthesis class V [Source:HGNC Symbol;Acc:HGNC:26031]
cg07835814,CBFA2T2,CBFA2/RUNX1 translocation partner 2 [Source:HGNC Symbol;Acc:HGNC:1536]
cg07847233,SYCE2,synaptonemal complex central element protein 2 [Source:HGNC Symbol;Acc:HGNC:27411]
cg07865517,PLEKHG3,pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]
cg07985397,CNOT2,CCR4-NOT transcription complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:7878]
cg07992625,ATF7,activating transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:792]
cg08018825,SEL1L3,SEL1L family member 3 [Source:HGNC Symbol;Acc:HGNC:29108]
cg08036278,SYVN1,synoviolin 1 [Source:HGNC Symbol;Acc:HGNC:20738]
cg08037937,RHOQ,ras homolog family member Q [Source:HGNC Symbol;Acc:HGNC:17736]
cg08047293,TERF2,telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]
cg08050748,TRIM9,tripartite motif containing 9 [Source:HGNC Symbol;Acc:HGNC:16288]
cg08083041,KIAA1199,NA
cg08226146,RCAN1,regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040]
cg08242636,CBFB,core-binding factor beta subunit [Source:HGNC Symbol;Acc:HGNC:1539]
cg08277196,BMPR1A,bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]
cg08282385,ZNF480,zinc finger protein 480 [Source:HGNC Symbol;Acc:HGNC:23305]
cg08309135,RBM28,RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863]
cg08343042,TMEM163,transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]
cg08358392,L3MBTL3,L3MBTL3, histone methyl-lysine binding protein [Source:HGNC Symbol;Acc:HGNC:23035]
cg08363339,SLMO2,NA
cg08397344,FNDC1,fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]
cg08468138,AZIN1,antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]
cg08470180,C5orf24,chromosome 5 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:26746]
cg08496998,RNF216,ring finger protein 216 [Source:HGNC Symbol;Acc:HGNC:21698]
cg08506260,MIAT,myocardial infarction associated transcript (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:33425]
cg08528616,ZXDC,ZXD family zinc finger C [Source:HGNC Symbol;Acc:HGNC:28160]
cg08535938,USP21,ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]
cg08537215,CRISPLD2,cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]
cg08551725,SCRN1,secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]
cg08583059,C17orf37,NA
cg08584430,IP6K1,inositol hexakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18360]
cg08603125,SRPK1,SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]
cg08608762,C6orf203,chromosome 6 open reading frame 203 [Source:HGNC Symbol;Acc:HGNC:17971]
cg08623888,PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha [Source:HGNC Symbol;Acc:HGNC:8994]
cg08633074,TXNDC11,thioredoxin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28030]
cg08696470,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574]
cg08747777,CDH11,cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]
cg08763292,ZSWIM5,zinc finger SWIM-type containing 5 [Source:HGNC Symbol;Acc:HGNC:29299]
cg08788819,NRIP1,nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8001]
cg08863844,MRC2,mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]
cg08866780,APP,amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]
cg08869244,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol;Acc:HGNC:7716]
cg08925066,SEC23A,Sec23 homolog A, coat complex II component [Source:HGNC Symbol;Acc:HGNC:10701]
cg09017894,SLC44A3,solute carrier family 44 member 3 [Source:HGNC Symbol;Acc:HGNC:28689]
cg09025324,DSE,dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144]
cg09056501,RNFT1,ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]
cg09064252,DYSF,dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]
cg09117878,STXBP3,syntaxin binding protein 3 [Source:HGNC Symbol;Acc:HGNC:11446]
cg09121269,PNMA1,PNMA family member 1 [Source:HGNC Symbol;Acc:HGNC:9158]
cg09126043,CEP350,centrosomal protein 350 [Source:HGNC Symbol;Acc:HGNC:24238]
cg09134012,ELAC2,elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]
cg09141351,SMARCE1,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 [Source:HGNC Symbol;Acc:HGNC:11109]
cg09166990,ZNF25,zinc finger protein 25 [Source:HGNC Symbol;Acc:HGNC:13043]
cg09169839,FARSB,phenylalanyl-tRNA synthetase beta subunit [Source:HGNC Symbol;Acc:HGNC:17800]
cg09184502,AIM1,NA
cg09247534,C1orf9,NA
cg09285771,PSMA6,proteasome subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:9535]
cg09336228,DDX19A,DEAD-box helicase 19A [Source:HGNC Symbol;Acc:HGNC:25628]
cg09357684,THAP3,THAP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20855]
cg09419297,HMG20A,high mobility group 20A [Source:HGNC Symbol;Acc:HGNC:5001]
cg09447007,C7orf44,NA
cg09463466,LINGO1,leucine rich repeat and Ig domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21205]
cg09498106,UPF1,UPF1, RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]
cg09507934,ORAI2,ORAI calcium release-activated calcium modulator 2 [Source:HGNC Symbol;Acc:HGNC:21667]
cg09565657,VCPIP1,valosin containing protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30897]
cg09584591,TGFBI,transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]
cg09593286,SQRDL,NA
cg09668408,STK32C,serine/threonine kinase 32C [Source:HGNC Symbol;Acc:HGNC:21332]
cg09753865,MPP3,membrane palmitoylated protein 3 [Source:HGNC Symbol;Acc:HGNC:7221]
cg09758869,GSPT1,G1 to S phase transition 1 [Source:HGNC Symbol;Acc:HGNC:4621]
cg09760387,CPD,carboxypeptidase D [Source:HGNC Symbol;Acc:HGNC:2301]
cg09764206,IRF2,interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]
cg09798333,TBC1D24,TBC1 domain family member 24 [Source:HGNC Symbol;Acc:HGNC:29203]
cg09801607,CTPS,NA
cg09814151,TSC22D1,TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]
cg09827065,GFER,growth factor, augmenter of liver regeneration [Source:HGNC Symbol;Acc:HGNC:4236]
cg09855001,RPL30,ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333]
cg09898070,MSH6,mutS homolog 6 [Source:HGNC Symbol;Acc:HGNC:7329]
cg09932694,ATAD3A,ATPase family, AAA domain containing 3A [Source:HGNC Symbol;Acc:HGNC:25567]
cg09972561,VPS13C,vacuolar protein sorting 13 homolog C [Source:HGNC Symbol;Acc:HGNC:23594]
cg09980195,PPM1A,protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]
cg10033612,CRAMP1L,NA
cg10217953,MTFR1,mitochondrial fission regulator 1 [Source:HGNC Symbol;Acc:HGNC:29510]
cg10223225,GPR125,NA
cg10240449,PFN1,profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]
cg10250651,PNN,pinin, desmosome associated protein [Source:HGNC Symbol;Acc:HGNC:9162]
cg10281889,ZDHHC1,zinc finger DHHC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:17916]
cg10315375,FAM193B,family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524]
cg10343787,PLLP,plasmolipin [Source:HGNC Symbol;Acc:HGNC:18553]
cg10361659,RNASEH2B,ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671]
cg10519840,C6orf145,NA
cg10533331,RASGRP1,RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]
cg10558616,MAP7,microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]
cg10680411,PGBD1,piggyBac transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:19398]
cg10698098,WTAP,WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]
cg10732871,GPX4,glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]
cg10770076,TMEM45A,transmembrane protein 45A [Source:HGNC Symbol;Acc:HGNC:25480]
cg10806586,C14orf28,chromosome 14 open reading frame 28 [Source:HGNC Symbol;Acc:HGNC:19834]
cg10820988,HIAT1,NA
cg10823844,FGFR1,fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]
cg10825850,DDX41,DEAD-box helicase 41 [Source:HGNC Symbol;Acc:HGNC:18674]
cg10878170,CREBL2,cAMP responsive element binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:2350]
cg10878459,SMARCA5,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 [Source:HGNC Symbol;Acc:HGNC:11101]
cg10888390,UTP11L,NA
cg10926516,MBTPS1,membrane bound transcription factor peptidase, site 1 [Source:HGNC Symbol;Acc:HGNC:15456]
cg10933774,STARD10,StAR related lipid transfer domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666]
cg10936230,RAB27A,RAB27A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9766]
cg10965478,KLF13,Kruppel like factor 13 [Source:HGNC Symbol;Acc:HGNC:13672]
cg10983056,ATP11A,ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]
cg10994292,SLC25A46,solute carrier family 25 member 46 [Source:HGNC Symbol;Acc:HGNC:25198]
cg11038604,DCLRE1C,DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]
cg11046380,DYNC1I2,dynein cytoplasmic 1 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964]
cg11072113,VWCE,von Willebrand factor C and EGF domains [Source:HGNC Symbol;Acc:HGNC:26487]
cg11127732,MRPS9,mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]
cg11176186,ADRM1,adhesion regulating molecule 1 [Source:HGNC Symbol;Acc:HGNC:15759]
cg11223003,AAK1,AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]
