id,gene,description
cg11625933,GBE1,1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]
cg11676221,THADA,THADA, armadillo repeat containing [Source:HGNC Symbol;Acc:HGNC:19217]
cg11909310,GTPBP10,GTP binding protein 10 [Source:HGNC Symbol;Acc:HGNC:25106]
cg11959708,VARS2,valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]
cg11971077,SEC61A2,Sec61 translocon alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:17702]
cg12334247,LASS6,NA
cg12382398,ANPEP,alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]
cg12479098,PRKCDBP,NA
cg12615100,SFPQ,splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]
cg12656487,ODF2L,outer dense fiber of sperm tails 2 like [Source:HGNC Symbol;Acc:HGNC:29225]
cg12664038,BCAN,brevican [Source:HGNC Symbol;Acc:HGNC:23059]
cg12676444,NGLY1,N-glycanase 1 [Source:HGNC Symbol;Acc:HGNC:17646]
cg12683929,BLOC1S1,biogenesis of lysosomal organelles complex 1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]
cg12685539,AMPD3,adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]
cg12820608,RARG,retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]
cg12850242,PCYOX1,prenylcysteine oxidase 1 [Source:HGNC Symbol;Acc:HGNC:20588]
cg12878982,TMEM120B,transmembrane protein 120B [Source:HGNC Symbol;Acc:HGNC:32008]
cg12926720,TGFBR2,transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773]
cg12947447,FBXL14,F-box and leucine rich repeat protein 14 [Source:HGNC Symbol;Acc:HGNC:28624]
cg13085976,C9orf167,NA
cg13150040,PPP1R15B,protein phosphatase 1 regulatory subunit 15B [Source:HGNC Symbol;Acc:HGNC:14951]
cg13282195,NAPRT1,NA
cg13313295,CNOT6L,CCR4-NOT transcription complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:18042]
cg13462030,TNFRSF10B,TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]
cg13549152,AKIRIN1,akirin 1 [Source:HGNC Symbol;Acc:HGNC:25744]
cg13603171,MOXD1,monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063]
cg13678009,SWAP70,switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]
cg13709639,TUBA1B,tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]
cg13911723,ZNF853,zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]
cg13974409,SCYL1,SCY1 like pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:14372]
cg13977526,ACO1,aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]
cg13981356,IMPACT,impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387]
cg14228885,APTX,aprataxin [Source:HGNC Symbol;Acc:HGNC:15984]
cg14240768,RPS7,ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440]
cg14270556,DHX33,DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]
cg14325649,RBMS1,RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907]
cg14376170,NES,nestin [Source:HGNC Symbol;Acc:HGNC:7756]
cg14388783,TEX10,testis expressed 10 [Source:HGNC Symbol;Acc:HGNC:25988]
cg14457439,WEE1,WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]
cg14474880,MTF2,metal response element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29535]
cg14508890,BHLHE40,basic helix-loop-helix family member e40 [Source:HGNC Symbol;Acc:HGNC:1046]
cg14606680,FAM64A,NA
cg15001673,RBM33,RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]
cg15081886,LOC441869,NA
cg15253520,FAM82B,NA
cg15300814,KIAA1919,NA
cg15378219,PRMT5,protein arginine methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10894]
cg15439745,ATAD5,ATPase family, AAA domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25752]
cg15444076,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21034]
cg15451045,TNFSF9,TNF superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]
cg15462925,LONRF1,LON peptidase N-terminal domain and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:26302]
cg15538669,HSPA9,heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244]
cg15563952,DHTKD1,dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23537]
cg15821095,RBM15B,RNA binding motif protein 15B [Source:HGNC Symbol;Acc:HGNC:24303]
cg15828427,FBXW9,F-box and WD repeat domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28136]
cg15975802,PTPN6,protein tyrosine phosphatase, non-receptor type 6 [Source:HGNC Symbol;Acc:HGNC:9658]
cg16416718,CAMTA1,calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:HGNC:18806]
cg16417447,MAT2B,methionine adenosyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:6905]
cg16718920,HP1BP3,heterochromatin protein 1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973]
cg16732880,NARFL,nuclear prelamin A recognition factor like [Source:HGNC Symbol;Acc:HGNC:14179]
cg16922557,HIPK1,homeodomain interacting protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:19006]
cg16931465,ZBTB2,zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868]
cg17168830,ZNF195,zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]
cg17215449,TYMP,thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]
cg17345480,SPPL3,signal peptide peptidase like 3 [Source:HGNC Symbol;Acc:HGNC:30424]
cg17691309,TPM2,tropomyosin 2 [Source:HGNC Symbol;Acc:HGNC:12011]
cg17942371,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]
cg18008269,MSL1,male specific lethal 1 homolog [Source:HGNC Symbol;Acc:HGNC:27905]
cg18023724,NAF1,nuclear assembly factor 1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:25126]
cg18125208,MRPL55,mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686]
cg18240496,SCAMP1,secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563]
cg18280057,MTSS1,MTSS1, I-BAR domain containing [Source:HGNC Symbol;Acc:HGNC:20443]
cg18426551,G6PC3,glucose-6-phosphatase catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:24861]
cg18538253,ESRRA,estrogen related receptor alpha [Source:HGNC Symbol;Acc:HGNC:3471]
cg18788205,TTPAL,alpha tocopherol transfer protein like [Source:HGNC Symbol;Acc:HGNC:16114]
cg18913103,FBXW7,F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]
cg19416879,COIL,coilin [Source:HGNC Symbol;Acc:HGNC:2184]
cg19500056,SEPW1,NA
cg19658829,UBC,ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468]
cg19959005,ESCO1,establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24645]
cg20012172,DDX17,DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]
cg20444320,STAM,signal transducing adaptor molecule [Source:HGNC Symbol;Acc:HGNC:11357]
cg20466478,BRF2,BRF2, RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:17298]
cg20603181,SSSCA1,Sjogren syndrome/scleroderma autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:11328]
cg20707666,ACTR6,ARP6 actin related protein 6 homolog [Source:HGNC Symbol;Acc:HGNC:24025]
cg20942910,TTC39A,tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:HGNC:18657]
cg21182196,CLMN,calmin [Source:HGNC Symbol;Acc:HGNC:19972]
cg21566348,ATP11B,ATPase phospholipid transporting 11B (putative) [Source:HGNC Symbol;Acc:HGNC:13553]
cg21664310,LSM4,LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]
cg21762534,SLC27A1,solute carrier family 27 member 1 [Source:HGNC Symbol;Acc:HGNC:10995]
cg21817833,FRMD6,FERM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19839]
cg21931839,GCA,grancalcin [Source:HGNC Symbol;Acc:HGNC:15990]
cg22005853,RNH1,ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]
cg22084336,UBP1,upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507]
cg22242345,B3GNTL1,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:21727]
cg23083824,PHF14,PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]
cg23117316,PL-5283,NA
cg23413685,EIF3D,eukaryotic translation initiation factor 3 subunit D [Source:HGNC Symbol;Acc:HGNC:3278]
cg23520930,GATA2,GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]
cg23645479,KIAA0895L,KIAA0895 like [Source:HGNC Symbol;Acc:HGNC:34408]
cg23850205,MAP2K7,mitogen-activated protein kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6847]
cg24070123,C6orf106,chromosome 6 open reading frame 106 [Source:HGNC Symbol;Acc:HGNC:21215]
cg24349400,DGCR14,NA
cg24495008,KIF7,kinesin family member 7 [Source:HGNC Symbol;Acc:HGNC:30497]
cg24513224,GAS7,growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]
cg24635736,PSTK,phosphoseryl-tRNA kinase [Source:HGNC Symbol;Acc:HGNC:28578]
cg24791360,TOP1,DNA topoisomerase I [Source:HGNC Symbol;Acc:HGNC:11986]
cg25508527,INSR,insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]
cg25568091,ZC3H6,zinc finger CCCH-type containing 6 [Source:HGNC Symbol;Acc:HGNC:24762]
cg26117622,MTERFD2,NA
cg26274889,NDST2,N-deacetylase and N-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:7681]
cg26298737,SRP9,signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]
cg26503653,DOCK2,dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]
cg26608305,AP2A2,adaptor related protein complex 2 alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:562]
cg26967385,HINT1,histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]
cg27085821,TBX6,T-box 6 [Source:HGNC Symbol;Acc:HGNC:11605]
cg27197504,KLHL24,kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]
