id,gene,description
cg06615754,ZNF551,zinc finger protein 551 [Source:HGNC Symbol;Acc:HGNC:25108]
cg06616057,G0S2,G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229]
cg06646708,NHLRC1,NHL repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21576]
cg06734962,CEBPD,CCAAT/enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]
cg06758143,HMGN2,high mobility group nucleosomal binding domain 2 [Source:HGNC Symbol;Acc:HGNC:4986]
cg06759518,RYBP,RING1 and YY1 binding protein [Source:HGNC Symbol;Acc:HGNC:10480]
cg06811467,ATP8B2,ATPase phospholipid transporting 8B2 [Source:HGNC Symbol;Acc:HGNC:13534]
cg06816054,PBK,PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]
cg06867613,ATPBD4,NA
cg06894687,QSOX1,quiescin sulfhydryl oxidase 1 [Source:HGNC Symbol;Acc:HGNC:9756]
cg06942183,HOXB2,homeobox B2 [Source:HGNC Symbol;Acc:HGNC:5113]
cg06965122,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4129]
cg06996081,CHURC1,churchill domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20099]
cg06998765,RPS6KL1,ribosomal protein S6 kinase like 1 [Source:HGNC Symbol;Acc:HGNC:20222]
cg07013258,BCL7C,BCL tumor suppressor 7C [Source:HGNC Symbol;Acc:HGNC:1006]
cg07078329,ADAM17,ADAM metallopeptidase domain 17 [Source:HGNC Symbol;Acc:HGNC:195]
cg07080372,SLC25A22,solute carrier family 25 member 22 [Source:HGNC Symbol;Acc:HGNC:19954]
cg07140595,CENPF,centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]
cg07158040,HIBCH,3-hydroxyisobutyryl-CoA hydrolase [Source:HGNC Symbol;Acc:HGNC:4908]
cg07172280,DPP7,dipeptidyl peptidase 7 [Source:HGNC Symbol;Acc:HGNC:14892]
cg07223164,OSTC,oligosaccharyltransferase complex non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:24448]
cg07317601,CEP72,centrosomal protein 72 [Source:HGNC Symbol;Acc:HGNC:25547]
cg07328417,EXTL3,exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518]
cg07405126,GNAI2,G protein subunit alpha i2 [Source:HGNC Symbol;Acc:HGNC:4385]
cg07414097,PDE6D,phosphodiesterase 6D [Source:HGNC Symbol;Acc:HGNC:8788]
cg07464859,C16orf45,chromosome 16 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:19213]
cg07484849,HOOK2,hook microtubule tethering protein 2 [Source:HGNC Symbol;Acc:HGNC:19885]
cg07507951,AHCTF1,AT-hook containing transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:24618]
cg07533630,IFI30,IFI30, lysosomal thiol reductase [Source:HGNC Symbol;Acc:HGNC:5398]
cg07608658,TTLL3,tubulin tyrosine ligase like 3 [Source:HGNC Symbol;Acc:HGNC:24483]
cg07612655,PTGIS,prostaglandin I2 synthase [Source:HGNC Symbol;Acc:HGNC:9603]
cg07645296,ITPR2,inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]
cg07655965,TMEM214,transmembrane protein 214 [Source:HGNC Symbol;Acc:HGNC:25983]
cg07744993,CETN3,centrin 3 [Source:HGNC Symbol;Acc:HGNC:1868]
cg07757252,TWF2,twinfilin actin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9621]
cg07810522,SPRN,shadow of prion protein [Source:HGNC Symbol;Acc:HGNC:16871]
cg07817783,DAP,death associated protein [Source:HGNC Symbol;Acc:HGNC:2672]
cg07850832,WDR70,WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]
cg07855525,TAF3,TATA-box binding protein associated factor 3 [Source:HGNC Symbol;Acc:HGNC:17303]
cg08095532,PSMA4,proteasome subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]
cg08147094,HLA-DOA,major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:HGNC:4936]
cg08151731,FBN1,fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]
cg08412316,MTMR2,myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]
cg08413657,BAT2,NA
cg08421983,AP2M1,adaptor related protein complex 2 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:564]
cg08479976,LRRC8D,leucine rich repeat containing 8 VRAC subunit D [Source:HGNC Symbol;Acc:HGNC:16992]
cg08495827,ZCCHC24,zinc finger CCHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]
cg08572679,JMJD5,NA
cg08624472,ARPC1B,actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]
cg08691775,NDRG1,N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]
cg08701609,DONSON,downstream neighbor of SON [Source:HGNC Symbol;Acc:HGNC:2993]
cg08884094,PGAM5,PGAM family member 5, mitochondrial serine/threonine protein phosphatase [Source:HGNC Symbol;Acc:HGNC:28763]
cg08885100,MTFMT,mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]
cg08889373,ACOT7,acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]
cg08890828,C5orf30,chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:25052]
cg08998501,ZNF615,zinc finger protein 615 [Source:HGNC Symbol;Acc:HGNC:24740]
cg09102714,AARS,alanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:20]
cg09110402,PREX1,phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]
cg09117826,SNX14,sorting nexin 14 [Source:HGNC Symbol;Acc:HGNC:14977]
cg09142020,AGAP1,ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16922]
cg09162146,ARHGAP29,Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]
cg09164955,ADO,2-aminoethanethiol dioxygenase [Source:HGNC Symbol;Acc:HGNC:23506]
cg09177949,TTLL12,tubulin tyrosine ligase like 12 [Source:HGNC Symbol;Acc:HGNC:28974]
cg09333481,AGPAT9,NA
cg09336988,ARHGEF1,Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]
cg09356509,PEAR1,platelet endothelial aggregation receptor 1 [Source:HGNC Symbol;Acc:HGNC:33631]
cg09516604,LRRC37B2,NA
cg09657262,PPFIA1,PTPRF interacting protein alpha 1 [Source:HGNC Symbol;Acc:HGNC:9245]
cg09659443,SKP1,S-phase kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]
cg09766323,TMEM222,transmembrane protein 222 [Source:HGNC Symbol;Acc:HGNC:25363]
cg09835675,ZNF747,zinc finger protein 747 [Source:HGNC Symbol;Acc:HGNC:28350]
cg09953959,TRAPPC9,trafficking protein particle complex 9 [Source:HGNC Symbol;Acc:HGNC:30832]
cg10010922,GOLGA5,golgin A5 [Source:HGNC Symbol;Acc:HGNC:4428]
cg10057295,STK24,serine/threonine kinase 24 [Source:HGNC Symbol;Acc:HGNC:11403]
cg10059450,RBM4,RNA binding motif protein 4 [Source:HGNC Symbol;Acc:HGNC:9901]
cg10071929,CIZ1,CDKN1A interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:16744]
cg10118968,YPEL2,yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]
cg10225525,FUT8,fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019]
cg10253484,SCAMP2,secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:10564]
cg10400707,VANGL2,VANGL planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:15511]
cg10491648,WDR54,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]
cg10596483,JRK,Jrk helix-turn-helix protein [Source:HGNC Symbol;Acc:HGNC:6199]
cg10668980,KIAA1274,NA
cg10679277,ETS1,ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]
cg10713134,ZBTB17,zinc finger and BTB domain containing 17 [Source:HGNC Symbol;Acc:HGNC:12936]
cg10714403,AKAP1,A-kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:367]
cg10825293,GLI4,GLI family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:4320]
cg10864501,POLDIP3,DNA polymerase delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782]
cg11056045,PPIA,peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253]
cg11062095,C5orf15,chromosome 5 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:20656]
cg11081723,PANK2,pantothenate kinase 2 [Source:HGNC Symbol;Acc:HGNC:15894]
cg11197418,SUCLG2,succinate-CoA ligase GDP-forming beta subunit [Source:HGNC Symbol;Acc:HGNC:11450]
cg11210813,SRC,SRC proto-oncogene, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11283]
cg11306428,ZNF784,zinc finger protein 784 [Source:HGNC Symbol;Acc:HGNC:33111]
cg11320084,RNF2,ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]
cg11418783,LAD1,ladinin 1 [Source:HGNC Symbol;Acc:HGNC:6472]
cg11421255,ANXA2,annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]
cg11466815,SLC38A9,solute carrier family 38 member 9 [Source:HGNC Symbol;Acc:HGNC:26907]
cg11494123,PC,pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]
cg11609571,PRELID2,PRELI domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28306]
cg11634612,UBE2V2,ubiquitin conjugating enzyme E2 V2 [Source:HGNC Symbol;Acc:HGNC:12495]
cg11695601,CHN1,chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]
cg11737403,ZNF460,zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628]
cg11743054,SLC9A1,solute carrier family 9 member A1 [Source:HGNC Symbol;Acc:HGNC:11071]
cg11750183,C9orf40,chromosome 9 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:23433]
cg11963595,IDH2,isocitrate dehydrogenase (NADP(+)) 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:5383]
cg11984719,GOPC,golgi associated PDZ and coiled-coil motif containing [Source:HGNC Symbol;Acc:HGNC:17643]
cg12000587,C17orf79,NA
cg12053762,RIC8B,RIC8 guanine nucleotide exchange factor B [Source:HGNC Symbol;Acc:HGNC:25555]
cg12120300,KCNQ1,potassium voltage-gated channel subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:6294]
cg12147799,HKR1,HKR1, GLI-Kruppel zinc finger family member [Source:HGNC Symbol;Acc:HGNC:4928]
cg12193731,ACVRL1,activin A receptor like type 1 [Source:HGNC Symbol;Acc:HGNC:175]
cg12240637,LSM12,LSM12 homolog [Source:HGNC Symbol;Acc:HGNC:26407]
cg12243582,ZNF138,zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922]
cg12291552,GOLIM4,golgi integral membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15448]
cg12311346,C5orf35,NA
cg12327342,CENPH,centromere protein H [Source:HGNC Symbol;Acc:HGNC:17268]
cg12403698,C10orf84,NA
cg12506121,BCDIN3D,BCDIN3 domain containing RNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:27050]
cg12520919,RPL28,ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330]
cg12591454,TRDMT1,tRNA aspartic acid methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2977]
cg12592908,MTCH1,mitochondrial carrier 1 [Source:HGNC Symbol;Acc:HGNC:17586]
cg12623145,ANKRD36,ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]
cg12638871,RUVBL1,RuvB like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]
cg12651761,LLGL1,LLGL1, scribble cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:6628]
cg12712768,HNF1A,HNF1 homeobox A [Source:HGNC Symbol;Acc:HGNC:11621]
cg12728958,SGK196,NA
cg12817423,PPP1R12A,protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]
cg12847584,C20orf111,NA
cg12933162,COL15A1,collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192]
cg12995160,STK3,serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:11406]
cg13030908,MAD2L2,mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764]
cg13031679,TBCCD1,TBCC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25546]
cg13072241,GPR126,NA
cg13179880,AKR1A1,aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]
cg13262752,YIPF1,Yip1 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:25231]
cg13451370,DHX8,DEAH-box helicase 8 [Source:HGNC Symbol;Acc:HGNC:2749]
cg13499022,WDR85,NA
cg13514955,COMMD5,COMM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17902]
cg13559144,DDX55,DEAD-box helicase 55 [Source:HGNC Symbol;Acc:HGNC:20085]
cg13563405,ASAH1,N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]
cg13603099,RASSF4,Ras association domain family member 4 [Source:HGNC Symbol;Acc:HGNC:20793]
cg13619163,SLC22A15,solute carrier family 22 member 15 [Source:HGNC Symbol;Acc:HGNC:20301]
cg13639157,WDR34,WD repeat domain 34 [Source:HGNC Symbol;Acc:HGNC:28296]
cg13652887,TRIM3,tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064]
cg13663912,RAD23B,RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]
cg13670833,KCNC3,potassium voltage-gated channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:6235]
cg13679077,TOMM7,translocase of outer mitochondrial membrane 7 [Source:HGNC Symbol;Acc:HGNC:21648]
cg13690989,MEF2C,myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]
cg13691108,PPP1R16B,protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]
cg13722619,CDCP1,CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]
cg13761440,MPPED2,metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]
cg13861219,TUBB2B,tubulin beta 2B class IIb [Source:HGNC Symbol;Acc:HGNC:30829]
cg13913907,SNHG5,small nucleolar RNA host gene 5 [Source:HGNC Symbol;Acc:HGNC:21026]
cg13931707,MED18,mediator complex subunit 18 [Source:HGNC Symbol;Acc:HGNC:25944]
cg13951797,TRAF7,TNF receptor associated factor 7 [Source:HGNC Symbol;Acc:HGNC:20456]
cg13999188,WIPF1,WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]
cg14018231,TIFA,TRAF interacting protein with forkhead associated domain [Source:HGNC Symbol;Acc:HGNC:19075]
cg14035550,ATP6V1C2,ATPase H+ transporting V1 subunit C2 [Source:HGNC Symbol;Acc:HGNC:18264]
cg14081599,PDCD5,programmed cell death 5 [Source:HGNC Symbol;Acc:HGNC:8764]
cg14120088,KIAA1715,NA
cg14171986,TRIM68,tripartite motif containing 68 [Source:HGNC Symbol;Acc:HGNC:21161]
cg14241672,SLBP,stem-loop binding protein [Source:HGNC Symbol;Acc:HGNC:10904]
cg14261863,ELMO2,engulfment and cell motility 2 [Source:HGNC Symbol;Acc:HGNC:17233]
cg14276242,ZNF594,zinc finger protein 594 [Source:HGNC Symbol;Acc:HGNC:29392]
cg14279899,IFNGR1,interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]
cg14287565,ARPC5L,actin related protein 2/3 complex subunit 5 like [Source:HGNC Symbol;Acc:HGNC:23366]
cg14302936,GLIPR2,GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
cg14310730,C9orf156,NA
cg14515203,PRDX6,peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]
cg14583673,FBXL7,F-box and leucine rich repeat protein 7 [Source:HGNC Symbol;Acc:HGNC:13604]
cg14737613,RANBP3,RAN binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9850]
cg14774677,HIP1,huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]
cg14776763,ZNF607,zinc finger protein 607 [Source:HGNC Symbol;Acc:HGNC:28192]
cg14870223,WDR48,WD repeat domain 48 [Source:HGNC Symbol;Acc:HGNC:30914]
cg14908122,RNF10,ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]
cg14970096,TMCO1,transmembrane and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:18188]
cg15062795,ETV6,ETS variant 6 [Source:HGNC Symbol;Acc:HGNC:3495]
cg15128510,AURKC,aurora kinase C [Source:HGNC Symbol;Acc:HGNC:11391]
cg15153791,AGRN,agrin [Source:HGNC Symbol;Acc:HGNC:329]
cg15195763,ZNF787,zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998]
cg15196314,CTU1,cytosolic thiouridylase subunit 1 [Source:HGNC Symbol;Acc:HGNC:29590]
cg15244129,C8orf83,NA
cg15252509,MALT1,MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]
cg15275890,SLC25A17,solute carrier family 25 member 17 [Source:HGNC Symbol;Acc:HGNC:10987]
cg15312298,FAM84B,family with sequence similarity 84 member B [Source:HGNC Symbol;Acc:HGNC:24166]
cg15337887,SLC30A5,solute carrier family 30 member 5 [Source:HGNC Symbol;Acc:HGNC:19089]
cg15720675,PRPF3,pre-mRNA processing factor 3 [Source:HGNC Symbol;Acc:HGNC:17348]
cg15733507,C9orf140,NA
cg15787744,NFKBIE,NFKB inhibitor epsilon [Source:HGNC Symbol;Acc:HGNC:7799]
cg15831653,DNAJC1,DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]
cg15970375,ZBTB44,zinc finger and BTB domain containing 44 [Source:HGNC Symbol;Acc:HGNC:25001]
cg16018152,SAR1A,secretion associated Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534]
cg16087267,MTMR12,myotubularin related protein 12 [Source:HGNC Symbol;Acc:HGNC:18191]
cg16133845,LMBR1,limb development membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:13243]
cg16323298,ELOVL2,ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416]
cg16376627,SPATA2L,spermatogenesis associated 2 like [Source:HGNC Symbol;Acc:HGNC:28393]
cg16639185,LGTN,NA
cg16722792,TICAM1,toll like receptor adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:18348]
cg16723982,EIF2AK4,eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]
cg16786712,DCP1A,decapping mRNA 1A [Source:HGNC Symbol;Acc:HGNC:18714]
cg16863872,PWP2,PWP2, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]
cg16925499,HSPA12A,heat shock protein family A (Hsp70) member 12A [Source:HGNC Symbol;Acc:HGNC:19022]
cg16949889,DND1,DND microRNA-mediated repression inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:23799]
cg16954204,MBOAT1,membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]
cg16961218,ATP9B,ATPase phospholipid transporting 9B (putative) [Source:HGNC Symbol;Acc:HGNC:13541]
cg17100207,XPO7,exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]
cg17129576,MYO18A,myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]
cg17170446,C11orf58,chromosome 11 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:16990]
cg17201900,RBM39,RNA binding motif protein 39 [Source:HGNC Symbol;Acc:HGNC:15923]
cg17317266,EPOR,erythropoietin receptor [Source:HGNC Symbol;Acc:HGNC:3416]
cg17341370,NUP43,nucleoporin 43 [Source:HGNC Symbol;Acc:HGNC:21182]
cg17378563,PHF15,NA
cg17475063,HCFC2,host cell factor C2 [Source:HGNC Symbol;Acc:HGNC:24972]
cg17516156,INPP1,inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]
cg17553389,AMZ2,archaelysin family metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:28041]
cg17557230,ZFYVE16,zinc finger FYVE-type containing 16 [Source:HGNC Symbol;Acc:HGNC:20756]
cg17651633,COX7A2L,cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]
cg17755208,PNRC2,proline rich nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:23158]
cg17878881,SCARB1,scavenger receptor class B member 1 [Source:HGNC Symbol;Acc:HGNC:1664]
cg17931972,NEK2,NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]
cg17981091,SEC61A1,Sec61 translocon alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:18276]
cg18024487,DERL3,derlin 3 [Source:HGNC Symbol;Acc:HGNC:14236]
cg18025976,ANKRD17,ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]
cg18030007,C8orf41,NA
cg18079334,ARRDC4,arrestin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28087]
cg18094824,CENPE,centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]
cg18097726,HTT,huntingtin [Source:HGNC Symbol;Acc:HGNC:4851]
cg18151345,SLC15A3,solute carrier family 15 member 3 [Source:HGNC Symbol;Acc:HGNC:18068]
cg18152809,VDAC3,voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]
cg18182358,ST3GAL6,ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18080]
cg18233311,ZCCHC10,zinc finger CCHC-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25954]
cg18249868,CCDC28A,coiled-coil domain containing 28A [Source:HGNC Symbol;Acc:HGNC:21098]
cg18715385,C18orf21,chromosome 18 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:28802]
cg18799069,LYPLA1,lysophospholipase I [Source:HGNC Symbol;Acc:HGNC:6737]
cg18950617,HMHA1,NA
cg18980469,MARCH8,membrane associated ring-CH-type finger 8 [Source:HGNC Symbol;Acc:HGNC:23356]
cg19024126,ZNF525,zinc finger protein 525 [Source:HGNC Symbol;Acc:HGNC:29423]
cg19187682,SOX18,SRY-box 18 [Source:HGNC Symbol;Acc:HGNC:11194]
cg19245943,NUCB1,nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]
cg19247551,DIP2A,disco interacting protein 2 homolog A [Source:HGNC Symbol;Acc:HGNC:17217]
cg19258882,ERBB3,erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]
cg19440670,KIAA0226,NA
cg19581275,PDPR,pyruvate dehydrogenase phosphatase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:30264]
cg19734030,H2AFV,H2A histone family member V [Source:HGNC Symbol;Acc:HGNC:20664]
cg19835478,COL6A1,collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]
cg19881895,SLC43A3,solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]
cg20043466,PLK1S1,NA
cg20131596,PAM,peptidylglycine alpha-amidating monooxygenase [Source:HGNC Symbol;Acc:HGNC:8596]
cg20333027,ITM2C,integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175]
cg20353653,ZSCAN2,zinc finger and SCAN domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20994]
cg20395643,GATSL3,NA
cg20932765,TRIM33,tripartite motif containing 33 [Source:HGNC Symbol;Acc:HGNC:16290]
cg20947775,SCD5,stearoyl-CoA desaturase 5 [Source:HGNC Symbol;Acc:HGNC:21088]
cg20971158,CD44,CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]
cg21044797,DENND3,DENN domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29134]
cg21117678,CUX1,cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]
cg21169611,SMC2,structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]
cg21224049,ATP5I,NA
cg21317088,MEX3C,mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:HGNC:28040]
cg21437596,DMAP1,DNA methyltransferase 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18291]
cg21503619,SERPINB8,serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]
cg21539223,DCP2,decapping mRNA 2 [Source:HGNC Symbol;Acc:HGNC:24452]
cg21783442,TIMM17A,translocase of inner mitochondrial membrane 17A [Source:HGNC Symbol;Acc:HGNC:17315]
cg21844038,FAM100A,NA
cg21860029,SEL1L,SEL1L ERAD E3 ligase adaptor subunit [Source:HGNC Symbol;Acc:HGNC:10717]
cg22005832,TNPO1,transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]
cg22040403,E2F2,E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]
cg22187094,POLG,DNA polymerase gamma, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9179]
cg22215678,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]
cg22233152,PLEKHM1P,NA
cg22295064,CTTN,cortactin [Source:HGNC Symbol;Acc:HGNC:3338]
cg22366375,LGI2,leucine rich repeat LGI family member 2 [Source:HGNC Symbol;Acc:HGNC:18710]
cg22389964,PARS2,prolyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30563]
cg22624827,PGM1,phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]
cg22689690,ADCY6,adenylate cyclase 6 [Source:HGNC Symbol;Acc:HGNC:237]
cg22747501,CHN2,chimerin 2 [Source:HGNC Symbol;Acc:HGNC:1944]
cg22748452,SRXN1,sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132]
cg22777668,LAG3,lymphocyte activating 3 [Source:HGNC Symbol;Acc:HGNC:6476]
cg22807305,TMEM30A,transmembrane protein 30A [Source:HGNC Symbol;Acc:HGNC:16667]
cg22810403,FAM176B,NA
cg22835709,INO80,INO80 complex subunit [Source:HGNC Symbol;Acc:HGNC:26956]
cg22853485,CLYBL,citrate lyase beta like [Source:HGNC Symbol;Acc:HGNC:18355]
cg22917801,TM9SF1,transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11864]
cg22930312,XRN1,5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]
cg22981461,OTUB2,OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:HGNC Symbol;Acc:HGNC:20351]
cg23003881,BOD1,biorientation of chromosomes in cell division 1 [Source:HGNC Symbol;Acc:HGNC:25114]
cg23015407,CCDC71,coiled-coil domain containing 71 [Source:HGNC Symbol;Acc:HGNC:25760]
cg23024444,PTTG1,pituitary tumor-transforming 1 [Source:HGNC Symbol;Acc:HGNC:9690]
