id,gene,description
cg02108850,MME,membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]
cg02113729,UBAC2,UBA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20486]
cg02114696,ZNF232,zinc finger protein 232 [Source:HGNC Symbol;Acc:HGNC:13026]
cg02128087,C12orf68,NA
cg02141748,ProSAPiP1,NA
cg02148324,ABCF2,ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71]
cg02149884,CCDC14,coiled-coil domain containing 14 [Source:HGNC Symbol;Acc:HGNC:25766]
cg02152351,SLC35B3,solute carrier family 35 member B3 [Source:HGNC Symbol;Acc:HGNC:21601]
cg02169113,HNRNPF,heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039]
cg02182440,SCOC,short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
cg02184697,KREMEN2,kringle containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:18797]
cg02190746,ASB13,ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:HGNC:19765]
cg02190873,PDIA4,protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]
cg02204205,GRB10,growth factor receptor bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564]
cg02206373,STEAP2,STEAP2 metalloreductase [Source:HGNC Symbol;Acc:HGNC:17885]
cg02214414,FLYWCH1,FLYWCH-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:25404]
cg02244288,SPG7,SPG7, paraplegin matrix AAA peptidase subunit [Source:HGNC Symbol;Acc:HGNC:11237]
cg02250044,CGRRF1,cell growth regulator with ring finger domain 1 [Source:HGNC Symbol;Acc:HGNC:15528]
cg02260839,ZNF765,zinc finger protein 765 [Source:HGNC Symbol;Acc:HGNC:25092]
cg02267488,DCK,deoxycytidine kinase [Source:HGNC Symbol;Acc:HGNC:2704]
cg02277710,AHDC1,AT-hook DNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25230]
cg02283238,TNFAIP8,TNF alpha induced protein 8 [Source:HGNC Symbol;Acc:HGNC:17260]
cg02283691,NUDT19,nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]
cg02297616,BMP8B,bone morphogenetic protein 8b [Source:HGNC Symbol;Acc:HGNC:1075]
cg02301209,SOX4,SRY-box 4 [Source:HGNC Symbol;Acc:HGNC:11200]
cg02303805,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]
cg02311725,HCK,HCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4840]
cg02316506,ZBTB47,zinc finger and BTB domain containing 47 [Source:HGNC Symbol;Acc:HGNC:26955]
cg02330214,PRDM2,PR/SET domain 2 [Source:HGNC Symbol;Acc:HGNC:9347]
cg02343275,TMEM206,transmembrane protein 206 [Source:HGNC Symbol;Acc:HGNC:25593]
cg02348711,ETV4,ETS variant 4 [Source:HGNC Symbol;Acc:HGNC:3493]
cg02349713,LCMT1,leucine carboxyl methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17557]
cg02350107,ZNF575,zinc finger protein 575 [Source:HGNC Symbol;Acc:HGNC:27606]
cg02352687,DUSP1,dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]
cg02364038,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]
cg02366844,STX4,syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]
cg02376163,FBXO38,F-box protein 38 [Source:HGNC Symbol;Acc:HGNC:28844]
cg02393810,VPS26A,VPS26, retromer complex component A [Source:HGNC Symbol;Acc:HGNC:12711]
cg02399048,REEP4,receptor accessory protein 4 [Source:HGNC Symbol;Acc:HGNC:26176]
cg02407048,PION,NA
cg02438892,LOC401010,NA
cg02441090,OXCT1,3-oxoacid CoA-transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]
cg02471346,PLEKHA5,pleckstrin homology domain containing A5 [Source:HGNC Symbol;Acc:HGNC:30036]
cg02473680,ABCG1,ATP binding cassette subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:73]
cg02473953,RBBP6,RB binding protein 6, ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:9889]
cg02483271,GLI3,GLI family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:4319]
cg02486855,SMAD3,SMAD family member 3 [Source:HGNC Symbol;Acc:HGNC:6769]
cg02515725,PDLIM3,PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]
cg02525232,C11orf84,NA
cg02537587,PARP11,poly(ADP-ribose) polymerase family member 11 [Source:HGNC Symbol;Acc:HGNC:1186]
cg02539714,RHOF,ras homolog family member F, filopodia associated [Source:HGNC Symbol;Acc:HGNC:15703]
cg02542704,ARHGAP17,Rho GTPase activating protein 17 [Source:HGNC Symbol;Acc:HGNC:18239]
cg02549555,LRCH3,leucine rich repeats and calponin homology domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28637]
cg02553054,SMARCD1,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:HGNC Symbol;Acc:HGNC:11106]
cg02556393,MECOM,MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]
cg02562109,TMEM170B,transmembrane protein 170B [Source:HGNC Symbol;Acc:HGNC:34244]
cg02564523,ORAI2,ORAI calcium release-activated calcium modulator 2 [Source:HGNC Symbol;Acc:HGNC:21667]
cg02570977,ZNF696,zinc finger protein 696 [Source:HGNC Symbol;Acc:HGNC:25872]
cg02574526,GATA2,GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]
cg02578740,PAOX,polyamine oxidase [Source:HGNC Symbol;Acc:HGNC:20837]
cg02589501,USP46,ubiquitin specific peptidase 46 [Source:HGNC Symbol;Acc:HGNC:20075]
cg02596175,PRKAG2,protein kinase AMP-activated non-catalytic subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:9386]
cg02605776,C1orf103,NA
cg02607340,ACHE,acetylcholinesterase (Cartwright blood group) [Source:HGNC Symbol;Acc:HGNC:108]
cg02617702,FCHO1,FCH domain only 1 [Source:HGNC Symbol;Acc:HGNC:29002]
cg02619167,AK3L1,NA
cg02623413,ALG6,ALG6, alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23157]
cg02625929,HLX,H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]
cg02633309,LOC100125556,NA
cg02636596,DECR1,2,4-dienoyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:2753]
cg02637948,DIAPH1,diaphanous related formin 1 [Source:HGNC Symbol;Acc:HGNC:2876]
cg02673484,RPS27,ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:10416]
cg02694863,ZBTB39,zinc finger and BTB domain containing 39 [Source:HGNC Symbol;Acc:HGNC:29014]
cg02699694,MBOAT2,membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193]
cg02712878,FAIM,Fas apoptotic inhibitory molecule [Source:HGNC Symbol;Acc:HGNC:18703]
cg02717339,ANKRD39,ankyrin repeat domain 39 [Source:HGNC Symbol;Acc:HGNC:28640]
cg02720697,NFIC,nuclear factor I C [Source:HGNC Symbol;Acc:HGNC:7786]
cg02722214,INPP5F,inositol polyphosphate-5-phosphatase F [Source:HGNC Symbol;Acc:HGNC:17054]
cg02726883,NF1,neurofibromin 1 [Source:HGNC Symbol;Acc:HGNC:7765]
cg02767164,ABI2,abl interactor 2 [Source:HGNC Symbol;Acc:HGNC:24011]
cg02788597,EIF3J,eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]
cg02798066,LRIG1,leucine rich repeats and immunoglobulin like domains 1 [Source:HGNC Symbol;Acc:HGNC:17360]
cg02799643,CAV2,caveolin 2 [Source:HGNC Symbol;Acc:HGNC:1528]
cg02835421,IPO13,importin 13 [Source:HGNC Symbol;Acc:HGNC:16853]
cg02836478,HOXB3,homeobox B3 [Source:HGNC Symbol;Acc:HGNC:5114]
cg02837456,AMOTL1,angiomotin like 1 [Source:HGNC Symbol;Acc:HGNC:17811]
cg02839123,FAM83F,family with sequence similarity 83 member F [Source:HGNC Symbol;Acc:HGNC:25148]
cg02858320,STARD7,StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]
cg02868222,SLC33A1,solute carrier family 33 member 1 [Source:HGNC Symbol;Acc:HGNC:95]
cg02868338,EXOSC4,exosome component 4 [Source:HGNC Symbol;Acc:HGNC:18189]
cg02880877,HDDC2,HD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21078]
cg02885771,LTV1,LTV1 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:21173]
cg02886541,SIP1,NA
cg02888166,MEG3,maternally expressed 3 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:14575]
cg02951971,SOS2,SOS Ras/Rho guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:11188]
cg02957270,SKAP1,src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]
cg02959637,RASGRP2,RAS guanyl releasing protein 2 [Source:HGNC Symbol;Acc:HGNC:9879]
cg02962602,CCDC57,coiled-coil domain containing 57 [Source:HGNC Symbol;Acc:HGNC:27564]
cg02970551,RUNX3,runt related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]
cg02971575,SMAD1,SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]
cg02998018,CAP1,cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]
cg03001504,RRBP1,ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]
cg03003858,MYC,MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]
cg03010860,DNAJB12,DnaJ heat shock protein family (Hsp40) member B12 [Source:HGNC Symbol;Acc:HGNC:14891]
cg03017520,DSC3,desmocollin 3 [Source:HGNC Symbol;Acc:HGNC:3037]
cg03021496,OGFRL1,opioid growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21378]
cg03031988,BAT1,NA
cg03032443,MLLT1,MLLT1, super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7134]
cg03061435,MFSD4,NA
cg03076246,EDC4,enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]
cg03117005,TAF4,TATA-box binding protein associated factor 4 [Source:HGNC Symbol;Acc:HGNC:11537]
cg03130627,EZR,ezrin [Source:HGNC Symbol;Acc:HGNC:12691]
cg03140827,MAN1A2,mannosidase alpha class 1A member 2 [Source:HGNC Symbol;Acc:HGNC:6822]
cg03148658,CADPS2,calcium dependent secretion activator 2 [Source:HGNC Symbol;Acc:HGNC:16018]
cg03152385,RRN3,RRN3 homolog, RNA polymerase I transcription factor [Source:HGNC Symbol;Acc:HGNC:30346]
cg03182958,SGPP2,sphingosine-1-phosphate phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:19953]
cg03210848,AP2A1,adaptor related protein complex 2 alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:561]
cg03216085,FANCF,Fanconi anemia complementation group F [Source:HGNC Symbol;Acc:HGNC:3587]
cg03216991,METT10D,NA
cg03232960,C7orf27,NA
cg03236939,GPRC5C,G protein-coupled receptor class C group 5 member C [Source:HGNC Symbol;Acc:HGNC:13309]
cg03248799,RPL41,ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:10354]
cg03264464,TRAF4,TNF receptor associated factor 4 [Source:HGNC Symbol;Acc:HGNC:12034]
cg03267502,NEK1,NIMA related kinase 1 [Source:HGNC Symbol;Acc:HGNC:7744]
cg03291336,ANP32A,acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]
cg03294491,SMAD2,SMAD family member 2 [Source:HGNC Symbol;Acc:HGNC:6768]
cg03309176,GEFT,NA
cg03313140,AHSA2,NA
cg03335216,ERRFI1,ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]
cg03335246,MSX1,msh homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7391]
cg03353445,GPRC5A,G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]
cg03361067,FKBP14,FK506 binding protein 14 [Source:HGNC Symbol;Acc:HGNC:18625]
cg03368690,NSMCE1,NSE1 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:29897]
cg03372099,FAM168A,family with sequence similarity 168 member A [Source:HGNC Symbol;Acc:HGNC:28999]
cg03375056,YTHDF2,YTH N6-methyladenosine RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:31675]
cg03375371,NFU1,NFU1 iron-sulfur cluster scaffold [Source:HGNC Symbol;Acc:HGNC:16287]
cg03388025,SPIRE2,spire type actin nucleation factor 2 [Source:HGNC Symbol;Acc:HGNC:30623]
cg03389525,RBPMS,RNA binding protein, mRNA processing factor [Source:HGNC Symbol;Acc:HGNC:19097]
cg03390723,GSTO2,glutathione S-transferase omega 2 [Source:HGNC Symbol;Acc:HGNC:23064]
cg03391657,LOC647121,NA
cg03393602,ABHD3,abhydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18718]
cg03401506,KCTD5,potassium channel tetramerization domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21423]
cg03406535,RBP7,retinol binding protein 7 [Source:HGNC Symbol;Acc:HGNC:30316]
cg03419014,HLCS,holocarboxylase synthetase [Source:HGNC Symbol;Acc:HGNC:4976]
cg03439212,KLF10,Kruppel like factor 10 [Source:HGNC Symbol;Acc:HGNC:11810]
cg03469805,KIAA0284,NA
cg03473042,WDR5,WD repeat domain 5 [Source:HGNC Symbol;Acc:HGNC:12757]
cg03474133,CCNI,cyclin I [Source:HGNC Symbol;Acc:HGNC:1595]
cg03517506,ANKRD36,ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]
cg03522245,NINL,ninein like [Source:HGNC Symbol;Acc:HGNC:29163]
cg03523740,TXLNA,taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685]
cg03534196,DPH5,diphthamide biosynthesis 5 [Source:HGNC Symbol;Acc:HGNC:24270]
cg03539850,PANK1,pantothenate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8598]
cg03551161,OSBP2,oxysterol binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8504]
cg03552658,CHMP2A,charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216]
cg03553910,BTN2A1,butyrophilin subfamily 2 member A1 [Source:HGNC Symbol;Acc:HGNC:1136]
cg03585263,PKN1,protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405]
cg03588376,RPS11,ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]
cg03601354,SORBS3,sorbin and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30907]
cg03605365,INADL,NA
cg03606176,DMXL1,Dmx like 1 [Source:HGNC Symbol;Acc:HGNC:2937]
cg03614442,SMG1,SMG1, nonsense mediated mRNA decay associated PI3K related kinase [Source:HGNC Symbol;Acc:HGNC:30045]
cg03619083,GCDH,glutaryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4189]
cg03643520,RBM42,RNA binding motif protein 42 [Source:HGNC Symbol;Acc:HGNC:28117]
cg03666205,C15orf61,chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]
cg03668718,SLFN11,schlafen family member 11 [Source:HGNC Symbol;Acc:HGNC:26633]
cg03698765,POP4,POP4 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30081]
cg03698892,IFT81,intraflagellar transport 81 [Source:HGNC Symbol;Acc:HGNC:14313]
cg03705405,TBCA,tubulin folding cofactor A [Source:HGNC Symbol;Acc:HGNC:11579]
cg03711457,USP28,ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625]
cg03716999,RNF207,ring finger protein 207 [Source:HGNC Symbol;Acc:HGNC:32947]
cg03722802,ZNF593,zinc finger protein 593 [Source:HGNC Symbol;Acc:HGNC:30943]
cg03732295,IMPAD1,inositol monophosphatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26019]
cg03736603,FAM64A,NA
cg03751356,ZNF789,zinc finger protein 789 [Source:HGNC Symbol;Acc:HGNC:27801]
cg03753191,EPSTI1,epithelial stromal interaction 1 [Source:HGNC Symbol;Acc:HGNC:16465]
cg03771448,CCDC136,coiled-coil domain containing 136 [Source:HGNC Symbol;Acc:HGNC:22225]
cg03779258,LARGE,NA
cg03828224,PPIC,peptidylprolyl isomerase C [Source:HGNC Symbol;Acc:HGNC:9256]
cg03833628,CHD1,chromodomain helicase DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1915]
cg03870138,CYBA,cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]
cg03880683,SFRS3,NA
cg03888862,RAB28,RAB28, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9768]
cg03897136,HOOK1,hook microtubule tethering protein 1 [Source:HGNC Symbol;Acc:HGNC:19884]
cg03907454,KIF2C,kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]
cg03946034,CCDC88C,coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]
cg03984733,HDHD3,haloacid dehalogenase like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28171]
cg04001726,NAA25,N(alpha)-acetyltransferase 25, NatB auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:25783]
cg04002187,RPL37,ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]
cg04002758,SBK1,SH3 domain binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:17699]
cg04022379,TSLP,thymic stromal lymphopoietin [Source:HGNC Symbol;Acc:HGNC:30743]
cg04023573,PRKCZ,protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]
cg04066453,JUP,junction plakoglobin [Source:HGNC Symbol;Acc:HGNC:6207]
cg04079263,NME6,NME/NM23 nucleoside diphosphate kinase 6 [Source:HGNC Symbol;Acc:HGNC:20567]
cg04079538,TTC39A,tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:HGNC:18657]
cg04086834,SMAP1,small ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:19651]
cg04096435,AMD1,adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:457]
cg04112012,UBE2I,ubiquitin conjugating enzyme E2 I [Source:HGNC Symbol;Acc:HGNC:12485]
cg04112102,SLC39A10,solute carrier family 39 member 10 [Source:HGNC Symbol;Acc:HGNC:20861]
cg04126810,KIAA1804,NA
cg04166393,GNA12,G protein subunit alpha 12 [Source:HGNC Symbol;Acc:HGNC:4380]
cg04166432,UBE2E3,ubiquitin conjugating enzyme E2 E3 [Source:HGNC Symbol;Acc:HGNC:12479]
cg04206296,DEGS1,delta 4-desaturase, sphingolipid 1 [Source:HGNC Symbol;Acc:HGNC:13709]
cg04267284,PYGB,glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]
cg04269351,VTI1B,vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793]
cg04280397,PLA2G6,phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039]
cg04282206,PLEKHM1P,NA
cg04286697,B3GNT7,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18811]
cg04293180,TSTA3,tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]
cg04313173,RELT,RELT, TNF receptor [Source:HGNC Symbol;Acc:HGNC:13764]
cg04313552,KIAA2013,KIAA2013 [Source:HGNC Symbol;Acc:HGNC:28513]
cg04324126,RTN4,reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085]
cg04350358,NUS1,NUS1 dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:21042]
cg04352962,IRF6,interferon regulatory factor 6 [Source:HGNC Symbol;Acc:HGNC:6121]
cg04420932,RPS6KB2,ribosomal protein S6 kinase B2 [Source:HGNC Symbol;Acc:HGNC:10437]
cg04427490,PALM,paralemmin [Source:HGNC Symbol;Acc:HGNC:8594]
cg04441898,MNT,MAX network transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:7188]
cg04487659,SH3D20,NA
cg04488476,DAXX,death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]
cg04521765,LOXL4,lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]
cg04528569,GTF3C3,general transcription factor IIIC subunit 3 [Source:HGNC Symbol;Acc:HGNC:4666]
cg04539574,MYO10,myosin X [Source:HGNC Symbol;Acc:HGNC:7593]
cg04542030,BOLA3,bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415]
cg04555665,PDRG1,p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]
cg04557695,CDK6,cyclin dependent kinase 6 [Source:HGNC Symbol;Acc:HGNC:1777]
cg04561822,GNA11,G protein subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:4379]
cg04590978,CCNJ,cyclin J [Source:HGNC Symbol;Acc:HGNC:23434]
cg04597004,ABTB2,ankyrin repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23842]
cg04608326,RPL11,ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]
cg04617786,MAK16,MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]
cg04630848,PCMTD2,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15882]
cg04653284,SH2B1,SH2B adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30417]
cg04677537,FAM98C,family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119]
cg04686545,C12orf23,NA
cg04701034,NID2,nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]
cg04713108,MRPS30,mitochondrial ribosomal protein S30 [Source:HGNC Symbol;Acc:HGNC:8769]
cg04724477,FAM91A1,family with sequence similarity 91 member A1 [Source:HGNC Symbol;Acc:HGNC:26306]
cg04738552,TUBB4,NA
cg04749104,STEAP3,STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]
cg04775238,ALS2,ALS2, alsin Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:443]
cg04823152,FAM172A,family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365]
cg04859918,AIFM2,apoptosis inducing factor, mitochondria associated 2 [Source:HGNC Symbol;Acc:HGNC:21411]
cg04879387,ABCC1,ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]
cg04889181,TACC1,transforming acidic coiled-coil containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11522]
cg04892919,MFSD6,major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]
cg04900486,RFX5,regulatory factor X5 [Source:HGNC Symbol;Acc:HGNC:9986]
cg04901763,CAB39,calcium binding protein 39 [Source:HGNC Symbol;Acc:HGNC:20292]
cg04904530,ALKBH5,alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]
cg04905210,POLR3D,RNA polymerase III subunit D [Source:HGNC Symbol;Acc:HGNC:1080]
cg04925599,C1orf151,NA
cg04956306,MAPK12,mitogen-activated protein kinase 12 [Source:HGNC Symbol;Acc:HGNC:6874]
cg04958191,ASPH,aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757]
cg04969878,TMEM19,transmembrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25605]
cg04986616,C11orf95,chromosome 11 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:28449]
cg04996195,ABCB4,ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]
cg04999502,FCHO2,FCH domain only 2 [Source:HGNC Symbol;Acc:HGNC:25180]
cg05031016,ADCY4,adenylate cyclase 4 [Source:HGNC Symbol;Acc:HGNC:235]
cg05036892,CABIN1,calcineurin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24187]
cg05036937,ITGA2,integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]
cg05043557,PITPNM3,PITPNM family member 3 [Source:HGNC Symbol;Acc:HGNC:21043]
cg05074645,TMTC4,transmembrane and tetratricopeptide repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:25904]
cg05086567,MPDU1,mannose-P-dolichol utilization defect 1 [Source:HGNC Symbol;Acc:HGNC:7207]
cg05121697,CDKN1B,cyclin dependent kinase inhibitor 1B [Source:HGNC Symbol;Acc:HGNC:1785]
cg05137146,TBX6,T-box 6 [Source:HGNC Symbol;Acc:HGNC:11605]
cg05148623,NAB1,NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]
cg05157251,PMAIP1,phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108]
cg05159192,ADPGK,ADP dependent glucokinase [Source:HGNC Symbol;Acc:HGNC:25250]
cg05171584,ESR1,estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:3467]
cg05175333,ROCK1,Rho associated coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]
cg05183226,WNT9A,Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]
cg05197660,DIS3L2,DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]
cg05201784,KLF12,Kruppel like factor 12 [Source:HGNC Symbol;Acc:HGNC:6346]
cg05246303,ITGA4,integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140]
cg05254511,TOMM22,translocase of outer mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:18002]
cg05297121,NPNT,nephronectin [Source:HGNC Symbol;Acc:HGNC:27405]
cg05307234,PHF20L1,PHD finger protein 20 like 1 [Source:HGNC Symbol;Acc:HGNC:24280]
cg05315865,ZDHHC2,zinc finger DHHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:18469]
cg05321398,P4HTM,prolyl 4-hydroxylase, transmembrane [Source:HGNC Symbol;Acc:HGNC:28858]
cg05331162,UFSP2,UFM1 specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:25640]
cg05347473,FBXO30,F-box protein 30 [Source:HGNC Symbol;Acc:HGNC:15600]
cg05361728,B3GNTL1,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:21727]
cg05366166,ZNF521,zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605]
cg05370569,COG7,component of oligomeric golgi complex 7 [Source:HGNC Symbol;Acc:HGNC:18622]
cg05370988,EIF4A2,eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284]
cg05372434,ZNF25,zinc finger protein 25 [Source:HGNC Symbol;Acc:HGNC:13043]
cg05373539,TNFAIP2,TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]
cg05386606,BCL7B,BCL tumor suppressor 7B [Source:HGNC Symbol;Acc:HGNC:1005]
cg05391486,TMEM9,transmembrane protein 9 [Source:HGNC Symbol;Acc:HGNC:18823]
