id,gene,description
cg06302118,GALNT6,polypeptide N-acetylgalactosaminyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:4128]
cg06406157,TMEM132A,transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]
cg06521544,ARHGEF3,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]
cg06568815,SPATA2L,spermatogenesis associated 2 like [Source:HGNC Symbol;Acc:HGNC:28393]
cg06610641,ZNF527,zinc finger protein 527 [Source:HGNC Symbol;Acc:HGNC:29385]
cg06649191,GJC1,gap junction protein gamma 1 [Source:HGNC Symbol;Acc:HGNC:4280]
cg06685340,TSPAN14,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303]
cg06712013,SPATS2,spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]
cg06726056,EIF2B2,eukaryotic translation initiation factor 2B subunit beta [Source:HGNC Symbol;Acc:HGNC:3258]
cg06734342,SACM1L,SAC1 like phosphatidylinositide phosphatase [Source:HGNC Symbol;Acc:HGNC:17059]
cg06747322,DAD1,defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664]
cg06757187,DGCR2,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]
cg06798642,TEC,tec protein tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11719]
cg06828015,NGEF,neuronal guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:7807]
cg06834434,LTBP2,latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6715]
cg06886059,DDX10,DEAD-box helicase 10 [Source:HGNC Symbol;Acc:HGNC:2735]
cg06917450,C1orf109,chromosome 1 open reading frame 109 [Source:HGNC Symbol;Acc:HGNC:26039]
cg06919490,TMEM192,transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]
cg06961876,NUP50,nucleoporin 50 [Source:HGNC Symbol;Acc:HGNC:8065]
cg06968155,SLC22A5,solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]
cg06972911,FAM59A,NA
cg06980173,IL6R,interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]
cg06999776,SEMA4F,ssemaphorin 4F [Source:HGNC Symbol;Acc:HGNC:10734]
cg07097041,SPIRE1,spire type actin nucleation factor 1 [Source:HGNC Symbol;Acc:HGNC:30622]
cg07107916,PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha [Source:HGNC Symbol;Acc:HGNC:9309]
cg07140595,CENPF,centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]
cg07204893,SF3B1,splicing factor 3b subunit 1 [Source:HGNC Symbol;Acc:HGNC:10768]
cg07210205,C16orf62,NA
cg07244253,ATP8B2,ATPase phospholipid transporting 8B2 [Source:HGNC Symbol;Acc:HGNC:13534]
cg07317601,CEP72,centrosomal protein 72 [Source:HGNC Symbol;Acc:HGNC:25547]
cg07368443,PLK3,polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]
cg07378013,GAS8,growth arrest specific 8 [Source:HGNC Symbol;Acc:HGNC:4166]
cg07537734,PDGFC,platelet derived growth factor C [Source:HGNC Symbol;Acc:HGNC:8801]
cg07584077,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10 [Source:HGNC Symbol;Acc:HGNC:7684]
cg07690455,CAST,calpastatin [Source:HGNC Symbol;Acc:HGNC:1515]
cg07693058,IREB2,iron responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115]
cg07695566,CYB561,cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]
cg07713896,FAM92A1,NA
cg07719253,LOC285074,NA
cg07728092,EIF5A2,eukaryotic translation initiation factor 5A2 [Source:HGNC Symbol;Acc:HGNC:3301]
cg07751331,KIF3C,kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321]
cg07775675,SPHK1,sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240]
cg07799577,PFDN4,prefoldin subunit 4 [Source:HGNC Symbol;Acc:HGNC:8868]
cg07813275,NPL,N-acetylneuraminate pyruvate lyase [Source:HGNC Symbol;Acc:HGNC:16781]
cg07866131,TYRO3,TYRO3 protein tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12446]
cg07889201,ZNF343,zinc finger protein 343 [Source:HGNC Symbol;Acc:HGNC:16017]
cg07907917,SERTAD3,SERTA domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17931]
cg07987148,TP53RK,TP53 regulating kinase [Source:HGNC Symbol;Acc:HGNC:16197]
cg08007110,C3orf38,chromosome 3 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:28384]
cg08030373,RAD54L2,RAD54 like 2 [Source:HGNC Symbol;Acc:HGNC:29123]
cg08083041,KIAA1199,NA
cg08095700,EHHADH,enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3247]
cg08141806,FBXO21,F-box protein 21 [Source:HGNC Symbol;Acc:HGNC:13592]
cg08172999,C2orf69,chromosome 2 open reading frame 69 [Source:HGNC Symbol;Acc:HGNC:26799]
cg08173915,IFNGR2,interferon gamma receptor 2 [Source:HGNC Symbol;Acc:HGNC:5440]
cg08243963,SC5DL,NA
cg08259313,NSUN4,NOP2/Sun RNA methyltransferase family member 4 [Source:HGNC Symbol;Acc:HGNC:31802]
cg08301526,SLC39A3,solute carrier family 39 member 3 [Source:HGNC Symbol;Acc:HGNC:17128]
cg08326109,CGB7,chorionic gonadotropin beta subunit 7 [Source:HGNC Symbol;Acc:HGNC:16451]
cg08342675,BZW1,basic leucine zipper and W2 domains 1 [Source:HGNC Symbol;Acc:HGNC:18380]
cg08412316,MTMR2,myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]
cg08438126,WBP4,WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]
cg08541497,C8orf76,chromosome 8 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:25924]
cg08603125,SRPK1,SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]
cg08612187,ANKRD42,ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:HGNC:26752]
cg08740087,RBM16,NA
cg08742424,KLHDC5,NA
cg08829299,ATHL1,NA
cg08886482,TMEM201,transmembrane protein 201 [Source:HGNC Symbol;Acc:HGNC:33719]
cg08889748,ZNF639,zinc finger protein 639 [Source:HGNC Symbol;Acc:HGNC:30950]
cg08891096,MYH11,myosin heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:7569]
cg08940001,MAPRE3,microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]
cg08979515,ABHD10,abhydrolase domain containing 10 [Source:HGNC Symbol;Acc:HGNC:25656]
cg09025324,DSE,dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144]
cg09049376,OLA1,Obg like ATPase 1 [Source:HGNC Symbol;Acc:HGNC:28833]
cg09049982,ITCH,itchy E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13890]
cg09099062,ZNF786,zinc finger protein 786 [Source:HGNC Symbol;Acc:HGNC:21806]
cg09126043,CEP350,centrosomal protein 350 [Source:HGNC Symbol;Acc:HGNC:24238]
cg09139451,TRAF5,TNF receptor associated factor 5 [Source:HGNC Symbol;Acc:HGNC:12035]
cg09141351,SMARCE1,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 [Source:HGNC Symbol;Acc:HGNC:11109]
cg09177277,DAPK2,death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]
cg09227563,CDC42EP5,CDC42 effector protein 5 [Source:HGNC Symbol;Acc:HGNC:17408]
cg09275862,TAF1A,TATA-box binding protein associated factor, RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:11532]
cg09373727,PTP4A2,protein tyrosine phosphatase type IVA, member 2 [Source:HGNC Symbol;Acc:HGNC:9635]
cg09413064,UBE2Q1,ubiquitin conjugating enzyme E2 Q1 [Source:HGNC Symbol;Acc:HGNC:15698]
cg09451763,EI24,EI24, autophagy associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:13276]
cg09460369,RAB2A,RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]
cg09473664,RCN1,reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]
cg09498440,TMEM171,transmembrane protein 171 [Source:HGNC Symbol;Acc:HGNC:27031]
cg09574807,MED7,mediator complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:2378]
cg09619309,TPD52,tumor protein D52 [Source:HGNC Symbol;Acc:HGNC:12005]
cg09659443,SKP1,S-phase kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]
cg09700630,CNIH2,cornichon family AMPA receptor auxiliary protein 2 [Source:HGNC Symbol;Acc:HGNC:28744]
cg09795195,DHX40,DEAH-box helicase 40 [Source:HGNC Symbol;Acc:HGNC:18018]
cg09898729,C1orf212,NA
cg09926892,RBM39,RNA binding motif protein 39 [Source:HGNC Symbol;Acc:HGNC:15923]
cg09949713,GABARAP,GABA type A receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:4067]
cg09958192,PSKH1,protein serine kinase H1 [Source:HGNC Symbol;Acc:HGNC:9529]
cg10035321,CLASP1,cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]
cg10052118,MMD,monocyte to macrophage differentiation associated [Source:HGNC Symbol;Acc:HGNC:7153]
cg10107382,ZCCHC3,zinc finger CCHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16230]
cg10112672,DACT1,dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]
cg10120645,RNF139,ring finger protein 139 [Source:HGNC Symbol;Acc:HGNC:17023]
cg10146807,API5,apoptosis inhibitor 5 [Source:HGNC Symbol;Acc:HGNC:594]
cg10168763,ADCY9,adenylate cyclase 9 [Source:HGNC Symbol;Acc:HGNC:240]
cg10207787,PPP2R2A,protein phosphatase 2 regulatory subunit Balpha [Source:HGNC Symbol;Acc:HGNC:9304]
cg10223225,GPR125,NA
cg10227843,TULP3,tubby like protein 3 [Source:HGNC Symbol;Acc:HGNC:12425]
cg10348543,MOSPD3,motile sperm domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25078]
cg10358907,RPL36,ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631]
cg10498900,PANK3,pantothenate kinase 3 [Source:HGNC Symbol;Acc:HGNC:19365]
cg10586903,ADCK4,NA
cg10593256,ZNF700,zinc finger protein 700 [Source:HGNC Symbol;Acc:HGNC:25292]
cg10694761,FAM86B1,family with sequence similarity 86 member B1 [Source:HGNC Symbol;Acc:HGNC:28268]
cg10717906,VASP,vasodilator stimulated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:12652]
cg10743062,NCOA6,nuclear receptor coactivator 6 [Source:HGNC Symbol;Acc:HGNC:15936]
cg10770076,TMEM45A,transmembrane protein 45A [Source:HGNC Symbol;Acc:HGNC:25480]
cg10829342,SLC9A3R1,SLC9A3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075]
cg10859192,ATP5G2,NA
cg10906530,LOC645332,NA
cg10909732,CDC25C,cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727]
cg11007423,SPPL2A,signal peptide peptidase like 2A [Source:HGNC Symbol;Acc:HGNC:30227]
cg11012543,ALAS1,5'-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396]
cg11066673,MLEC,malectin [Source:HGNC Symbol;Acc:HGNC:28973]
cg11114757,BIRC2,baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:590]
cg11143148,TTC7B,tetratricopeptide repeat domain 7B [Source:HGNC Symbol;Acc:HGNC:19858]
cg11145399,TP53BP2,tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]
cg11231849,KLHL12,kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]
cg11249313,DOCK10,dedicator of cytokinesis 10 [Source:HGNC Symbol;Acc:HGNC:23479]
cg11466815,SLC38A9,solute carrier family 38 member 9 [Source:HGNC Symbol;Acc:HGNC:26907]
cg11695653,LDOC1L,NA
cg11740152,DSN1,DSN1 homolog, MIS12 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16165]
cg11743054,SLC9A1,solute carrier family 9 member A1 [Source:HGNC Symbol;Acc:HGNC:11071]
cg11788450,ESYT1,extended synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:29534]
cg11874323,C3orf52,chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:26255]
cg11895240,SEC61A2,Sec61 translocon alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:17702]
cg11914902,POLR3B,RNA polymerase III subunit B [Source:HGNC Symbol;Acc:HGNC:30348]
cg11965671,CCNJL,cyclin J like [Source:HGNC Symbol;Acc:HGNC:25876]
cg12013321,GCLC,glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311]
cg12039184,TRAF3IP1,TRAF3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:17861]
cg12051613,ATRIP,ATR interacting protein [Source:HGNC Symbol;Acc:HGNC:33499]
cg12076012,ZFYVE1,zinc finger FYVE-type containing 1 [Source:HGNC Symbol;Acc:HGNC:13180]
cg12298872,C1orf69,NA
cg12374775,SCAND2,NA
cg12395216,STT3B,STT3B, catalytic subunit of the oligosaccharyltransferase complex [Source:HGNC Symbol;Acc:HGNC:30611]
cg12413918,ERBB2,erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]
cg12428738,RGL2,ral guanine nucleotide dissociation stimulator like 2 [Source:HGNC Symbol;Acc:HGNC:9769]
cg12471811,ARHGAP22,Rho GTPase activating protein 22 [Source:HGNC Symbol;Acc:HGNC:30320]
cg12578959,CWF19L2,CWF19 like 2, cell cycle control (S. pombe) [Source:HGNC Symbol;Acc:HGNC:26508]
cg12612947,TOP2B,DNA topoisomerase II beta [Source:HGNC Symbol;Acc:HGNC:11990]
cg12647497,GSTM2,glutathione S-transferase mu 2 [Source:HGNC Symbol;Acc:HGNC:4634]
cg12649539,C6orf132,chromosome 6 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:21288]
cg12656487,ODF2L,outer dense fiber of sperm tails 2 like [Source:HGNC Symbol;Acc:HGNC:29225]
cg12676444,NGLY1,N-glycanase 1 [Source:HGNC Symbol;Acc:HGNC:17646]
cg12840024,EPB49,NA
cg12876038,ZNF16,zinc finger protein 16 [Source:HGNC Symbol;Acc:HGNC:12947]
cg12883826,CAMK2D,calcium/calmodulin dependent protein kinase II delta [Source:HGNC Symbol;Acc:HGNC:1462]
cg12994003,LBR,lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518]
cg13067671,PDCD2,programmed cell death 2 [Source:HGNC Symbol;Acc:HGNC:8762]
cg13071476,NEU1,neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]
cg13072241,GPR126,NA
cg13118545,NFE2L3,nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]
cg13235717,SFN,stratifin [Source:HGNC Symbol;Acc:HGNC:10773]
cg13313295,CNOT6L,CCR4-NOT transcription complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:18042]
cg13324205,SF3B5,splicing factor 3b subunit 5 [Source:HGNC Symbol;Acc:HGNC:21083]
cg13372293,NBEAL1,neurobeachin like 1 [Source:HGNC Symbol;Acc:HGNC:20681]
cg13393830,ZNF577,zinc finger protein 577 [Source:HGNC Symbol;Acc:HGNC:28673]
cg13405161,EIF2C2,NA
cg13416283,HSP90AA1,heat shock protein 90 alpha family class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253]
cg13452386,NUDT8,nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]
cg13476044,POLD1,DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]
cg13619163,SLC22A15,solute carrier family 22 member 15 [Source:HGNC Symbol;Acc:HGNC:20301]
cg13622209,KIAA1033,NA
cg13626866,C11orf2,NA
cg13645078,PHLDA3,pleckstrin homology like domain family A member 3 [Source:HGNC Symbol;Acc:HGNC:8934]
cg13659951,KIAA1432,NA
cg13728951,WHSC1,NA
cg13795627,ARHGEF11,Rho guanine nucleotide exchange factor 11 [Source:HGNC Symbol;Acc:HGNC:14580]
cg13828600,KLHL7,kelch like family member 7 [Source:HGNC Symbol;Acc:HGNC:15646]
cg13897914,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18828]
cg13932995,KDSR,3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]
cg14012220,DUSP16,dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909]
cg14042912,SCN4B,sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592]
cg14288486,AK3,adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]
cg14310730,C9orf156,NA
cg14514949,RNF168,ring finger protein 168 [Source:HGNC Symbol;Acc:HGNC:26661]
cg14535884,ATP6V1G1,ATPase H+ transporting V1 subunit G1 [Source:HGNC Symbol;Acc:HGNC:864]
cg14568384,TMEM180,NA
cg14577373,CYP20A1,cytochrome P450 family 20 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:20576]
cg14578028,FBXO3,F-box protein 3 [Source:HGNC Symbol;Acc:HGNC:13582]
cg14593317,CDK2AP2,cyclin dependent kinase 2 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:30833]
cg14654385,FERMT3,fermitin family member 3 [Source:HGNC Symbol;Acc:HGNC:23151]
cg14660573,NR1H2,nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965]
cg14693961,ARHGEF1,Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]
cg14773826,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]
cg14776763,ZNF607,zinc finger protein 607 [Source:HGNC Symbol;Acc:HGNC:28192]
cg14830118,FAM18B,NA
cg14878016,TPX2,TPX2, microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]
cg14989642,HIST1H3E,histone cluster 1 H3 family member e [Source:HGNC Symbol;Acc:HGNC:4769]
cg15032393,ZNF8,zinc finger protein 8 [Source:HGNC Symbol;Acc:HGNC:13154]
cg15047774,ASAM,NA
cg15056556,RAB32,RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]
cg15090714,MED13,mediator complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:22474]
cg15174977,TMEM110,NA
cg15210999,DTNBP1,dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]
cg15244129,C8orf83,NA
cg15308295,HERC5,HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]
cg15444076,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21034]
cg15454857,RPUSD2,RNA pseudouridylate synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180]
cg15500320,JUN,Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]
cg15538669,HSPA9,heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244]
cg15545957,CYTH2,cytohesin 2 [Source:HGNC Symbol;Acc:HGNC:9502]
cg15562706,ABCD3,ATP binding cassette subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:67]
cg15613465,TMEM150A,transmembrane protein 150A [Source:HGNC Symbol;Acc:HGNC:24677]
cg15683488,ZFYVE9,zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775]
cg15712267,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1 [Source:HGNC Symbol;Acc:HGNC:5270]
cg15804598,HEXIM1,hexamethylene bisacetamide inducible 1 [Source:HGNC Symbol;Acc:HGNC:24953]
cg15927357,C18orf32,chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:31690]
cg15949924,USP24,ubiquitin specific peptidase 24 [Source:HGNC Symbol;Acc:HGNC:12623]
cg16028064,BPTF,bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]
cg16047490,ITGB4,integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]
cg16048163,BCL2L13,BCL2 like 13 [Source:HGNC Symbol;Acc:HGNC:17164]
cg16119134,MAPK7,mitogen-activated protein kinase 7 [Source:HGNC Symbol;Acc:HGNC:6880]
cg16189569,FAM133B,family with sequence similarity 133 member B [Source:HGNC Symbol;Acc:HGNC:28629]
cg16239296,BTBD1,BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1120]
cg16253168,NOL7,nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]
cg16412592,MLYCD,malonyl-CoA decarboxylase [Source:HGNC Symbol;Acc:HGNC:7150]
cg16414945,DUSP12,dual specificity phosphatase 12 [Source:HGNC Symbol;Acc:HGNC:3067]
cg16505550,PPAP2B,NA
cg16546279,ATXN7L3,ataxin 7 like 3 [Source:HGNC Symbol;Acc:HGNC:25416]
cg16568681,CD59,CD59 molecule (CD59 blood group) [Source:HGNC Symbol;Acc:HGNC:1689]
cg16658719,TGFB2,transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]
cg16910115,FAM36A,NA
cg17003376,ZNF202,zinc finger protein 202 [Source:HGNC Symbol;Acc:HGNC:12994]
cg17010112,STBD1,starch binding domain 1 [Source:HGNC Symbol;Acc:HGNC:24854]
cg17015803,ALPL,alkaline phosphatase, liver/bone/kidney [Source:HGNC Symbol;Acc:HGNC:438]
cg17021527,POGZ,pogo transposable element derived with ZNF domain [Source:HGNC Symbol;Acc:HGNC:18801]
cg17065601,SUMO2,small ubiquitin-like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]
cg17085457,ZNF697,zinc finger protein 697 [Source:HGNC Symbol;Acc:HGNC:32034]
cg17170446,C11orf58,chromosome 11 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:16990]
cg17200564,EIF3F,eukaryotic translation initiation factor 3 subunit F [Source:HGNC Symbol;Acc:HGNC:3275]
cg17239185,UBR4,ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313]
cg17341703,SLC35A1,solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021]
cg17355191,GBGT1,globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group) [Source:HGNC Symbol;Acc:HGNC:20460]
cg17449086,C7orf55,NA
cg17514123,ZNF251,zinc finger protein 251 [Source:HGNC Symbol;Acc:HGNC:13045]
cg17557230,ZFYVE16,zinc finger FYVE-type containing 16 [Source:HGNC Symbol;Acc:HGNC:20756]
cg17570276,EIF2AK1,eukaryotic translation initiation factor 2 alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:24921]
cg17574799,TSEN2,tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]
cg17765291,GMPPA,GDP-mannose pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:22923]
cg17945282,ATR,ATR serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:882]
cg17960080,SPAG5,sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]
cg17990871,SLC35E2,solute carrier family 35 member E2 [Source:HGNC Symbol;Acc:HGNC:20863]
cg18030038,ARMC8,armadillo repeat containing 8 [Source:HGNC Symbol;Acc:HGNC:24999]
cg18053505,KAT2B,lysine acetyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:8638]
cg18172823,SH3GLB1,SH3 domain containing GRB2 like, endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]
cg18189591,IGF2R,insulin like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]
cg18192417,NEBL,nebulette [Source:HGNC Symbol;Acc:HGNC:16932]
cg18273818,KIAA0947,NA
cg18407136,C15orf40,chromosome 15 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:28443]
cg18429646,TTC39C,tetratricopeptide repeat domain 39C [Source:HGNC Symbol;Acc:HGNC:26595]
cg18512512,MDC1,mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]
cg18577618,METTL2A,methyltransferase like 2A [Source:HGNC Symbol;Acc:HGNC:25755]
cg18847227,SUMF1,sulfatase modifying factor 1 [Source:HGNC Symbol;Acc:HGNC:20376]
cg19016967,SMARCD2,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2 [Source:HGNC Symbol;Acc:HGNC:11107]
cg19037388,ATP13A1,ATPase 13A1 [Source:HGNC Symbol;Acc:HGNC:24215]
cg19149125,PROSC,NA
cg19241468,PARP14,poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]
cg19285552,ATG16L2,autophagy related 16 like 2 [Source:HGNC Symbol;Acc:HGNC:25464]
cg19377754,FOXP1,forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823]
cg19391265,ZNF136,zinc finger protein 136 [Source:HGNC Symbol;Acc:HGNC:12920]
cg19415091,PELP1,proline, glutamate and leucine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:30134]
cg19498319,TSPAN13,tetraspanin 13 [Source:HGNC Symbol;Acc:HGNC:21643]
cg19608105,CYP2U1,cytochrome P450 family 2 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:20582]
cg19627446,DHX30,DExH-box helicase 30 [Source:HGNC Symbol;Acc:HGNC:16716]
cg19712746,KDR,kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]
cg19787841,PCBP2,poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]
cg19995112,CSE1L,chromosome segregation 1 like [Source:HGNC Symbol;Acc:HGNC:2431]
cg20066347,DCAF5,DDB1 and CUL4 associated factor 5 [Source:HGNC Symbol;Acc:HGNC:20224]
cg20080997,ARHGAP11A,Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]
cg20154743,ZNF562,zinc finger protein 562 [Source:HGNC Symbol;Acc:HGNC:25950]
cg20220242,RWDD2B,RWD domain containing 2B [Source:HGNC Symbol;Acc:HGNC:1302]
cg20249469,ETV6,ETS variant 6 [Source:HGNC Symbol;Acc:HGNC:3495]
cg20330296,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714]
cg20444320,STAM,signal transducing adaptor molecule [Source:HGNC Symbol;Acc:HGNC:11357]
cg20468883,BNIP2,BCL2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1083]
cg20516256,SFRS5,NA
cg20696605,KTELC1,NA
cg20779700,MYCBP2,MYC binding protein 2, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:23386]
cg20915447,CLN8,CLN8, transmembrane ER and ERGIC protein [Source:HGNC Symbol;Acc:HGNC:2079]
cg20950843,CYB5R3,cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873]
cg20981402,CAPRIN1,cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]
cg21083314,MRPL33,mitochondrial ribosomal protein L33 [Source:HGNC Symbol;Acc:HGNC:14487]
