id,gene,description
cg13394530,C9orf23,NA
cg13432911,LSM6,LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17017]
cg13443953,NECAP1,NECAP endocytosis associated 1 [Source:HGNC Symbol;Acc:HGNC:24539]
cg13451370,DHX8,DEAH-box helicase 8 [Source:HGNC Symbol;Acc:HGNC:2749]
cg13462028,RAB31,RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]
cg13572911,ACO1,aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]
cg13858687,RPL5,ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360]
cg14040252,NUMB,NUMB, endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]
cg14151259,ID4,inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]
cg14166453,ASPRV1,aspartic peptidase retroviral like 1 [Source:HGNC Symbol;Acc:HGNC:26321]
cg14186304,STRBP,spermatid perinuclear RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16462]
cg14204843,RRS1,ribosome biogenesis regulator homolog [Source:HGNC Symbol;Acc:HGNC:17083]
cg14213160,GDF15,growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]
cg14215970,STOM,stomatin [Source:HGNC Symbol;Acc:HGNC:3383]
cg14221264,CKAP2,cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]
cg14292368,CRTC1,CREB regulated transcription coactivator 1 [Source:HGNC Symbol;Acc:HGNC:16062]
cg14370507,NOL12,nucleolar protein 12 [Source:HGNC Symbol;Acc:HGNC:28585]
cg14400389,NUP85,nucleoporin 85 [Source:HGNC Symbol;Acc:HGNC:8734]
cg14446107,ANKRD19,NA
cg14446942,ITGB1,integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]
cg14462645,PAQR8,progestin and adipoQ receptor family member 8 [Source:HGNC Symbol;Acc:HGNC:15708]
cg14487271,WWP1,WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]
cg14503783,ANP32B,acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]
cg14514237,ALOX5,arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]
cg14665951,SLC4A3,solute carrier family 4 member 3 [Source:HGNC Symbol;Acc:HGNC:11029]
cg14679202,L3MBTL2,L3MBTL2, polycomb repressive complex 1 subunit [Source:HGNC Symbol;Acc:HGNC:18594]
cg14741143,SSR3,signal sequence receptor subunit 3 [Source:HGNC Symbol;Acc:HGNC:11325]
cg14808739,SREBF1,sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289]
cg14812492,DGKH,diacylglycerol kinase eta [Source:HGNC Symbol;Acc:HGNC:2854]
cg14849782,SLC16A10,solute carrier family 16 member 10 [Source:HGNC Symbol;Acc:HGNC:17027]
cg14879736,MRPS22,mitochondrial ribosomal protein S22 [Source:HGNC Symbol;Acc:HGNC:14508]
cg14884747,ZNF330,zinc finger protein 330 [Source:HGNC Symbol;Acc:HGNC:15462]
cg14903097,C2orf43,NA
cg14903221,PHYH,phytanoyl-CoA 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:8940]
cg14947789,FBXO34,F-box protein 34 [Source:HGNC Symbol;Acc:HGNC:20201]
cg14976442,SH3BP5L,SH3 binding domain protein 5 like [Source:HGNC Symbol;Acc:HGNC:29360]
cg15035911,ARID3A,AT-rich interaction domain 3A [Source:HGNC Symbol;Acc:HGNC:3031]
cg15337887,SLC30A5,solute carrier family 30 member 5 [Source:HGNC Symbol;Acc:HGNC:19089]
cg15421984,RICTOR,RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611]
cg15423613,KCTD7,potassium channel tetramerization domain containing 7 [Source:HGNC Symbol;Acc:HGNC:21957]
cg15611108,NR2F6,nuclear receptor subfamily 2 group F member 6 [Source:HGNC Symbol;Acc:HGNC:7977]
cg15736978,EBF4,early B cell factor 4 [Source:HGNC Symbol;Acc:HGNC:29278]
cg15787744,NFKBIE,NFKB inhibitor epsilon [Source:HGNC Symbol;Acc:HGNC:7799]
cg15831653,DNAJC1,DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]
cg15853125,TIAM1,T cell lymphoma invasion and metastasis 1 [Source:HGNC Symbol;Acc:HGNC:11805]
cg15983584,TPD52L1,tumor protein D52 like 1 [Source:HGNC Symbol;Acc:HGNC:12006]
cg16276290,KCTD15,potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]
cg16311344,EIF2C4,NA
cg16357287,SEH1L,SEH1 like nucleoporin [Source:HGNC Symbol;Acc:HGNC:30379]
cg16393207,GDPD5,glycerophosphodiester phosphodiesterase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28804]
cg16423265,LSM14B,LSM family member 14B [Source:HGNC Symbol;Acc:HGNC:15887]
cg16505687,GPR137B,G protein-coupled receptor 137B [Source:HGNC Symbol;Acc:HGNC:11862]
cg16591875,NDN,necdin, MAGE family member [Source:HGNC Symbol;Acc:HGNC:7675]
cg16657244,NOLC1,nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15608]
cg16954204,MBOAT1,membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]
cg17074353,PAQR5,progestin and adipoQ receptor family member 5 [Source:HGNC Symbol;Acc:HGNC:29645]
cg17214237,ZNF467,zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]
cg17297328,SLC25A24,solute carrier family 25 member 24 [Source:HGNC Symbol;Acc:HGNC:20662]
cg17359975,CTGF,connective tissue growth factor [Source:HGNC Symbol;Acc:HGNC:2500]
cg17412602,POU3F1,POU class 3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9214]
cg17764507,ZDBF2,zinc finger DBF-type containing 2 [Source:HGNC Symbol;Acc:HGNC:29313]
cg17800124,CAPS,calcyphosine [Source:HGNC Symbol;Acc:HGNC:1487]
cg17935811,DHRS3,dehydrogenase/reductase 3 [Source:HGNC Symbol;Acc:HGNC:17693]
cg18023724,NAF1,nuclear assembly factor 1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:25126]
cg18024487,DERL3,derlin 3 [Source:HGNC Symbol;Acc:HGNC:14236]
cg18078696,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:8575]
cg18137040,TRPC6,transient receptor potential cation channel subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:12338]
cg18174881,C14orf106,NA
cg18557556,KRR1,KRR1, small subunit processome component homolog [Source:HGNC Symbol;Acc:HGNC:5176]
cg18580322,G2E3,G2/M-phase specific E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:20338]
cg18676764,DCAF12,DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]
cg18842363,C6orf47,chromosome 6 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:19076]
cg18865832,PCDHB9,protocadherin beta 9 [Source:HGNC Symbol;Acc:HGNC:8694]
cg19040032,C8orf33,chromosome 8 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26104]
cg19255853,LOC93622,NA
cg19280968,PPP1R2,protein phosphatase 1 regulatory inhibitor subunit 2 [Source:HGNC Symbol;Acc:HGNC:9288]
cg19327213,KPTN,kaptin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:6404]
cg19499776,ZNF525,zinc finger protein 525 [Source:HGNC Symbol;Acc:HGNC:29423]
cg19552565,USP30,ubiquitin specific peptidase 30 [Source:HGNC Symbol;Acc:HGNC:20065]
cg19734163,ZC3HAV1L,zinc finger CCCH-type containing, antiviral 1 like [Source:HGNC Symbol;Acc:HGNC:22423]
cg19937285,EPHB1,EPH receptor B1 [Source:HGNC Symbol;Acc:HGNC:3392]
cg19940065,SEPT5,septin 5 [Source:HGNC Symbol;Acc:HGNC:9164]
cg20074395,SNPH,syntaphilin [Source:HGNC Symbol;Acc:HGNC:15931]
cg20091107,ATL2,atlastin GTPase 2 [Source:HGNC Symbol;Acc:HGNC:24047]
cg20333027,ITM2C,integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175]
cg20335185,MSTO2P,misato family member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:26329]
cg20353653,ZSCAN2,zinc finger and SCAN domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20994]
cg20708135,TSKU,tsukushi, small leucine rich proteoglycan [Source:HGNC Symbol;Acc:HGNC:28850]
cg20740157,SCD5,stearoyl-CoA desaturase 5 [Source:HGNC Symbol;Acc:HGNC:21088]
cg20953400,GUF1,GUF1 homolog, GTPase [Source:HGNC Symbol;Acc:HGNC:25799]
cg21009824,UTP11L,NA
cg21208943,RABIF,RAB interacting factor [Source:HGNC Symbol;Acc:HGNC:9797]
cg21224049,ATP5I,NA
cg21365364,DTD1,D-tyrosyl-tRNA deacylase 1 [Source:HGNC Symbol;Acc:HGNC:16219]
cg21531688,GUSBL2,NA
cg21583668,MON1A,MON1 homolog A, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:28207]
cg21637763,SPPL3,signal peptide peptidase like 3 [Source:HGNC Symbol;Acc:HGNC:30424]
cg21700511,HSPA12B,heat shock protein family A (Hsp70) member 12B [Source:HGNC Symbol;Acc:HGNC:16193]
cg21742836,PPP4C,protein phosphatase 4 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9319]
cg21867468,RNF14,ring finger protein 14 [Source:HGNC Symbol;Acc:HGNC:10058]
cg21934588,DFFA,DNA fragmentation factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2772]
cg21962791,PYROXD1,pyridine nucleotide-disulphide oxidoreductase domain 1 [Source:HGNC Symbol;Acc:HGNC:26162]
cg22378614,CARM1,coactivator associated arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23393]
cg22637865,TTLL1,tubulin tyrosine ligase like 1 [Source:HGNC Symbol;Acc:HGNC:1312]
cg22807305,TMEM30A,transmembrane protein 30A [Source:HGNC Symbol;Acc:HGNC:16667]
cg22876739,TET1,tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]
cg23024444,PTTG1,pituitary tumor-transforming 1 [Source:HGNC Symbol;Acc:HGNC:9690]
cg23141096,TM9SF3,transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529]
cg23322292,KIAA1715,NA
cg23430644,PCNXL3,NA
cg23478349,C15orf39,chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:24497]
cg23547429,SLC43A3,solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]
cg23575320,FLVCR2,feline leukemia virus subgroup C cellular receptor family member 2 [Source:HGNC Symbol;Acc:HGNC:20105]
cg23713742,SPAG4,sperm associated antigen 4 [Source:HGNC Symbol;Acc:HGNC:11214]
cg24057023,HNRNPA3,heterogeneous nuclear ribonucleoprotein A3 [Source:HGNC Symbol;Acc:HGNC:24941]
cg24070123,C6orf106,chromosome 6 open reading frame 106 [Source:HGNC Symbol;Acc:HGNC:21215]
cg24072013,SYF2,SYF2 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:19824]
cg24878755,C6orf115,NA
cg25162921,MTAP,methylthioadenosine phosphorylase [Source:HGNC Symbol;Acc:HGNC:7413]
cg25603883,SHC1,SHC adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:10840]
cg25741319,CCDC138,coiled-coil domain containing 138 [Source:HGNC Symbol;Acc:HGNC:26531]
cg25864757,SETD2,SET domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18420]
cg25908612,PCIF1,PDX1 C-terminal inhibiting factor 1 [Source:HGNC Symbol;Acc:HGNC:16200]
cg26024206,ZNF282,zinc finger protein 282 [Source:HGNC Symbol;Acc:HGNC:13076]
cg26159395,MAT2A,methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]
cg26517889,CENPJ,centromere protein J [Source:HGNC Symbol;Acc:HGNC:17272]
cg26674779,GOLGA7,golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876]
cg26789489,NBPF1,NBPF member 1 [Source:HGNC Symbol;Acc:HGNC:26088]
cg26823162,HSPBP1,HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989]
