id,gene,description
cg07625840,PRSS12,serine protease 12 [Source:HGNC Symbol;Acc:HGNC:9477]
cg07661904,SAR1A,secretion associated Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534]
cg07777224,ZNF584,zinc finger protein 584 [Source:HGNC Symbol;Acc:HGNC:27318]
cg07851808,NR2C2,nuclear receptor subfamily 2 group C member 2 [Source:HGNC Symbol;Acc:HGNC:7972]
cg07883622,C12orf61,NA
cg07883823,SLC22A3,solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]
cg07957491,UCK1,uridine-cytidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:14859]
cg07963181,HRH1,histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]
cg08028037,INTS6,integrator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14879]
cg08035082,AMPD3,adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]
cg08052882,NNT,nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]
cg08129953,STK25,serine/threonine kinase 25 [Source:HGNC Symbol;Acc:HGNC:11404]
cg08135278,TMEM63A,transmembrane protein 63A [Source:HGNC Symbol;Acc:HGNC:29118]
cg08151731,FBN1,fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]
cg08181646,SIK2,salt inducible kinase 2 [Source:HGNC Symbol;Acc:HGNC:21680]
cg08301181,UNK,unkempt family zinc finger [Source:HGNC Symbol;Acc:HGNC:29369]
cg08359347,FZD4,frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042]
cg08374732,ZNF518A,zinc finger protein 518A [Source:HGNC Symbol;Acc:HGNC:29009]
cg08386832,C5orf41,NA
cg08405378,SMARCA4,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:HGNC Symbol;Acc:HGNC:11100]
cg08535148,RBPJ,recombination signal binding protein for immunoglobulin kappa J region [Source:HGNC Symbol;Acc:HGNC:5724]
cg08538976,ALDH4A1,aldehyde dehydrogenase 4 family member A1 [Source:HGNC Symbol;Acc:HGNC:406]
cg08626932,GMEB2,glucocorticoid modulatory element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4371]
cg08690031,CDCA7,cell division cycle associated 7 [Source:HGNC Symbol;Acc:HGNC:14628]
cg08711867,RNF2,ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]
cg08719577,MEGF6,multiple EGF like domains 6 [Source:HGNC Symbol;Acc:HGNC:3232]
cg08825190,RAB3A,RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]
cg08848324,SP3,Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208]
cg08871354,GINS2,GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]
cg08977790,COL7A1,collagen type VII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2214]
cg08979352,TSPAN5,tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]
cg09009410,NRP1,neuropilin 1 [Source:HGNC Symbol;Acc:HGNC:8004]
cg09053081,CD40,CD40 molecule [Source:HGNC Symbol;Acc:HGNC:11919]
cg09097040,MDM1,Mdm1 nuclear protein [Source:HGNC Symbol;Acc:HGNC:29917]
cg09127853,E2F8,E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]
cg09253931,EFCAB4A,NA
cg09255124,TTC17,tetratricopeptide repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:25596]
cg09291654,AVPI1,arginine vasopressin induced 1 [Source:HGNC Symbol;Acc:HGNC:30898]
cg09397375,ZNF672,zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179]
cg09459719,ATP1B3,ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]
cg09469111,LOC389333,NA
cg09494313,OCIAD1,OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074]
cg09498106,UPF1,UPF1, RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]
cg09569536,RIMKLB,ribosomal modification protein rimK like family member B [Source:HGNC Symbol;Acc:HGNC:29228]
cg09753865,MPP3,membrane palmitoylated protein 3 [Source:HGNC Symbol;Acc:HGNC:7221]
cg09765964,NUDT7,nudix hydrolase 7 [Source:HGNC Symbol;Acc:HGNC:8054]
cg09882061,FAF2,Fas associated factor family member 2 [Source:HGNC Symbol;Acc:HGNC:24666]
cg09892390,ARHGAP21,Rho GTPase activating protein 21 [Source:HGNC Symbol;Acc:HGNC:23725]
cg09896999,ZNF12,zinc finger protein 12 [Source:HGNC Symbol;Acc:HGNC:12902]
cg09970023,SIX4,SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]
cg10071929,CIZ1,CDKN1A interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:16744]
cg10140309,ADNP,activity dependent neuroprotector homeobox [Source:HGNC Symbol;Acc:HGNC:15766]
cg10172107,SKIL,SKI like proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10897]
cg10215570,DPY30,dpy-30, histone methyltransferase complex regulatory subunit [Source:HGNC Symbol;Acc:HGNC:24590]
cg10277146,SPAST,spastin [Source:HGNC Symbol;Acc:HGNC:11233]
cg10286128,CHST12,carbohydrate sulfotransferase 12 [Source:HGNC Symbol;Acc:HGNC:17423]
cg10301212,TAF5,TATA-box binding protein associated factor 5 [Source:HGNC Symbol;Acc:HGNC:11539]
cg10306450,GLS2,glutaminase 2 [Source:HGNC Symbol;Acc:HGNC:29570]
cg10315375,FAM193B,family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524]
cg10315993,CENPA,centromere protein A [Source:HGNC Symbol;Acc:HGNC:1851]
cg10565270,FAM86C,NA
cg10627354,CBR3,carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]
cg10679277,ETS1,ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]
cg10695234,RAD54B,RAD54 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:17228]
cg10822593,SFRS12,NA
cg10823844,FGFR1,fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]
cg10830905,METTL10,NA
cg10877050,PCCA,propionyl-CoA carboxylase alpha subunit [Source:HGNC Symbol;Acc:HGNC:8653]
cg10932427,LNPEP,leucyl and cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]
cg10933774,STARD10,StAR related lipid transfer domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666]
cg11037719,NQO2,N-ribosyldihydronicotinamide:quinone reductase 2 [Source:HGNC Symbol;Acc:HGNC:7856]
cg11115143,TTC30A,tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853]
cg11154542,CTSL1,NA
cg11220437,CLK4,CDC like kinase 4 [Source:HGNC Symbol;Acc:HGNC:13659]
cg11288801,DAZAP1,DAZ associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2683]
cg11518240,FKBP4,FK506 binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3720]
cg11547273,GNPDA2,glucosamine-6-phosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:21526]
cg11582558,ANKRD46,ankyrin repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:27229]
cg11639001,CEP164,centrosomal protein 164 [Source:HGNC Symbol;Acc:HGNC:29182]
cg11785176,EFR3B,EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155]
cg11850311,ID1,inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]
cg11856711,ZNF385A,zinc finger protein 385A [Source:HGNC Symbol;Acc:HGNC:17521]
cg12076344,SLC27A4,solute carrier family 27 member 4 [Source:HGNC Symbol;Acc:HGNC:10998]
cg12136126,CCDC15,coiled-coil domain containing 15 [Source:HGNC Symbol;Acc:HGNC:25798]
cg12213457,CHPT1,choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]
cg12377874,RAB27B,RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]
cg12421536,FAF1,Fas associated factor 1 [Source:HGNC Symbol;Acc:HGNC:3578]
cg12488585,EP400,E1A binding protein p400 [Source:HGNC Symbol;Acc:HGNC:11958]
cg12491765,RAB15,RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]
cg12686915,EIF3H,eukaryotic translation initiation factor 3 subunit H [Source:HGNC Symbol;Acc:HGNC:3273]
cg12847584,C20orf111,NA
cg12878982,TMEM120B,transmembrane protein 120B [Source:HGNC Symbol;Acc:HGNC:32008]
cg12972062,ZNF121,zinc finger protein 121 [Source:HGNC Symbol;Acc:HGNC:12904]
cg12986628,RNF26,ring finger protein 26 [Source:HGNC Symbol;Acc:HGNC:14646]
cg13061976,ALPK3,alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:17574]
cg13237657,SLC30A9,solute carrier family 30 member 9 [Source:HGNC Symbol;Acc:HGNC:1329]
cg13413755,NFIL3,nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]
cg13609040,B4GALT4,beta-1,4-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:927]
cg13613210,ZNF367,zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]
cg13615491,HMG20A,high mobility group 20A [Source:HGNC Symbol;Acc:HGNC:5001]
cg13621184,ARHGEF18,Rho/Rac guanine nucleotide exchange factor 18 [Source:HGNC Symbol;Acc:HGNC:17090]
cg13651857,KPNA5,karyopherin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6398]
cg13747803,ZNF234,zinc finger protein 234 [Source:HGNC Symbol;Acc:HGNC:13027]
cg13789015,NCRNA00094,NA
cg13819485,CCDC84,coiled-coil domain containing 84 [Source:HGNC Symbol;Acc:HGNC:30460]
cg13830636,SEC24C,SEC24 homolog C, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10705]
cg13965276,RBM4,RNA binding motif protein 4 [Source:HGNC Symbol;Acc:HGNC:9901]
cg13981356,IMPACT,impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387]
cg13991233,GAS7,growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]
cg14074042,PWWP2A,PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406]
cg14081599,PDCD5,programmed cell death 5 [Source:HGNC Symbol;Acc:HGNC:8764]
cg14198877,IKBKB,inhibitor of nuclear factor kappa B kinase subunit beta [Source:HGNC Symbol;Acc:HGNC:5960]
cg14254745,DHDDS,dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:20603]
cg14290704,SMARCA2,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 [Source:HGNC Symbol;Acc:HGNC:11098]
cg14334897,KLHL5,kelch like family member 5 [Source:HGNC Symbol;Acc:HGNC:6356]
cg14420982,GNAQ,G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390]
cg14497203,RAB36,RAB36, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9775]
cg14553765,CLDN5,claudin 5 [Source:HGNC Symbol;Acc:HGNC:2047]
cg15153791,AGRN,agrin [Source:HGNC Symbol;Acc:HGNC:329]
cg15407162,ZNF193,NA
cg15460387,UBE2Q2,ubiquitin conjugating enzyme E2 Q2 [Source:HGNC Symbol;Acc:HGNC:19248]
cg15489541,C11orf31,NA
cg15589930,DNTTIP2,deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013]
cg15594306,MOXD1,monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063]
cg15622309,ATL3,atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]
cg15654964,BSDC1,BSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25501]
cg15781625,UCK2,uridine-cytidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12562]
cg15793197,MAP3K3,mitogen-activated protein kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6855]
cg16119505,PTBP2,polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]
cg16617366,KIAA0427,NA
cg16635274,PIAS2,protein inhibitor of activated STAT 2 [Source:HGNC Symbol;Acc:HGNC:17311]
cg16709384,LRIG2,leucine rich repeats and immunoglobulin like domains 2 [Source:HGNC Symbol;Acc:HGNC:20889]
cg16936060,HOPX,HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]
cg16949889,DND1,DND microRNA-mediated repression inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:23799]
cg17077762,OAZ2,ornithine decarboxylase antizyme 2 [Source:HGNC Symbol;Acc:HGNC:8096]
cg17100207,XPO7,exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]
cg17140815,ATP6V1F,ATPase H+ transporting V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832]
cg17270808,POGK,pogo transposable element derived with KRAB domain [Source:HGNC Symbol;Acc:HGNC:18800]
cg17341345,CCNH,cyclin H [Source:HGNC Symbol;Acc:HGNC:1594]
cg17610931,SMTN,smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]
cg17751892,SDK2,sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]
cg17806678,RP9P,RP9 pseudogene [Source:HGNC Symbol;Acc:HGNC:33969]
cg17865752,CCNT2,cyclin T2 [Source:HGNC Symbol;Acc:HGNC:1600]
cg17901584,DHCR24,24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]
cg17919465,MTMR3,myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]
cg18061678,FDXR,ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]
cg18182269,DST,dystonin [Source:HGNC Symbol;Acc:HGNC:1090]
cg18253802,MYB,MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]
cg18295152,LSM11,LSM11, U7 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:30860]
cg18433086,ABL2,ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]
cg18539332,C10orf116,NA
cg18623836,RRM2,ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]
cg18873530,BCAT2,branched chain amino acid transaminase 2 [Source:HGNC Symbol;Acc:HGNC:977]
cg18919684,SCAMP5,secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]
cg19309009,MARK4,microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538]
cg19395400,EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526]
cg19601991,MARCH6,membrane associated ring-CH-type finger 6 [Source:HGNC Symbol;Acc:HGNC:30550]
cg19734030,H2AFV,H2A histone family member V [Source:HGNC Symbol;Acc:HGNC:20664]
cg19766102,XPNPEP1,X-prolyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:12822]
cg19823329,TEX10,testis expressed 10 [Source:HGNC Symbol;Acc:HGNC:25988]
cg19825525,PDS5B,PDS5 cohesin associated factor B [Source:HGNC Symbol;Acc:HGNC:20418]
cg19914904,LZTS2,leucine zipper tumor suppressor 2 [Source:HGNC Symbol;Acc:HGNC:29381]
cg19942640,TARS,threonyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:11572]
cg19959005,ESCO1,establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24645]
cg20010873,ACTR5,ARP5 actin related protein 5 homolog [Source:HGNC Symbol;Acc:HGNC:14671]
cg20161772,TADA1,transcriptional adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30631]
cg20372689,RCN2,reticulocalbin 2 [Source:HGNC Symbol;Acc:HGNC:9935]
cg20784314,YWHAB,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta [Source:HGNC Symbol;Acc:HGNC:12849]
cg20806130,ATAD2B,ATPase family, AAA domain containing 2B [Source:HGNC Symbol;Acc:HGNC:29230]
cg20873420,FZD5,frizzled class receptor 5 [Source:HGNC Symbol;Acc:HGNC:4043]
cg20908260,MPI,mannose phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:7216]
cg21226665,UBAP1,ubiquitin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:12461]
cg21297395,WRB,tryptophan rich basic protein [Source:HGNC Symbol;Acc:HGNC:12790]
cg21507882,IPO11,importin 11 [Source:HGNC Symbol;Acc:HGNC:20628]
cg21664310,LSM4,LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]
cg21834204,MTERFD3,NA
cg21911861,SAMD4B,sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]
cg22012835,ZNF224,zinc finger protein 224 [Source:HGNC Symbol;Acc:HGNC:13017]
cg22298500,PIAS4,protein inhibitor of activated STAT 4 [Source:HGNC Symbol;Acc:HGNC:17002]
cg22920792,DPY19L3,dpy-19 like C-mannosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:27120]
cg23137569,GMFB,glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]
cg23141632,F2RL1,F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]
cg23325384,ACSL3,acyl-CoA synthetase long chain family member 3 [Source:HGNC Symbol;Acc:HGNC:3570]
cg23641267,LPXN,leupaxin [Source:HGNC Symbol;Acc:HGNC:14061]
cg23752828,DCTN2,dynactin subunit 2 [Source:HGNC Symbol;Acc:HGNC:2712]
cg23825830,ACAA2,acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83]
cg23850205,MAP2K7,mitogen-activated protein kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6847]
cg23861930,GSK3A,glycogen synthase kinase 3 alpha [Source:HGNC Symbol;Acc:HGNC:4616]
cg23868119,PTPLA,NA
cg23957915,RCOR2,REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455]
cg23962826,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715]
cg24132694,SNAPC2,small nuclear RNA activating complex polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:11135]
cg24564491,SUMO3,small ubiquitin-like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
cg24565496,LMF1,lipase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:14154]
cg24635736,PSTK,phosphoseryl-tRNA kinase [Source:HGNC Symbol;Acc:HGNC:28578]
cg24824245,CMAS,cytidine monophosphate N-acetylneuraminic acid synthetase [Source:HGNC Symbol;Acc:HGNC:18290]
cg24828455,C3orf59,NA
cg24843157,UBA2,ubiquitin like modifier activating enzyme 2 [Source:HGNC Symbol;Acc:HGNC:30661]
cg24924563,TGOLN2,trans-golgi network protein 2 [Source:HGNC Symbol;Acc:HGNC:15450]
cg25106461,PACS2,phosphofurin acidic cluster sorting protein 2 [Source:HGNC Symbol;Acc:HGNC:23794]
cg25124030,MRPL48,mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:HGNC:16653]
cg25148733,TROAP,trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]
cg25282072,MYL5,myosin light chain 5 [Source:HGNC Symbol;Acc:HGNC:7586]
cg25284512,TTC4,tetratricopeptide repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12394]
cg25793831,ARMC9,armadillo repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:20730]
cg25863289,TM2D3,TM2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24128]
cg25877086,KPNB1,karyopherin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6400]
cg26001467,METTL3,methyltransferase like 3 [Source:HGNC Symbol;Acc:HGNC:17563]
cg26126750,TFRC,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763]
cg26298737,SRP9,signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]
cg26349568,ATAD2,ATPase family, AAA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30123]
cg26764244,GNG12,G protein subunit gamma 12 [Source:HGNC Symbol;Acc:HGNC:19663]
cg26780705,TRIM65,tripartite motif containing 65 [Source:HGNC Symbol;Acc:HGNC:27316]
cg27271513,OXSR1,oxidative stress responsive 1 [Source:HGNC Symbol;Acc:HGNC:8508]
cg27527736,SOCS7,suppressor of cytokine signaling 7 [Source:HGNC Symbol;Acc:HGNC:29846]
